#TimeStamp;TripTime;Type
46;22;O
53;21;O
69;35;O
70;14;O
75;41;O
77;31;O
83;55;O
96;19;O
96;15;O
107;16;O
121;14;O
137;29;O
146;20;O
148;29;O
155;14;O
157;20;O
166;20;O
173;16;O
183;16;O
184;17;O
193;16;O
212;15;O
212;15;O
222;14;O
232;15;O
235;28;O
256;29;O
262;15;O
271;14;O
287;15;O
306;23;O
307;26;O
314;13;O
336;18;O
340;16;O
345;16;O
381;36;O
387;32;O
401;13;O
423;14;O
439;29;O
444;15;O
455;16;O
456;14;O
469;20;O
478;17;O
497;15;O
507;15;O
509;20;O
523;17;O
542;25;O
568;15;O
571;24;O
580;17;O
588;15;O
592;15;O
607;14;O
612;29;O
625;15;O
638;15;O
666;15;O
670;17;O
671;28;O
693;16;O
695;14;O
701;30;O
731;30;O
732;26;O
736;21;O
737;16;O
766;14;O
769;29;O
777;15;O
793;33;O
807;15;O
816;14;O
820;15;O
831;16;O
838;16;O
841;15;O
857;14;O
869;16;O
872;17;O
875;29;O
880;17;O
897;14;O
907;18;O
907;14;O
922;19;O
934;15;O
934;17;O
962;44;O
973;31;O
974;14;O
993;14;O
1017;18;O
1025;16;O
1034;31;O
1034;15;O
1061;15;O
1064;15;O
1083;27;O
1092;16;O
1094;15;O
1106;16;O
1112;45;O
1117;21;O
1122;15;O
1145;15;O
1155;15;O
1158;21;O
1180;17;O
1186;12;O
1214;14;O
1244;14;O
1269;16;O
1302;19;O
1305;15;O
1326;15;O
1331;18;O
1344;14;O
1368;17;O
1371;27;O
1380;49;O
1386;31;O
1406;15;O
1416;16;O
1420;24;O
1435;14;O
1450;15;O
1466;15;O
1478;16;O
1480;14;O
1489;37;O
1510;18;O
1512;15;O
1526;14;O
1545;38;O
1559;18;O
1566;36;O
1572;22;O
1590;28;O
1597;15;O
1607;15;O
1647;14;O
1657;14;O
1673;15;O
1700;16;O
1733;14;O
1757;14;O
1770;32;O
1792;33;O
1805;33;O
1806;15;O
1816;17;O
1830;16;O
1839;29;O
1842;16;O
1847;16;O
1855;15;O
1866;15;O
1877;16;O
1893;15;O
1902;14;O
1905;19;O
1913;15;O
1916;15;O
1929;17;O
1936;17;O
1937;15;O
1959;17;O
1965;12;O
1993;14;O
2003;15;O
2019;17;O
2034;15;O
2037;24;O
2084;15;O
2094;14;O
2104;15;O
2106;34;O
2124;14;O
2132;29;O
