#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.91;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.86;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
179.78;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
240;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
299.87;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
359.95;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
419.91;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
479.99;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
539.93;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
599.79;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
659.89;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
719.9;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
779.68;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
839.75;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
899.95;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
959.99;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1019.99;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1079.77;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1139.91;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1199.81;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1259.81;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1319.9;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1379.74;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1439.98;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1499.83;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1559.67;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1619.67;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1679.91;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1739.77;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1799.72;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1859.75;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1919.87;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1979.67;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2039.94;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
