#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.78;0;0;0;3;0/59.78;0/54.73,1/44.11,2/59.78;0/0;0/59.78,1/59.78,2/59.78;0/0;0/2,1/6,2/6;0/0;0/10,1/10,2/12;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/1,1/2,2/0
119.83;0;2;0;3;0/119.83;0/55.83,1/45.87,2/61.79;0/0;0/119.83,1/119.83,2/119.83;0/0;0/6,1/8,2/5;0/0;0/13,1/14,2/10;0/0;0/0,1/0,2/0;0/0;0/1,1/0,2/1;0/0;0/7,1/8,2/6
179.88;0;2;0;3;0/179.88;0/57.71,1/47.83,2/62.96;0/0;0/179.88,1/179.88,2/179.88;0/0;0/9,1/4,2/11;0/0;0/15,1/11,2/16;0/0;0/0,1/0,2/0;0/0;0/1,1/0,2/1;0/0;0/13,1/14,2/12
239.84;0;3;0;3;0/239.84;0/58.97,1/49.3,2/64.36;0/0;0/239.84,1/239.84,2/239.84;0/0;0/19,1/15,2/21;0/0;0/25,1/22,2/26;0/0;0/0,1/0,2/0;0/0;0/2,1/0,2/1;0/0;0/19,1/20,2/18
299.84;0;3;0;3;0/299.84;0/61.73,1/51.43,2/66.08;0/0;0/299.84,1/299.84,2/299.84;0/0;0/22,1/16,2/18;0/0;0/28,1/23,2/23;0/0;0/0,1/0,2/0;0/0;0/2,1/0,2/1;0/0;0/25,1/26,2/24
359.84;0;3;0;3;0/359.84;0/64.24,1/53.99,2/68.12;0/0;0/359.84,1/359.84,2/359.84;0/0;0/20,1/10,2/20;0/0;0/25,1/17,2/25;0/0;0/0,1/0,2/0;0/0;0/2,1/0,2/1;0/0;0/31,1/32,2/30
419.62;0;3;0;3;0/419.62;0/66.4,1/55.86,2/70.08;0/0;0/419.62,1/419.62,2/419.62;0/0;0/20,1/13,2/21;0/0;0/25,1/20,2/26;0/0;0/0,1/0,2/0;0/0;0/2,1/0,2/1;0/0;0/37,1/38,2/36
479.68;0;5;0;3;0/479.68;0/68.16,1/57.69,2/71.59;0/0;0/479.68,1/479.68,2/479.68;0/0;0/14,1/7,2/15;0/0;0/19,1/14,2/20;0/0;0/0,1/0,2/0;0/0;0/2,1/1,2/2;0/0;0/43,1/44,2/42
539.72;0;7;0;3;0/539.72;0/70.37,1/59.57,2/72.78;0/0;0/539.72,1/539.72,2/539.72;0/0;0/9,1/2,2/8;0/0;0/13,1/8,2/14;0/0;0/0,1/0,2/0;0/0;0/3,1/2,2/2;0/0;0/49,1/50,2/48
599.98;0;11;0;3;0/599.98;0/72.24,1/60.72,2/74.24;0/0;0/599.98,1/599.98,2/599.98;0/0;0/1,1/0,2/0;0/0;0/7,1/2,2/8;0/0;0/0,1/0,2/0;0/0;0/3,1/6,2/2;0/0;0/55,1/56,2/54
659.92;0;24;0;3;0/659.92;0/73.37,1/93.12,2/75.88;0/0;0/659.92,1/659.92,2/659.92;0/0;0/0,1/0,2/0;0/0;0/1,1/0,2/2;0/0;0/0,1/0,2/0;0/0;0/9,1/8,2/7;0/0;0/61,1/58,2/60
719.86;0;27;0;3;0/719.86;0/113.59,1/153.06,2/110.75;0/0;0/719.86,1/719.86,2/719.86;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
779.61;0;27;0;3;0/779.61;0/173.34,1/212.81,2/170.5;0/0;0/779.61,1/779.61,2/779.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
839.61;0;27;0;3;0/839.61;0/233.34,1/272.81,2/230.5;0/0;0/839.61,1/839.61,2/839.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
899.61;0;27;0;3;0/899.61;0/293.34,1/332.81,2/290.5;0/0;0/899.61,1/899.61,2/899.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
959.61;0;27;0;3;0/959.61;0/353.34,1/392.81,2/350.5;0/0;0/959.61,1/959.61,2/959.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1019.61;0;27;0;3;0/1019.61;0/413.34,1/452.81,2/410.5;0/0;0/1019.61,1/1019.61,2/1019.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1079.61;0;27;0;3;0/1079.61;0/473.34,1/512.81,2/470.5;0/0;0/1079.61,1/1079.61,2/1079.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1139.61;0;27;0;3;0/1139.61;0/533.34,1/572.81,2/530.5;0/0;0/1139.61,1/1139.61,2/1139.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1199.61;0;27;0;3;0/1199.61;0/593.34,1/632.81,2/590.5;0/0;0/1199.61,1/1199.61,2/1199.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1259.61;0;27;0;3;0/1259.61;0/653.34,1/692.81,2/650.5;0/0;0/1259.61,1/1259.61,2/1259.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1319.61;0;27;0;3;0/1319.61;0/713.34,1/752.81,2/710.5;0/0;0/1319.61,1/1319.61,2/1319.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1379.61;0;27;0;3;0/1379.61;0/773.34,1/812.81,2/770.5;0/0;0/1379.61,1/1379.61,2/1379.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1439.61;0;27;0;3;0/1439.61;0/833.34,1/872.81,2/830.5;0/0;0/1439.61,1/1439.61,2/1439.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1499.61;0;27;0;3;0/1499.61;0/893.34,1/932.81,2/890.5;0/0;0/1499.61,1/1499.61,2/1499.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1559.61;0;27;0;3;0/1559.61;0/953.34,1/992.81,2/950.5;0/0;0/1559.61,1/1559.61,2/1559.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1619.61;0;27;0;3;0/1619.61;0/1013.34,1/1052.81,2/1010.5;0/0;0/1619.61,1/1619.61,2/1619.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1679.61;0;27;0;3;0/1679.61;0/1073.34,1/1112.81,2/1070.5;0/0;0/1679.61,1/1679.61,2/1679.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1739.61;0;27;0;3;0/1739.61;0/1133.34,1/1172.81,2/1130.5;0/0;0/1739.61,1/1739.61,2/1739.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1799.61;0;27;0;3;0/1799.61;0/1193.34,1/1232.81,2/1190.5;0/0;0/1799.61,1/1799.61,2/1799.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1859.61;0;27;0;3;0/1859.61;0/1253.34,1/1292.81,2/1250.5;0/0;0/1859.61,1/1859.61,2/1859.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1919.61;0;27;0;3;0/1919.61;0/1313.34,1/1352.81,2/1310.5;0/0;0/1919.61,1/1919.61,2/1919.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
1979.61;0;27;0;3;0/1979.61;0/1373.34,1/1412.81,2/1370.5;0/0;0/1979.61,1/1979.61,2/1979.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
2039.61;0;27;0;3;0/2039.61;0/1433.34,1/1472.81,2/1430.5;0/0;0/2039.61,1/2039.61,2/2039.61;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/9;0/0;0/62,1/58,2/62
