#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.87;0.09;PP/0,TA/0,IS/0,PS/0,RB/0.02,OB/0,RP/0
59.78;41.66;0.42;PP/0.06,TA/0.05,IS/0,PS/0,RB/0.02,OB/0,RP/0
119.83;41.84;0.66;PP/0.06,TA/0.22,IS/0,PS/0,RB/0.02,OB/0,RP/0
179.88;42.38;0.86;PP/0.06,TA/0.39,IS/0,PS/0,RB/0.02,OB/0,RP/0
239.84;42.38;1.1;PP/0.06,TA/0.58,IS/0,PS/0,RB/0.02,OB/0,RP/0
299.84;42.57;1.31;PP/0.06,TA/0.78,IS/0,PS/0,RB/0.02,OB/0,RP/0
359.84;42.55;1.53;PP/0.06,TA/0.99,IS/0,PS/0,RB/0.02,OB/0,RP/0
419.62;42.55;1.77;PP/0.06,TA/1.22,IS/0,PS/0,RB/0.02,OB/0,RP/0
479.68;42.65;1.99;PP/0.06,TA/1.42,IS/0,PS/0,RB/0.02,OB/0,RP/0
539.72;42.65;2.19;PP/0.06,TA/1.63,IS/0,PS/0,RB/0.02,OB/0,RP/0
599.98;41.98;2.39;PP/0.06,TA/1.8,IS/0,PS/0,RB/0.02,OB/0,RP/0
659.92;42.01;2.46;PP/0.08,TA/1.8,IS/0,PS/0,RB/0.02,OB/0,RP/0
719.86;42.37;2.5;PP/0.09,TA/1.8,IS/0,PS/0,RB/0.02,OB/0,RP/0
779.61;42.55;2.52;PP/0.09,TA/1.82,IS/0,PS/0,RB/0.02,OB/0,RP/0
839.61;42.74;2.53;PP/0.09,TA/1.83,IS/0,PS/0,RB/0.02,OB/0,RP/0
899.61;42.52;2.57;PP/0.09,TA/1.85,IS/0,PS/0,RB/0.02,OB/0,RP/0
959.61;42.54;2.58;PP/0.09,TA/1.85,IS/0,PS/0,RB/0.02,OB/0,RP/0
1019.61;42.54;2.6;PP/0.09,TA/1.85,IS/0,PS/0,RB/0.02,OB/0,RP/0
1079.61;42.55;2.61;PP/0.09,TA/1.86,IS/0,PS/0,RB/0.02,OB/0,RP/0
1139.61;42.58;2.63;PP/0.09,TA/1.88,IS/0,PS/0,RB/0.02,OB/0,RP/0
1199.61;42.59;2.64;PP/0.09,TA/1.88,IS/0,PS/0,RB/0.02,OB/0,RP/0
1259.61;42.59;2.66;PP/0.09,TA/1.88,IS/0,PS/0,RB/0.02,OB/0,RP/0
1319.61;42.63;2.68;PP/0.09,TA/1.88,IS/0,PS/0,RB/0.02,OB/0,RP/0
1379.61;42.69;2.69;PP/0.09,TA/1.88,IS/0,PS/0,RB/0.02,OB/0,RP/0
1439.61;42.72;2.71;PP/0.09,TA/1.88,IS/0,PS/0,RB/0.02,OB/0,RP/0
1499.61;42.72;2.72;PP/0.09,TA/1.88,IS/0,PS/0,RB/0.02,OB/0,RP/0
1559.61;42.74;2.75;PP/0.09,TA/1.89,IS/0,PS/0,RB/0.02,OB/0,RP/0
1619.61;42.76;2.77;PP/0.09,TA/1.91,IS/0,PS/0,RB/0.02,OB/0,RP/0
1679.61;42.78;2.79;PP/0.09,TA/1.93,IS/0,PS/0,RB/0.02,OB/0,RP/0
1739.61;42.78;2.8;PP/0.09,TA/1.94,IS/0,PS/0,RB/0.02,OB/0,RP/0
1799.61;42.8;2.82;PP/0.09,TA/1.94,IS/0,PS/0,RB/0.02,OB/0,RP/0
1859.61;42.82;2.83;PP/0.09,TA/1.94,IS/0,PS/0,RB/0.02,OB/0,RP/0
1919.61;42.88;2.85;PP/0.09,TA/1.96,IS/0,PS/0,RB/0.02,OB/0,RP/0
1979.61;42.88;2.86;PP/0.09,TA/1.96,IS/0,PS/0,RB/0.02,OB/0,RP/0
2039.61;42.9;2.88;PP/0.09,TA/1.96,IS/0,PS/0,RB/0.02,OB/0,RP/0
2099.61;42.93;2.89;PP/0.09,TA/1.97,IS/0,PS/0,RB/0.02,OB/0,RP/0
2159.61;42.93;2.91;PP/0.09,TA/1.99,IS/0,PS/0,RB/0.02,OB/0,RP/0
2219.61;42.95;2.93;PP/0.09,TA/2,IS/0,PS/0,RB/0.02,OB/0,RP/0
2279.61;42.97;2.94;PP/0.09,TA/2,IS/0,PS/0,RB/0.02,OB/0,RP/0
2339.61;42.99;2.96;PP/0.09,TA/2,IS/0,PS/0,RB/0.02,OB/0,RP/0
2399.61;42.99;2.97;PP/0.09,TA/2,IS/0,PS/0,RB/0.02,OB/0,RP/0
2459.61;42.82;2.99;PP/0.09,TA/2,IS/0,PS/0,RB/0.02,OB/0,RP/0
