#TimeStamp;DistanceTraveled
59.98;714.78
119.9;581.89
179.63;261.88
239.77;326.2
299.78;441.68
359.86;328.05
419.81;336.83
479.66;208.66
539.99;359.66
599.84;369.09
659.96;351.86
719.93;353.22
779.98;305.91
839.98;367.76
899.91;377.31
959.92;349.81
1019.87;348.96
1079.96;392.11
1139.72;567.9
1199.82;528.21
1259.82;501.93
1319.67;673.44
1379.95;135.53
1439.99;3.34
1499.83;0
1559.72;0
1619.61;0
1680;0
1739.71;0
1799.6;0
1859.96;0
1919.7;0
1979.58;0
2039.96;0
2099.69;0
2159.99;0
2219.88;0
2279.68;0
2339.98;0
2399.87;0
2459.97;0
2519.97;0
2579.86;0
2639.98;0
2699.92;0
2759.81;0
2819.98;0
2879.91;0
2939.8;0
2999.68;0
3059.99;0
3119.79;0
3179.67;0
3239.95;0
3299.78;0
3359.66;0
3420;0
3479.77;0
3539.65;0
3599.96;0
3659.75;0
3719.64;0
3779.95;0
3839.96;0
3899.59;0
3959.9;0
4019.97;0
4080;0
4139.89;0
4199.98;0
4259.99;0
4319.87;0
4379.76;0
4439.94;0
4499.86;0
4559.75;0
4619.98;0
4679.85;0
4739.74;0
4799.99;0
4859.84;0
4919.73;0
4979.95;0
5039.8;0
5099.68;0
5159.99;0
5219.96;0
5279.67;0
5339.98;0
5399.97;0
5459.66;0
5519.97;0
5579.93;0
5639.65;0
5699.96;0
5759.84;0
5819.97;0
5879.95;0
5939.83;0
5999.98;0
6059.94;0
6119.82;0
6179.94;0
6239.9;0
6299.79;0
6359.96;0
6419.89;0
6479.77;0
6539.66;0
6599.97;0
6659.76;0
6719.65;0
6779.93;0
6839.75;0
6899.64;0
6959.97;0
7019.74;0
7079.63;0
7139.94;0
7199.73;0
