Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;2500;0
OutputStation0;55.50;3.50;115;0;9;129.654908835596;22581.703424987;12.6438888888886;462.191957298142;12.7777777777778;1369.51897051527;2500
OutputStation1;55.50;9.50;119;0;14;86.7981826166828;15321.2880950661;11.1783333333335;360.957242327678;8.5;1331.19052531931;2500
OutputStation2;55.50;15.50;114;0;8;143.983354177946;20210.1224137465;11.6166666666666;300.473819133655;14.25;1378.97648565377;2500
