#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;0;0;0;0;0;0;0
59.86;8;0;0;29.41;0;29.42;0;0.5
119.91;11;0;0;62.41;0;62.41;0;0.48
179.69;16;12;0;119.25;0;119.76;0;0.51
239.6;19;29;0;170.53;0;174.63;0;0.55
299.95;24;35;0;213.93;0;228.14;0;0.56
359.99;34;42;0;262.53;0;285.01;0;0.55
419.65;34;51;0;292.4;0;337.69;0;0.52
479.91;34;46;0;309.13;0;383.76;0;0.52
539.64;34;41;0;321.21;0;427.98;0;0.5
599.76;34;35;0;330.03;0;472.36;0;0.48
659.9;34;27;0;319.34;0;508.53;0;0.49
719.9;34;23;0;340.38;0;555.94;0;0.51
779.85;34;18;0;344.21;0;595.1;0;0.51
839.9;34;16;0;389.38;0;648.76;0;0.5
899.88;34;14;0;442.1;0;706;0;0.51
959.64;34;6;0;385.38;0;722.92;0;0.51
1019.64;34;0;0;389.73;0;761.73;0;0.51
1079.91;34;0;0;448.83;0;821.44;0;0.5
1139.91;34;0;0;591.32;0;912.67;0;0.49
1199.82;34;0;0;319.71;0;851.83;0;0.53
1259.97;34;0;0;0;0;0;0;0
1319.8;34;0;0;0;0;0;0;0
1379.93;34;0;0;0;0;0;0;0
1439.99;34;0;0;0;0;0;0;0
1499.99;34;0;0;0;0;0;0;0
1559.88;34;0;0;0;0;0;0;0
1619.88;34;0;0;0;0;0;0;0
1679.94;34;0;0;0;0;0;0;0
1739.87;34;0;0;0;0;0;0;0
1800;34;0;0;0;0;0;0;0
1859.8;34;0;0;0;0;0;0;0
1919.8;34;0;0;0;0;0;0;0
1979.86;34;0;0;0;0;0;0;0
2039.63;34;0;0;0;0;0;0;0
2099.85;34;0;0;0;0;0;0;0
2159.61;34;0;0;0;0;0;0;0
2219.91;34;0;0;0;0;0;0;0
2279.96;34;0;0;0;0;0;0;0
2339.96;34;0;0;0;0;0;0;0
2399.98;34;0;0;0;0;0;0;0
2459.86;34;0;0;0;0;0;0;0
