#TimeStamp;Bot;Pod;OutputStation
61.48;5;238;1
64.8;2;67;0
74.81;3;231;0
76.82;4;188;1
84.86;3;231;0
88.81;2;67;1
95.24;5;238;0
98.87;0;153;1
106.04;4;188;0
108.98;0;153;1
116.02;2;67;0
118.97;1;78;1
126.23;2;67;0
129.11;1;78;1
136.16;2;67;0
139.12;3;231;1
146.02;0;153;0
149.18;4;188;1
156.28;1;78;0
159.05;5;238;1
166.4;3;231;0
169.25;2;67;1
176.99;4;188;0
179.16;2;67;1
186.82;4;188;0
189.27;0;153;1
197.15;4;188;0
199.32;1;78;1
207.14;4;188;0
209.5;3;231;1
216.97;4;188;0
219.33;3;231;1
227.17;4;188;0
229.57;3;231;1
237.1;5;238;0
239.88;3;231;1
246.81;2;67;0
249.84;3;231;1
257.23;2;67;0
261.71;5;238;1
267.65;0;153;0
271.77;5;238;1
277.66;0;153;0
285.29;2;67;1
287.63;1;78;0
297.7;3;231;0
299.77;0;153;1
307.62;3;231;0
309.61;0;153;1
317.86;3;231;0
319.8;0;153;1
327.67;3;231;0
329.97;1;78;1
337.79;3;231;0
342.8;4;138;1
347.71;3;231;0
357.59;5;238;0
367.9;5;238;0
370.7;3;231;1
377.65;2;67;0
387.95;2;67;0
390.1;5;238;1
397.97;2;67;0
407.61;0;153;0
418.02;0;153;0
421.48;2;67;1
428.09;0;153;0
431.48;2;67;1
438.09;0;153;0
441.57;2;67;1
448.32;1;78;0
458.45;1;78;0
461.28;0;153;1
468.68;4;138;0
471.5;0;153;1
478.64;5;238;0
483.22;1;78;1
488.87;3;95;0
493.27;4;138;1
499.07;2;67;0
506.52;5;238;1
511.3;1;78;0
516.75;5;238;1
521.3;1;78;0
526.82;3;95;1
531.17;1;78;0
536.55;3;95;1
541.35;4;138;0
546.86;2;67;1
551.39;4;138;0
556.9;1;78;1
561.09;4;138;0
571.03;0;203;0
581.44;0;203;0
585.32;4;138;1
591.83;2;67;0
595.34;4;138;1
601.72;1;78;0
605.34;4;138;1
615.24;4;138;1
625.14;5;210;1
635.54;0;203;1
640.71;3;166;0
645.49;0;203;1
650.69;5;210;0
655.45;0;203;1
660.78;5;210;0
665.52;0;203;1
675.35;1;78;1
675.67;2;3;0
685.67;3;166;1
685.71;2;3;0
695.39;5;210;1
695.71;2;3;0
705.89;2;3;0
715.81;2;3;0
725.94;0;203;0
736.18;0;203;0
738.71;2;3;1
745.96;0;203;0
756.05;0;203;0
