#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.91;0;0;0;2;0/59.91;0/57.75,1/49.93;0/0;0/59.91,1/59.91;0/0;0/42,1/30;0/0;0/47,1/36;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/1,1/1
119.71;0;5;0;2;0/119.71;0/58.48,1/69.45;0/0;0/119.71,1/119.71;0/0;0/42,1/24;0/0;0/45,1/31;0/0;0/0,1/0;0/0;0/3,1/2;0/0;0/7,1/6
179.96;0;12;0;2;0/179.96;0/59.41,1/70.55;0/0;0/179.96,1/179.96;0/0;0/38,1/23;0/0;0/42,1/29;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/13,1/12
239.88;0;19;0;2;0/239.88;0/60.77,1/71.55;0/0;0/239.88,1/239.88;0/0;0/40,1/24;0/0;0/44,1/29;0/0;0/0,1/0;0/0;0/9,1/10;0/0;0/19,1/18
299.68;0;22;0;2;0/299.68;0/61.68,1/73.05;0/0;0/299.68,1/299.68;0/0;0/35,1/20;0/0;0/38,1/28;0/0;0/0,1/0;0/0;0/11,1/11;0/0;0/25,1/23
360;0;29;0;2;0/360;0/63.15,1/73.81;0/0;0/360,1/360;0/0;0/39,1/23;0/0;0/41,1/30;0/0;0/0,1/0;0/0;0/15,1/14;0/0;0/31,1/29
419.78;0;34;0;2;0/419.78;0/64.2,1/74.49;0/0;0/419.78,1/419.78;0/0;0/41,1/16;0/0;0/41,1/26;0/0;0/0,1/0;0/0;0/18,1/16;0/0;0/37,1/35
479.99;0;37;0;2;0/479.99;0/66.44,1/75.57;0/0;0/479.99,1/479.99;0/0;0/36,1/12;0/0;0/36,1/23;0/0;0/0,1/0;0/0;0/19,1/18;0/0;0/42,1/41
539.84;0;41;0;2;0/539.84;0/121.99,1/76.87;0/0;0/539.84,1/539.84;0/0;0/33,1/22;0/0;0/35,1/32;0/0;0/0,1/0;0/0;0/20,1/21;0/0;0/43,1/47
599.74;0;45;0;2;0/599.74;0/145.66,1/78.56;0/0;0/599.74,1/599.74;0/0;0/39,1/18;0/0;0/39,1/29;0/0;0/0,1/0;0/0;0/23,1/22;0/0;0/47,1/53
659.75;0;48;0;2;0/659.75;0/173.46,1/79.86;0/0;0/659.75,1/659.75;0/0;0/37,1/13;0/0;0/39,1/23;0/0;0/0,1/0;0/0;0/24,1/24;0/0;0/50,1/59
