Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;30000;0
OutputStation0;45.50;3.50;1653;0;862;21.2215290146868;176.91753726697;10.0444444444438;112.839076471715;1.91763341067285;13728.5533901884;30000
OutputStation1;45.50;9.50;1715;0;862;22.0066461174104;208.283860053904;10.0444444444438;110.231017319693;1.98955916473318;13124.3844167246;30000
