Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;30000;0
OutputStation0;45.50;3.50;1128;0;764;16.7101231040282;69.8171004999063;10.0444444444438;72.8445382358614;1.47643979057592;18860.0668775995;30000
OutputStation1;45.50;9.50;1136;0;777;16.5342613624923;67.686637304414;10.0444444444438;72.9672222222227;1.46203346203346;18778.5212001969;30000
OutputStation2;45.50;15.50;1104;0;765;16.3168328579305;62.977607090918;10.0444444444438;63.2283333333289;1.44313725490196;19098.867955317;30000
