#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
115.61;0;115.1;115.1;-Infinity;115.1;115.10
125.69;0;124.99;124.95;-Infinity;124.99;124.99
158.61;2;157.92;157.92;-Infinity;157.92;157.92
164.89;1;163.51;163.51;-Infinity;163.51;163.51
174.78;1;174.24;174.22;-Infinity;174.24;174.24
185.22;1;184.37;184.37;-Infinity;184.37;184.37
188.73;2;187.75;187.75;-Infinity;187.75;187.75
208.9;0;207.85;207.85;-Infinity;207.85;207.85
225.23;1;222.74;222.7;-Infinity;222.74;222.74
245.35;1;241.62;241.6;-Infinity;241.62;241.62
258.73;2;256.38;256.38;-Infinity;256.38;256.38
265.68;1;262.69;262.69;-Infinity;262.69;262.69
265.86;0;263.38;263.38;-Infinity;263.38;263.38
280.22;0;277.49;277.49;-Infinity;277.49;277.49
303.91;0;300.25;300.25;-Infinity;300.25;300.25
318.69;2;316.12;316.12;-Infinity;316.12;316.12
322.79;1;318.63;318.63;-Infinity;318.63;318.63
329.11;2;326.07;326.07;-Infinity;326.07;326.07
359.17;2;354.76;354.76;-Infinity;354.76;354.76
369.3;2;365.34;365.34;-Infinity;365.34;365.34
373.78;0;369.31;369.28;-Infinity;369.31;369.31
389.31;2;383.17;383.17;-Infinity;383.17;383.17
392.3;1;387.03;387;-Infinity;387.03;387.03
394.19;0;390.09;390.09;-Infinity;390.09;390.09
403.65;1;397.64;397.64;-Infinity;397.64;397.64
439.51;2;432.14;432.1;-Infinity;432.14;432.14
454.23;0;448.26;448.26;-Infinity;448.26;448.26
499.54;2;493.79;493.75;-Infinity;493.79;493.79
503.78;1;497.03;496.99;-Infinity;497.03;497.03
504.83;0;498.63;498.63;-Infinity;498.63;498.63
519.83;2;511.73;511.73;-Infinity;511.73;511.73
527.21;1;519.28;519.28;-Infinity;519.28;519.28
529.96;2;520.79;520.79;-Infinity;520.79;520.79
540.02;2;529.31;381.36;-Infinity;529.31;529.31
560;2;548.31;371.22;-Infinity;548.31;548.31
564.68;0;556.36;556.31;-Infinity;556.36;556.36
575.19;0;567.72;567.72;-Infinity;567.72;567.72
577.36;1;566.59;412.43;-Infinity;566.59;566.59
580.19;2;567.99;321.33;-Infinity;567.99;567.99
584.93;0;575.53;469.27;-Infinity;575.53;575.53
587.41;1;578.59;578.56;-Infinity;578.59;578.59
610.42;2;597.08;291.48;-Infinity;597.08;597.08
615.18;0;604.96;489.45;-Infinity;604.96;604.96
627.78;1;616.35;442.52;-Infinity;616.35;616.35
640.57;2;627.06;311.42;-Infinity;627.06;627.06
657.61;1;646.8;482.54;-Infinity;646.8;646.80
665.47;0;653.76;456.53;-Infinity;653.76;653.76
670.65;2;656.42;311.43;-Infinity;656.42;656.42
687.66;1;675.94;462.35;-Infinity;675.94;675.94
720.75;2;706.52;351.41;-Infinity;706.52;706.52
725.42;0;712.71;459.51;-Infinity;712.71;712.71
740.94;2;724.78;351.55;-Infinity;724.78;724.78
745.62;0;732.55;465.35;-Infinity;732.55;732.55
748.05;1;736.02;502.66;-Infinity;736.02;736.02
771.08;2;752.94;331.42;-Infinity;752.94;752.94
790.62;1;778.11;524.89;-Infinity;778.11;778.11
795.93;0;782.82;491.98;-Infinity;782.82;782.82
801.39;2;782.99;301.59;-Infinity;782.99;782.99
821.7;2;802;301.83;-Infinity;802;802.00
831.04;1;817.69;508.2;-Infinity;817.69;817.69
845.93;0;830.84;471.8;-Infinity;830.84;830.84
881.65;2;860.93;321.32;-Infinity;860.93;860.93
885.48;1;869.01;493.13;-Infinity;869.01;869.01
886.24;0;868.77;492.01;-Infinity;868.77;868.77
916.25;0;898.08;461.74;-Infinity;898.08;898.08
921.86;2;901.3;391.86;-Infinity;901.3;901.30
926.02;1;908.47;522.18;-Infinity;908.47;908.47
932;2;911.37;391.93;-Infinity;911.37;911.37
956.1;0;935.12;391.12;-Infinity;935.12;935.12
966.33;0;947.31;461.45;-Infinity;947.31;947.31
982.43;2;960.37;402.04;-Infinity;960.37;960.37
996.26;0;974.9;421.03;-Infinity;974.9;974.90
1002.58;2;978.55;392.11;-Infinity;978.55;978.55
1012.86;2;988.45;372.23;-Infinity;988.45;988.45
1035.77;1;1015.87;508.5;-Infinity;1015.87;1015.87
1055.74;1;1036.94;551.87;-Infinity;1036.94;1036.94
1086.23;1;1064.66;508.82;-Infinity;1064.66;1064.66
1095.1;2;1070.02;424.41;-Infinity;1070.02;1070.02
1096.45;0;1072.18;481.01;-Infinity;1072.18;1072.18
1106.12;1;1081.64;448.18;-Infinity;1081.64;1081.64
1116.22;1;1093.41;528.77;-Infinity;1093.41;1093.41
