#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.78;1;18;0;0;0;0;0;0;0;0;0
1199.99;0.99;18;0;0;0;0;0;0;0;0;0
1799.72;0.98;18;0;0;0;0;0;0;0;0;0
2399.76;0.98;18;0;0;0;0;0;0;0;0;0
2999.69;0.97;18;0;0;0;0;0;0;0;0;0
3599.96;0.97;18;0;0;0;0;0;0;0;0;0
4200;0.96;18;0;0;0;0;0;0;0;0;0
4799.79;0.96;18;0;0;0;0;0;0;0;0;0
5399.96;0.95;18;0;0;0;0;0;0;0;0;0
5999.99;0.95;18;0;0;0;0;0;0;0;0;0
6599.73;0.94;18;0;0;0;0;0;0;0;0;0
7199.83;0.94;18;0;0;0;0;0;0;0;0;0
7799.69;0.93;18;0;0;0;0;0;0;0;0;0
8399.75;0.92;18;0;0;0;0;0;0;0;0;0
8999.73;0.92;18;0;0;0;0;0;0;0;0;0
9599.8;0.91;18;0;0;0;0;0;0;0;0;0
10199.96;0.91;18;0;0;0;0;0;0;0;0;0
10799.93;0.9;18;0;0;0;0;0;0;0;0;0
11399.8;0.9;18;0;0;0;0;0;0;0;0;0
11999.91;0.89;18;0;0;0;0;0;0;0;0;0
12599.9;0.89;18;0;0;0;0;0;0;0;0;0
13199.88;0.89;18;0;0;0;0;0;0;0;0;0
13799.69;0.89;18;0;0;0;0;0;0;0;0;0
14399.82;0.89;18;0;0;0;0;0;0;0;0;0
14999.9;0.89;18;0;0;0;0;0;0;0;0;0
15599.85;0.89;18;0;0;0;0;0;0;0;0;0
16199.84;0.89;18;0;0;0;0;0;0;0;0;0
16799.78;0.89;18;0;0;0;0;0;0;0;0;0
17399.88;0.89;18;0;0;0;0;0;0;0;0;0
17999.96;0.89;18;0;0;0;0;0;0;0;0;0
18599.94;0.89;18;0;0;0;0;0;0;0;0;0
19199.9;0.89;18;0;0;0;0;0;0;0;0;0
19799.88;0.89;18;0;0;0;0;0;0;0;0;0
20399.69;0.89;18;0;0;0;0;0;0;0;0;0
20999.82;0.89;18;0;0;0;0;0;0;0;0;0
21599.9;0.89;18;0;0;0;0;0;0;0;0;0
22199.85;0.89;18;0;0;0;0;0;0;0;0;0
22799.84;0.89;18;0;0;0;0;0;0;0;0;0
23399.78;0.89;18;0;0;0;0;0;0;0;0;0
23999.88;0.89;18;0;0;0;0;0;0;0;0;0
24599.96;0.89;18;0;0;0;0;0;0;0;0;0
25199.94;0.89;18;0;0;0;0;0;0;0;0;0
25799.9;0.89;18;0;0;0;0;0;0;0;0;0
26399.88;0.89;18;0;0;0;0;0;0;0;0;0
26999.69;0.89;18;0;0;0;0;0;0;0;0;0
27599.82;0.89;18;0;0;0;0;0;0;0;0;0
28199.9;0.89;18;0;0;0;0;0;0;0;0;0
28799.85;0.89;18;0;0;0;0;0;0;0;0;0
29399.84;0.89;18;0;0;0;0;0;0;0;0;0
29999.78;0.89;18;0;0;0;0;0;0;0;0;0
