#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
242.28;0;201.51;201.51;-Infinity;201.51;201.51
305.01;1;298.26;298.26;-Infinity;298.26;298.26
332.06;0;325.85;325.85;-Infinity;325.85;325.85
452.38;0;358.66;358.66;-Infinity;358.66;358.66
472.96;0;280.02;230.64;-Infinity;280.02;280.02
502.76;0;367.8;367.8;-Infinity;367.8;367.80
508.51;1;467.49;467.49;-Infinity;467.49;467.49
533.17;0;500.73;500.73;-Infinity;500.73;500.73
538.97;1;383.44;383.44;-Infinity;383.44;383.44
557.54;1;523.41;523.38;-Infinity;523.41;523.41
563.26;0;540.46;540.46;-Infinity;540.46;540.46
573.76;0;407.36;407.35;-Infinity;407.36;407.36
598.51;1;517.66;517.66;-Infinity;517.66;517.66
628.5;1;523.92;523.88;-Infinity;523.92;523.92
658.76;1;442.28;353.71;-Infinity;442.28;442.28
679.56;1;502.27;502.26;-Infinity;502.27;502.27
683.99;0;440.42;110.06;-Infinity;440.42;440.42
694.13;0;512.23;512.23;-Infinity;512.23;512.23
729.73;1;640.72;640.7;-Infinity;640.72;640.72
764.36;0;705.14;705.14;-Infinity;705.14;705.14
785.01;0;547.91;221.5;-Infinity;547.91;547.91
805.49;0;584.34;332.49;-Infinity;584.34;584.34
818.11;1;793.19;793.18;-Infinity;793.19;793.19
835.47;0;747.8;747.8;-Infinity;747.8;747.80
865.72;0;647.89;533.25;-Infinity;647.89;647.89
926.16;1;733.95;733.95;-Infinity;733.95;733.95
949.02;0;731.16;496.44;-Infinity;731.16;731.16
974.24;0;650.55;279.99;-Infinity;650.55;650.55
984.7;0;622.63;199.6;-Infinity;622.63;622.63
994.95;0;767.05;461.48;-Infinity;767.05;767.05
996.46;1;664.66;266.55;-Infinity;664.66;664.66
1006.42;1;773.91;448.82;-Infinity;773.91;773.91
1026.85;1;636.88;100.65;-Infinity;636.88;636.88
1037.4;1;782.27;438.85;-Infinity;782.27;782.27
1051.31;0;945.72;945.72;-Infinity;945.72;945.72
1091.52;0;728.66;285.99;-Infinity;728.66;728.66
1102.02;0;785.85;417.82;-Infinity;785.85;785.85
1107.72;1;998.34;998.34;-Infinity;998.34;998.34
1118.25;1;754.63;300.09;-Infinity;754.63;754.63
1128.71;1;841.22;448.88;-Infinity;841.22;841.22
1143.54;0;758.82;277.55;-Infinity;758.82;758.82
1163.91;0;940.93;660.87;-Infinity;940.93;940.93
1183.31;1;921.06;554.57;-Infinity;921.06;921.06
1203.31;1;973.94;664.22;-Infinity;973.94;973.94
1205.45;0;829.46;369.87;-Infinity;829.46;829.46
1215.94;0;1094.23;1094.23;-Infinity;1094.23;1094.23
1218.32;1;991.09;709.65;-Infinity;991.09;991.09
1226.29;0;866.24;461.6;-Infinity;866.24;866.24
1228.57;1;1102.73;1102.73;-Infinity;1102.73;1102.73
1238.77;1;966.87;579.62;-Infinity;966.87;966.87
