#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.97;0;0;0;2;0/59.97;0/59.97,1/59.97;0/0;0/59.97,1/59.97;0/0;0/18,1/11;0/0;0/22,1/13;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.97;0;2;0;2;0/119.97;0/92.59,1/103.74;0/0;0/119.97,1/119.97;0/0;0/25,1/22;0/0;0/29,1/24;0/0;0/0,1/0;0/0;0/1,1/1;0/0;0/3,1/2
179.91;0;3;0;2;0/179.91;0/93.64,1/120.9;0/0;0/179.91,1/179.91;0/0;0/30,1/30;0/0;0/36,1/30;0/0;0/0,1/0;0/0;0/1,1/2;0/0;0/9,1/6
239.82;0;6;0;2;0/239.82;0/94.88,1/170.85;0/0;0/239.82,1/239.82;0/0;0/29,1/31;0/0;0/34,1/32;0/0;0/0,1/0;0/0;0/3,1/3;0/0;0/15,1/7
299.93;0;11;0;2;0/299.93;0/95.65,1/196.35;0/0;0/299.93,1/299.93;0/0;0/25,1/28;0/0;0/31,1/28;0/0;0/0,1/0;0/0;0/5,1/6;0/0;0/21,1/11
359.81;0;17;0;2;0/359.81;0/97.58,1/217.81;0/0;0/359.81,1/359.81;0/0;0/25,1/25;0/0;0/28,1/28;0/0;0/0,1/0;0/0;0/9,1/8;0/0;0/27,1/15
419.82;0;24;0;2;0/419.82;0/98.96,1/219.13;0/0;0/419.82,1/419.82;0/0;0/18,1/20;0/0;0/22,1/22;0/0;0/0,1/0;0/0;0/13,1/11;0/0;0/33,1/21
479.81;0;29;0;2;0/479.81;0/100.72,1/243.75;0/0;0/479.81,1/479.81;0/0;0/22,1/17;0/0;0/26,1/19;0/0;0/0,1/0;0/0;0/15,1/14;0/0;0/39,1/24
539.85;0;33;0;2;0/539.85;0/102.84,1/254.43;0/0;0/539.85,1/539.85;0/0;0/22,1/23;0/0;0/27,1/24;0/0;0/0,1/0;0/0;0/17,1/16;0/0;0/45,1/29
599.65;0;41;0;2;0/599.65;0/104.62,1/273.77;0/0;0/599.65,1/599.65;0/0;0/22,1/24;0/0;0/26,1/25;0/0;0/0,1/0;0/0;0/21,1/20;0/0;0/51,1/34
659.92;0;45;0;2;0/659.92;0/105.41,1/276.3;0/0;0/659.92,1/659.92;0/0;0/17,1/28;0/0;0/20,1/29;0/0;0/0,1/0;0/0;0/23,1/22;0/0;0/57,1/40
