#TimeStamp;Runtime;Requests
0.88;0.03;6
2.93;0;1
4.02;0;1
5.43;0;2
6.62;0;2
8.1;0;1
9.23;0;1
10.32;0;1
19.6;0;1
21.65;0;1
24.48;0;1
27.15;0;1
28.15;0;1
29.73;0;1
30.98;0;1
32.23;0;1
33.45;0;1
34.69;0;2
35.84;0;1
37.98;0;1
39.53;0;1
40.91;0;1
42.16;0;1
43.2;0;1
44.32;0;1
45.87;0;1
46.96;0;1
48.49;0;1
49.49;0;1
50.53;0;2
51.58;0;1
52.62;0;2
53.66;0;1
54.71;0;3
55.75;0;2
56.8;0;1
57.84;0;1
58.88;0;2
59.92;0;2
60.97;0;1
63.22;0;1
64.61;0;1
66.52;0;1
67.81;0;3
70.27;0;1
72.74;0;1
75.2;0;1
76.64;0;1
77.83;0;1
80.21;0;1
83.67;0;1
84.92;0;1
86.97;0;1
89.33;0;1
90.46;0;1
91.77;0;2
92.79;0;2
95.31;0;1
97.67;0;1
99.02;0;2
100.15;0;1
101.49;0;1
102.67;0;1
103.95;0;1
105.13;0;1
106.13;0;4
107.13;0;1
108.22;0;1
109.38;0;1
110.63;0;1
115.88;0;1
117.15;0;1
125.84;0;1
126.93;0;1
135.88;0;1
137.26;0;1
145.88;0;1
147.26;0;1
152.92;0;1
155.91;0;1
157.09;0;2
159.97;0;1
162.6;0;1
165.91;0;1
167.19;0;1
175.79;0;1
185.91;0;1
195.91;0;1
205.91;0;1
210.76;0;1
216.2;0;1
217.6;0;1
226.2;0;1
228.69;0;1
231.04;0;1
234.35;0;1
235.87;0;1
237.87;0;1
238.94;0;1
241.81;0;1
246.32;0;1
248.85;0;1
251.16;0;1
254.51;0;1
256.32;0;1
257.99;0;1
259.08;0;1
261.96;0;1
265.92;0;1
269.12;0;1
270.75;0;1
274.79;0;1
275.92;0;1
277.59;0;1
278.96;0;1
281.83;0;1
286.35;0;1
288.68;0;1
296.35;0;1
298.68;0;1
304.34;0;1
306.35;0;1
308.51;0;1
311.19;0;1
316.17;0;1
318.03;0;1
321.01;0;1
326.29;0;1
327.84;0;1
329.5;0;1
331.13;0;1
336.29;0;1
337.97;0;1
339.5;0;1
346.29;0;1
349.5;0;1
351.13;0;1
355.16;0;1
356.34;0;1
357.97;0;1
359.76;0;1
361.09;0;1
362.49;0;1
363.51;0;1
365.26;0;1
366.34;0;1
369.2;0;1
370.72;0;1
371.86;0;1
374.71;0;1
375.99;0;1
379.39;0;1
380.5;0;1
386.2;0;1
389.76;0;1
395.56;0;1
396.65;0;1
399.39;0;1
401.07;0;1
402.16;0;1
404.16;0;1
405.29;0;1
406.34;0;1
407.58;0;1
409.01;0;2
410.07;0;1
411.34;0;2
412.74;0;1
415.85;0;1
419.78;0;1
420.8;0;1
422.91;0;1
424;0;1
425.28;0;1
426.36;0;1
429.78;0;1
430.78;0;1
431.87;0;1
432.87;0;1
