Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;1-1-2-6-0.85.xlayo;Letter-Fixed-7200-100.xsett;PPFAR-TAFCFS-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;2;20190404-050934
n.a.;1-1-2-6-0.85.xlayo;Letter-Fixed-7200-100.xsett;PPFAR-TAShortestDistance-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;2;20190404-052103
n.a.;1-1-2-6-0.85.xlayo;Letter-Fixed-7200-100.xsett;PPFAR-TAFCFS-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;2;20190404-054036
n.a.;1-1-2-6-0.85.xlayo;Letter-Fixed-7200-100.xsett;PPFAR-TAFCFS-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;1;20190406-223258
