#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.04;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.94;41.13;0.42;PP/0.06,TA/0.13,IS/0,PS/0,RB/0,OB/0.02,RP/0
119.66;41.81;0.51;PP/0.07,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.02,RP/0
179.94;41.81;0.56;PP/0.07,TA/0.13,IS/0.04,PS/0,RB/0,OB/0.02,RP/0
239.98;42.57;0.66;PP/0.07,TA/0.14,IS/0.07,PS/0,RB/0,OB/0.04,RP/0
299.97;42.68;0.74;PP/0.08,TA/0.14,IS/0.1,PS/0,RB/0,OB/0.05,RP/0
359.62;42.78;0.86;PP/0.08,TA/0.16,IS/0.15,PS/0,RB/0.01,OB/0.06,RP/0
419.84;43;0.93;PP/0.09,TA/0.17,IS/0.17,PS/0,RB/0.01,OB/0.08,RP/0
479.89;43;0.98;PP/0.09,TA/0.17,IS/0.19,PS/0,RB/0.01,OB/0.08,RP/0
539.92;43.05;1.02;PP/0.09,TA/0.17,IS/0.2,PS/0,RB/0.01,OB/0.08,RP/0
599.62;43.05;1.07;PP/0.09,TA/0.17,IS/0.22,PS/0,RB/0.01,OB/0.08,RP/0
659.62;43.1;1.12;PP/0.1,TA/0.17,IS/0.23,PS/0,RB/0.01,OB/0.08,RP/0
719.64;43.1;1.18;PP/0.1,TA/0.17,IS/0.25,PS/0,RB/0.01,OB/0.08,RP/0
779.83;43.12;1.26;PP/0.12,TA/0.18,IS/0.27,PS/0,RB/0.01,OB/0.09,RP/0
839.61;43.2;1.35;PP/0.14,TA/0.2,IS/0.28,PS/0,RB/0.01,OB/0.09,RP/0
899.97;43.2;1.38;PP/0.14,TA/0.2,IS/0.3,PS/0,RB/0.01,OB/0.09,RP/0
959.92;43.27;1.47;PP/0.15,TA/0.23,IS/0.31,PS/0,RB/0.01,OB/0.09,RP/0
1019.99;43.29;1.53;PP/0.15,TA/0.23,IS/0.32,PS/0,RB/0.01,OB/0.09,RP/0
1079.75;43.29;1.59;PP/0.16,TA/0.24,IS/0.34,PS/0,RB/0.01,OB/0.09,RP/0
1140;43.29;1.64;PP/0.17,TA/0.24,IS/0.36,PS/0,RB/0.01,OB/0.09,RP/0
1199.75;43.29;1.66;PP/0.17,TA/0.24,IS/0.37,PS/0,RB/0.01,OB/0.09,RP/0
1259.63;43.29;1.69;PP/0.17,TA/0.24,IS/0.38,PS/0,RB/0.01,OB/0.09,RP/0
1319.88;43.3;1.77;PP/0.18,TA/0.25,IS/0.39,PS/0,RB/0.01,OB/0.09,RP/0
1379.73;43.36;1.86;PP/0.19,TA/0.28,IS/0.4,PS/0,RB/0.01,OB/0.09,RP/0
1439.96;43.36;1.91;PP/0.19,TA/0.28,IS/0.42,PS/0,RB/0.01,OB/0.09,RP/0
1499.81;43.36;1.95;PP/0.2,TA/0.28,IS/0.43,PS/0,RB/0.01,OB/0.1,RP/0
1559.76;43.37;1.99;PP/0.2,TA/0.28,IS/0.44,PS/0,RB/0.01,OB/0.1,RP/0
1619.9;43.37;2.05;PP/0.21,TA/0.29,IS/0.46,PS/0,RB/0.01,OB/0.1,RP/0
1679.82;43.37;2.1;PP/0.21,TA/0.29,IS/0.47,PS/0,RB/0.01,OB/0.1,RP/0
1739.75;43.39;2.15;PP/0.22,TA/0.3,IS/0.49,PS/0,RB/0.01,OB/0.11,RP/0
1799.92;43.42;2.22;PP/0.22,TA/0.31,IS/0.5,PS/0,RB/0.01,OB/0.11,RP/0
1859.83;43.45;2.29;PP/0.23,TA/0.33,IS/0.52,PS/0,RB/0.01,OB/0.11,RP/0
1919.97;43.5;2.34;PP/0.24,TA/0.33,IS/0.53,PS/0,RB/0.01,OB/0.11,RP/0
1979.81;43.5;2.4;PP/0.24,TA/0.34,IS/0.55,PS/0,RB/0.01,OB/0.11,RP/0
2039.98;43.51;2.43;PP/0.24,TA/0.34,IS/0.56,PS/0,RB/0.01,OB/0.11,RP/0
2099.97;43.51;2.47;PP/0.25,TA/0.34,IS/0.57,PS/0,RB/0.01,OB/0.11,RP/0
2159.96;43.51;2.52;PP/0.25,TA/0.34,IS/0.59,PS/0,RB/0.01,OB/0.12,RP/0
2219.89;43.54;2.57;PP/0.26,TA/0.35,IS/0.6,PS/0,RB/0.01,OB/0.12,RP/0
2279.9;43.54;2.61;PP/0.26,TA/0.35,IS/0.62,PS/0,RB/0.01,OB/0.12,RP/0
2339.61;43.58;2.68;PP/0.27,TA/0.36,IS/0.63,PS/0,RB/0.01,OB/0.12,RP/0
2399.96;43.58;2.74;PP/0.28,TA/0.36,IS/0.64,PS/0,RB/0.01,OB/0.12,RP/0
2459.97;43.58;2.78;PP/0.29,TA/0.36,IS/0.66,PS/0,RB/0.01,OB/0.12,RP/0
2519.75;43.58;2.82;PP/0.29,TA/0.36,IS/0.67,PS/0,RB/0.01,OB/0.12,RP/0
