Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;30000;0
OutputStation0;45.50;9.50;866;0;457;21.0258861063563;163.631840222778;10.0444444444447;112.186111111113;1.89496717724289;21482.0863857315;30000
OutputStation1;45.50;15.50;810;0;452;19.8060539568422;139.653969158443;10.0444444444443;71.8278715691886;1.79203539823009;22026.1190194174;30000
