#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.62;1;18;0;0;0;0;0;0;0;0;0
1199.75;0.99;18;0;0;0;0;0;0;0;0;0
1799.92;0.99;18;0;0;0;0;0;0;0;0;0
2399.96;0.99;18;0;0;0;0;0;0;0;0;0
3000;0.98;18;0;0;0;0;0;0;0;0;0
3599.78;0.98;18;0;0;0;0;0;0;0;0;0
4199.94;0.98;18;0;0;0;0;0;0;0;0;0
4799.99;0.97;18;0;0;0;0;0;0;0;0;0
5399.74;0.97;18;0;0;0;0;0;0;0;0;0
5999.86;0.96;18;0;0;0;0;0;0;0;0;0
6600;0.96;18;0;0;0;0;0;0;0;0;0
7199.74;0.96;18;0;0;0;0;0;0;0;0;0
7799.95;0.95;18;0;0;0;0;0;0;0;0;0
8399.95;0.95;18;0;0;0;0;0;0;0;0;0
8999.86;0.95;18;0;0;0;0;0;0;0;0;0
9599.8;0.95;18;0;0;0;0;0;0;0;0;0
10199.63;0.95;18;0;0;0;0;0;0;0;0;0
10799.98;0.95;18;0;0;0;0;0;0;0;0;0
11399.96;0.95;18;0;0;0;0;0;0;0;0;0
11999.82;0.95;18;0;0;0;0;0;0;0;0;0
12599.66;0.95;18;0;0;0;0;0;0;0;0;0
13199.92;0.95;18;0;0;0;0;0;0;0;0;0
13799.6;0.95;18;0;0;0;0;0;0;0;0;0
14399.85;0.95;18;0;0;0;0;0;0;0;0;0
14999.97;0.95;18;0;0;0;0;0;0;0;0;0
15599.79;0.95;18;0;0;0;0;0;0;0;0;0
16199.63;0.95;18;0;0;0;0;0;0;0;0;0
16799.88;0.95;18;0;0;0;0;0;0;0;0;0
17399.96;0.95;18;0;0;0;0;0;0;0;0;0
17999.82;0.95;18;0;0;0;0;0;0;0;0;0
18599.66;0.95;18;0;0;0;0;0;0;0;0;0
19199.87;0.95;18;0;0;0;0;0;0;0;0;0
19799.98;0.95;18;0;0;0;0;0;0;0;0;0
20399.78;0.95;18;0;0;0;0;0;0;0;0;0
20999.87;0.95;18;0;0;0;0;0;0;0;0;0
21599.87;0.95;18;0;0;0;0;0;0;0;0;0
22199.88;0.95;18;0;0;0;0;0;0;0;0;0
22799.69;0.95;18;0;0;0;0;0;0;0;0;0
23399.87;0.95;18;0;0;0;0;0;0;0;0;0
23999.98;0.95;18;0;0;0;0;0;0;0;0;0
24599.78;0.95;18;0;0;0;0;0;0;0;0;0
25199.87;0.95;18;0;0;0;0;0;0;0;0;0
25799.87;0.95;18;0;0;0;0;0;0;0;0;0
26399.88;0.95;18;0;0;0;0;0;0;0;0;0
26999.69;0.95;18;0;0;0;0;0;0;0;0;0
27599.87;0.95;18;0;0;0;0;0;0;0;0;0
28199.98;0.95;18;0;0;0;0;0;0;0;0;0
28799.78;0.95;18;0;0;0;0;0;0;0;0;0
29399.87;0.95;18;0;0;0;0;0;0;0;0;0
29999.87;0.95;18;0;0;0;0;0;0;0;0;0
