#TimeStamp;Bot;Pod;OutputStation
64.07;2;219;0
71.32;10;148;1
74.32;4;205;0
84.32;4;205;0
86.84;11;84;1
94.08;4;205;0
99.87;2;219;1
104.3;4;205;0
114.16;7;154;1
114.37;3;82;0
124.25;3;82;0
128.22;4;205;1
134.41;0;284;0
144.34;0;284;0
150.05;3;82;1
154.17;0;284;0
160;3;82;1
164.34;9;169;0
170.08;3;82;1
174.44;9;169;0
180.14;0;284;1
184.48;6;144;0
190.18;0;284;1
194.85;5;59;0
200.24;0;284;1
204.86;5;59;0
210.36;9;169;1
214.94;1;212;0
220.65;6;144;1
225.03;8;230;0
230.88;6;144;1
234.92;8;230;0
240.95;1;212;1
245.02;10;148;0
250.96;1;212;1
255.09;10;148;0
260.67;8;230;1
265.09;11;84;0
271;8;230;1
275.11;2;219;0
280.79;10;148;1
285.14;2;219;0
290.85;11;84;1
295.14;2;219;0
305.14;7;154;0
314.91;4;205;0
318.95;2;219;1
325.17;3;82;0
334.92;0;284;0
340.26;4;205;1
345.21;0;284;0
355.23;0;284;0
365.59;0;284;0
375.74;0;284;0
385.6;9;169;0
395.74;9;169;0
399.29;0;284;1
405.85;9;169;0
415.84;6;144;0
425.9;1;212;0
428.88;9;169;1
436.02;5;67;0
442.53;6;144;1
446.29;5;67;0
452.33;6;144;1
456.69;5;67;0
462.35;6;144;1
466.32;8;230;0
472.51;1;212;1
476.74;8;230;0
482.6;5;67;1
487.16;8;230;0
496.95;10;148;0
507.18;11;84;0
510.32;8;230;1
517.31;2;219;0
521.49;10;148;1
527.23;2;219;0
531.69;11;84;1
537.35;2;219;0
541.75;11;84;1
547.35;4;205;0
552.17;11;84;1
557.16;4;205;0
562.36;11;84;1
567.03;7;85;0
572.25;2;219;1
577.4;0;284;0
582.27;2;219;1
587.4;3;8;0
592.39;2;219;1
597.47;3;8;0
602.42;2;219;1
607.51;3;8;0
612.25;2;219;1
617.51;9;169;0
622.36;2;219;1
627.51;6;144;0
632.36;4;205;1
637.69;1;212;0
642.43;7;85;1
647.82;5;67;0
652.48;0;284;1
658.05;8;230;0
662.87;3;8;1
667.99;10;148;0
672.95;9;169;1
678.11;10;148;0
682.92;9;169;1
688.11;10;148;0
692.97;9;169;1
698;11;84;0
703.04;6;144;1
708.15;11;84;0
713.11;1;212;1
718.5;2;219;0
723.19;5;67;1
728.57;4;205;0
732.98;8;230;1
738.63;7;85;0
743.01;10;148;1
748.7;0;284;0
753.23;11;84;1
758.39;0;284;0
763.26;4;205;1
768.35;3;8;0
773.31;4;205;1
778.74;3;8;0
783.07;4;205;1
789.15;3;8;0
793.11;2;219;1
799.02;3;8;0
803.35;2;219;1
809.15;3;8;0
813.32;2;219;1
819.07;9;169;0
829.14;9;169;0
833.13;3;8;1
839.03;9;169;0
843.3;3;8;1
849.19;9;169;0
853.33;3;8;1
859.35;9;169;0
863.17;7;203;1
869.51;9;169;0
879.35;9;169;0
889.22;6;144;0
899.61;1;212;0
901.97;9;169;1
909.78;5;67;0
914.35;6;144;1
919.84;8;230;0
929.73;8;230;0
939.95;10;148;0
950.03;4;205;0
953.81;8;230;1
960.13;2;219;0
965.58;10;148;1
969.76;2;219;0
977.26;4;205;1
980;2;219;0
990.12;11;195;0
1000.08;11;195;0
1005.03;2;219;1
1010.12;0;120;0
1014.79;2;219;1
1020.12;0;120;0
1024.92;2;219;1
1030.1;0;120;0
1035.14;2;219;1
1040.04;3;8;0
1045.13;5;38;1
1050.18;7;203;0
1055.17;11;195;1
1060.58;9;169;0
1064.8;11;195;1
1070.36;9;169;0
1074.82;0;120;1
1080.63;9;169;0
1085.02;3;8;1
1090.52;9;169;0
1095.19;3;8;1
1100.49;9;169;0
1105.24;7;203;1
1110.71;8;230;0
1115.7;7;203;1
1120.88;8;230;0
1125.63;9;169;1
1130.58;8;230;0
1135.88;9;169;1
1140.8;8;230;0
1150.74;1;293;0
1160.93;1;293;0
1164.39;8;230;1
1171.37;1;293;0
1181.68;1;293;0
1191.45;1;293;0
1201.64;10;148;0
1211.82;10;148;0
1214.62;1;293;1
1221.99;6;281;0
1224.65;1;293;1
1231.95;6;281;0
1236.49;10;148;1
1242;6;281;0
1251.96;4;205;0
1262.18;5;38;0
1272.24;11;195;0
1274.42;4;205;1
1282.18;0;120;0
1286.16;5;38;1
1292.28;0;120;0
1296.77;11;195;1
1302.19;3;8;0
1312.12;7;203;0
1318.59;0;120;1
1322.34;2;161;0
1328.63;3;8;1
1332.67;9;169;0
1338.76;3;8;1
1342.47;9;169;0
1348.64;3;8;1
1352.72;9;169;0
1358.8;3;8;1
1362.56;8;230;0
1368.84;3;8;1
1372.76;8;230;0
1378.7;3;8;1
1382.45;8;230;0
1388.74;9;169;1
1392.72;8;230;0
1402.75;8;230;0
1412.49;1;293;0
