#TimeStamp;TripTime;Type
49;25;O
59;29;O
62;34;O
72;38;O
80;46;O
89;43;O
95;16;O
103;51;O
105;45;O
108;18;O
110;41;O
110;65;O
111;50;O
124;49;O
125;16;O
140;31;O
150;20;O
158;18;O
159;30;O
174;25;O
186;16;O
189;29;O
195;16;O
197;17;O
207;17;O
215;16;O
216;16;O
228;37;O
235;15;O
244;14;O
301;17;O
323;12;O
340;40;O
351;17;O
360;25;O
370;29;O
375;15;O
376;25;O
396;16;O
459;19;O
468;17;O
486;15;O
497;15;O
507;15;O
517;16;O
520;18;O
526;14;O
544;39;O
550;29;O
556;25;O
567;14;O
567;16;O
577;15;O
577;16;O
587;15;O
597;14;O
607;15;O
607;16;O
619;17;O
637;15;O
648;15;O
648;16;O
658;15;O
695;22;O
698;15;O
698;16;O
707;13;O
708;16;O
728;14;O
737;15;O
748;14;O
757;13;O
758;16;O
767;13;O
779;16;O
787;13;O
788;16;O
800;44;O
839;17;O
842;18;O
850;16;O
853;20;O
863;19;O
868;14;O
888;15;O
889;14;O
908;13;O
911;45;O
918;15;O
928;15;O
929;58;O
939;15;O
946;31;O
970;17;O
971;37;O
973;28;O
981;17;O
983;18;O
987;44;O
1010;17;O
1020;14;O
1030;16;O
1041;16;O
1042;18;O
1052;17;O
1060;15;O
1062;17;O
1066;37;O
1070;15;O
1072;17;O
1081;15;O
1094;15;O
1102;16;O
1105;16;O
1115;19;O
1128;19;O
1136;17;O
1161;14;O
1174;15;O
1195;15;O
1215;16;O
1221;15;O
1229;13;O
1243;17;O
1257;16;O
1272;15;O
1277;16;O
1284;17;O
1302;15;O
1318;16;O
1338;16;O
1347;20;O
1354;17;O
1378;35;O
1382;20;O
1383;51;O
1383;16;O
1399;17;O
1418;16;O
1433;16;O
1434;22;O
1459;17;O
1469;17;O
1481;18;O
1519;21;O
1563;15;O
1582;39;O
1598;15;O
1609;15;O
1615;15;O
1639;19;O
1642;17;O
1655;15;O
1657;35;O
1664;14;O
1695;15;O
1735;14;O
1736;18;O
1747;20;O
1750;20;O
1754;17;O
1757;16;O
1774;16;O
1775;14;O
1785;14;O
1786;18;O
1806;15;O
1808;47;O
1818;17;O
1822;21;O
1829;18;O
1835;14;O
1844;13;O
1854;13;O
1866;14;O
1874;13;O
