#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/12,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.91;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
119.7;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
179.77;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
239.88;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
299.82;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
360;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
419.91;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
479.97;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
539.92;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
599.92;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
659.92;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
719.85;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
779.65;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
839.67;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
899.67;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
959.75;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1019.71;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1079.77;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1139.81;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1199.76;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1259.82;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1319.84;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1379.81;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1439.79;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1499.75;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1559.77;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1619.73;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1679.64;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1739.77;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1799.82;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1859.9;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1919.9;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1979.94;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
