#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.98;1;18;0;0;0;0;0;0;0;0;0
1199.85;0.99;18;0;0;0;0;0;0;0;0;0
1799.97;0.99;18;0;0;0;0;0;0;0;0;0
2399.95;0.99;18;0;0;0;0;0;0;0;0;0
2999.99;0.99;18;0;0;0;0;0;0;0;0;0
3599.8;0.99;18;0;0;0;0;0;0;0;0;0
4199.93;0.99;18;0;0;0;0;0;0;0;0;0
4799.82;0.99;18;0;0;0;0;0;0;0;0;0
5399.81;0.99;18;0;0;0;0;0;0;0;0;0
5999.75;0.99;18;0;0;0;0;0;0;0;0;0
6599.84;0.99;18;0;0;0;0;0;0;0;0;0
7199.69;0.99;18;0;0;0;0;0;0;0;0;0
