#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.87;0;0;0;3;0/59.87;0/59.87,1/59.87,2/56.21;0/0;0/59.87,1/59.87,2/59.87;0/0;0/6,1/5,2/5;0/0;0/11,1/12,2/11;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/1
119.94;0;8;0;3;0/119.94;0/70.96,1/85.9,2/56.93;0/0;0/119.94,1/119.94,2/119.94;0/0;0/9,1/10,2/7;0/0;0/14,1/15,2/12;0/0;0/0,1/0,2/0;0/0;0/2,1/3,2/3;0/0;0/6,1/4,2/7
179.97;0;21;0;3;0/179.97;0/72.06,1/87.37,2/58.04;0/0;0/179.97,1/179.97,2/179.97;0/0;0/10,1/13,2/6;0/0;0/15,1/19,2/13;0/0;0/0,1/0,2/0;0/0;0/6,1/9,2/6;0/0;0/11,1/10,2/13
239.68;0;31;0;3;0/239.68;0/72.93,1/88.63,2/58.78;0/0;0/239.68,1/239.68,2/239.68;0/0;0/25,1/17,2/18;0/0;0/29,1/26,2/23;0/0;0/0,1/0,2/0;0/0;0/8,1/13,2/10;0/0;0/17,1/16,2/19
299.99;0;44;0;3;0/299.99;0/74.04,1/89.98,2/59.69;0/0;0/299.99,1/299.99,2/299.99;0/0;0/30,1/12,2/22;0/0;0/32,1/20,2/27;0/0;0/0,1/0,2/0;0/0;0/12,1/18,2/14;0/0;0/23,1/22,2/25
359.6;0;56;0;3;0/359.6;0/89.7,1/91.02,2/60.52;0/0;0/359.6,1/359.6,2/359.6;0/0;0/23,1/14,2/19;0/0;0/27,1/22,2/24;0/0;0/0,1/0,2/0;0/0;0/14,1/23,2/19;0/0;0/28,1/28,2/31
419.82;0;67;0;3;0/419.82;0/90.36,1/91.99,2/61.66;0/0;0/419.82,1/419.82,2/419.82;0/0;0/25,1/13,2/24;0/0;0/27,1/25,2/25;0/0;0/0,1/0,2/0;0/0;0/18,1/24,2/25;0/0;0/34,1/34,2/37
479.89;0;79;0;3;0/479.89;0/100.83,1/92.91,2/99.12;0/0;0/479.89,1/479.89,2/479.89;0/0;0/19,1/6,2/22;0/0;0/22,1/19,2/23;0/0;0/0,1/0,2/0;0/0;0/23,1/29,2/27;0/0;0/39,1/40,2/39
539.84;0;87;0;3;0/539.84;0/101.66,1/94.29,2/137.28;0/0;0/539.84,1/539.84,2/539.84;0/0;0/12,1/2,2/19;0/0;0/16,1/13,2/21;0/0;0/0,1/0,2/0;0/0;0/25,1/33,2/29;0/0;0/45,1/46,2/41
599.98;0;97;0;3;0/599.98;0/102.42,1/95.6,2/137.99;0/0;0/599.98,1/599.98,2/599.98;0/0;0/6,1/0,2/9;0/0;0/10,1/7,2/15;0/0;0/0,1/0,2/0;0/0;0/29,1/38,2/30;0/0;0/51,1/52,2/47
659.99;0;108;0;3;0/659.99;0/103.56,1/96.52,2/139.68;0/0;0/659.99,1/659.99,2/659.99;0/0;0/0,1/0,2/0;0/0;0/4,1/1,2/9;0/0;0/0,1/0,2/0;0/0;0/32,1/44,2/32;0/0;0/57,1/58,2/53
