#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
145.44;0;127.97;127.96;-Infinity;127.97;127.97
155.86;0;149.85;149.85;-Infinity;149.85;149.85
176.26;0;169.51;169.51;-Infinity;169.51;169.51
259.15;1;252.94;252.94;-Infinity;252.94;252.94
279.27;1;262.8;262.8;-Infinity;262.8;262.80
289.58;1;264.65;264.64;-Infinity;264.65;264.65
298.37;0;275.57;275.57;-Infinity;275.57;275.57
330.16;1;312.02;312.02;-Infinity;312.02;312.02
390.35;1;357.91;357.91;-Infinity;357.91;357.91
408.26;0;374.13;374.12;-Infinity;374.13;374.13
420.78;1;382.66;382.64;-Infinity;382.66;382.66
428.59;0;400.59;400.59;-Infinity;400.59;400.59
430.83;1;396.53;396.53;-Infinity;396.53;396.53
509.05;0;468.28;468.28;-Infinity;468.28;468.28
519.02;0;484.1;484.1;-Infinity;484.1;484.10
532.03;1;491.01;491.01;-Infinity;491.01;491.01
565.95;0;524.59;524.59;-Infinity;524.59;524.59
601.96;1;521.1;521.07;-Infinity;521.1;521.10
625.86;0;568.46;568.46;-Infinity;568.46;568.46
634.28;1;544.63;375.09;-Infinity;544.63;544.63
654.67;1;562.85;375.05;-Infinity;562.85;562.85
666.06;0;598.69;598.69;-Infinity;598.69;598.69
692.27;0;612.31;612.31;-Infinity;612.31;612.31
694.69;1;600.97;404.83;-Infinity;600.97;600.97
714.98;1;617.48;384.7;-Infinity;617.48;617.48
725.44;1;676.97;676.97;-Infinity;676.97;676.97
792.38;0;706.77;646.53;-Infinity;706.77;706.77
812.8;0;716.33;514.11;-Infinity;716.33;716.33
831.98;1;726.39;411.1;-Infinity;726.39;726.39
872.4;1;711.81;237.97;-Infinity;711.81;711.81
892.34;1;770.63;461.42;-Infinity;770.63;770.63
908.13;0;798.75;479.36;-Infinity;798.75;798.75
928.81;0;841.14;772.91;-Infinity;841.14;841.14
932.56;1;771.37;277.7;-Infinity;771.37;771.37
942.71;1;797.38;340.42;-Infinity;797.38;797.38
