#TimeStamp;TripTime;Type
29;12;O
49;27;O
62;37;O
67;29;O
81;44;O
88;25;O
103;13;O
154;15;O
161;25;O
165;16;O
175;16;O
177;15;O
197;15;O
198;37;O
204;34;O
223;16;O
226;30;O
246;14;O
257;15;O
267;15;O
282;19;O
283;16;O
286;30;O
308;14;O
308;16;O
310;32;O
328;14;O
349;16;O
365;27;O
371;18;O
373;16;O
387;31;O
393;19;O
396;16;O
408;15;O
418;14;O
428;16;O
429;15;O
450;15;O
475;20;O
476;14;O
504;19;O
506;14;O
511;32;O
517;14;O
527;14;O
530;14;O
539;16;O
547;15;O
550;15;O
560;18;O
586;27;O
589;13;O
603;18;O
604;36;O
611;15;O
621;16;O
634;19;O
635;16;O
638;29;O
644;14;O
664;14;O
675;17;O
688;29;O
689;16;O
703;15;O
716;17;O
725;17;O
726;15;O
732;36;O
736;17;O
744;32;O
760;15;O
771;15;O
771;16;O
781;16;O
790;15;O
801;16;O
810;14;O
820;14;O
830;14;O
841;15;O
881;25;O
891;16;O
893;17;O
903;17;O
928;16;O
930;15;O
940;15;O
950;18;O
973;33;O
981;15;O
992;29;O
1001;15;O
1010;17;O
1029;26;O
1031;14;O
1042;16;O
1054;18;O
1055;14;O
1067;21;O
1073;17;O
1088;27;O
1105;19;O
1106;14;O
1127;15;O
1141;15;O
1158;30;O
1167;15;O
1186;39;O
1208;15;O
1218;15;O
1220;14;O
1231;35;O
1238;27;O
1245;19;O
1261;15;O
1273;16;O
1280;13;O
1295;14;O
1328;16;O
1338;14;O
1347;16;O
1357;16;O
1367;20;O
1374;33;O
1379;34;O
1396;14;O
1408;21;O
1413;15;O
1426;14;O
1436;15;O
1447;15;O
1457;15;O
1459;21;O
1469;21;O
1476;17;O
1477;25;O
1483;14;O
1495;17;O
1505;17;O
1514;26;O
1523;15;O
1532;14;O
1547;15;O
1554;26;O
1571;18;O
1574;15;O
1593;15;O
1604;15;O
1604;31;O
1605;21;O
1615;16;O
1619;19;O
1654;31;O
1656;43;O
1660;32;O
1660;18;O
1667;15;O
1677;15;O
1689;16;O
1698;15;O
1719;16;O
1721;17;O
1721;28;O
1730;17;O
1775;27;O
1793;30;O
1796;28;O
1800;17;O
1807;14;O
1819;17;O
1827;15;O
1837;15;O
1838;15;O
1877;29;O
1887;13;O
1896;30;O
1909;15;O
1941;16;O
1944;27;O
1952;15;O
1969;14;O
1979;14;O
1993;27;O
2009;18;O
2020;15;O
2025;30;O
2069;14;O
2093;28;O
2096;25;O
2110;28;O
2115;35;O
2129;37;O
2137;40;O
2174;27;O
2177;57;O
