#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;36.77;0.09;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
59.71;38.18;0.3;PP/0.04,TA/0.03,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
119.72;38.2;0.32;PP/0.04,TA/0.03,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
179.91;38.29;0.36;PP/0.05,TA/0.04,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
239.72;38.52;0.38;PP/0.05,TA/0.04,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
299.71;38.52;0.4;PP/0.05,TA/0.04,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
359.74;38.66;0.43;PP/0.06,TA/0.05,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
419.9;38.67;0.45;PP/0.06,TA/0.05,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
479.62;38.79;0.47;PP/0.06,TA/0.06,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
539.72;38.79;0.49;PP/0.06,TA/0.06,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
599.89;38.93;0.52;PP/0.07,TA/0.06,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
659.68;38.93;0.54;PP/0.08,TA/0.06,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
719.96;38.58;0.58;PP/0.08,TA/0.08,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
779.82;38.59;0.59;PP/0.09,TA/0.08,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
839.89;38.59;0.61;PP/0.09,TA/0.08,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
899.76;38.59;0.62;PP/0.09,TA/0.08,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
959.76;38.66;0.65;PP/0.09,TA/0.08,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
1019.92;38.66;0.66;PP/0.09,TA/0.08,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
1079.62;38.79;0.69;PP/0.1,TA/0.09,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1139.89;38.88;0.72;PP/0.1,TA/0.1,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1199.85;38.88;0.75;PP/0.11,TA/0.1,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1259.98;38.75;0.77;PP/0.11,TA/0.11,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1319.69;38.75;0.79;PP/0.11,TA/0.11,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1379.71;38.77;0.83;PP/0.12,TA/0.12,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1439.82;38.86;0.85;PP/0.13,TA/0.12,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1499.63;38.86;0.87;PP/0.13,TA/0.12,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1559.87;38.93;0.89;PP/0.13,TA/0.12,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1619.9;39.06;0.92;PP/0.14,TA/0.13,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1679.67;39.06;0.94;PP/0.15,TA/0.13,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1739.61;39.06;0.95;PP/0.15,TA/0.13,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1799.99;39.12;0.97;PP/0.15,TA/0.13,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1859.82;38.84;0.99;PP/0.15,TA/0.13,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1919.97;38.84;1.01;PP/0.16,TA/0.13,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
1979.82;38.86;1.03;PP/0.16,TA/0.13,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2039.87;38.86;1.06;PP/0.17,TA/0.13,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2099.63;38.96;1.1;PP/0.18,TA/0.14,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2159.98;38.95;1.13;PP/0.19,TA/0.14,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2219.72;39.07;1.16;PP/0.19,TA/0.15,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2279.78;39.17;1.19;PP/0.19,TA/0.18,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2339.89;39.2;1.22;PP/0.19,TA/0.2,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2399.58;38.98;1.25;PP/0.19,TA/0.23,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2459.69;39.01;1.28;PP/0.19,TA/0.25,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2519.69;39.03;1.3;PP/0.19,TA/0.27,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2579.69;39.05;1.33;PP/0.19,TA/0.3,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2639.69;39.07;1.36;PP/0.19,TA/0.32,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2699.69;39.08;1.39;PP/0.19,TA/0.35,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2759.69;39.1;1.42;PP/0.19,TA/0.37,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2819.69;39.12;1.44;PP/0.19,TA/0.4,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2879.69;39.02;1.47;PP/0.19,TA/0.42,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2939.69;39.04;1.5;PP/0.19,TA/0.44,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
2999.69;39.04;1.53;PP/0.19,TA/0.46,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3059.69;39.09;1.56;PP/0.19,TA/0.49,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3119.69;39.11;1.59;PP/0.19,TA/0.51,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3179.69;39.13;1.62;PP/0.19,TA/0.54,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3239.69;39.14;1.65;PP/0.19,TA/0.56,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3299.69;39.16;1.68;PP/0.19,TA/0.58,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3359.69;39.17;1.71;PP/0.19,TA/0.61,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3419.69;39.19;1.73;PP/0.19,TA/0.63,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3479.69;39.23;1.76;PP/0.19,TA/0.66,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3539.69;39.24;1.79;PP/0.19,TA/0.68,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3599.69;39.27;1.82;PP/0.19,TA/0.71,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3659.69;39.3;1.85;PP/0.19,TA/0.73,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3719.69;39.32;1.88;PP/0.19,TA/0.76,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3779.69;39.34;1.91;PP/0.19,TA/0.78,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3839.69;39.36;1.94;PP/0.19,TA/0.8,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3899.69;39.38;1.97;PP/0.19,TA/0.83,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
3959.69;39.39;1.99;PP/0.19,TA/0.85,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
4019.69;39.41;2.02;PP/0.19,TA/0.87,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
4079.69;39.43;2.05;PP/0.19,TA/0.9,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
4139.69;39.45;2.08;PP/0.19,TA/0.92,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
4199.69;39.46;2.11;PP/0.19,TA/0.95,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
4259.69;39.5;2.14;PP/0.19,TA/0.97,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
4319.69;39.51;2.17;PP/0.19,TA/1,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
4379.69;39.53;2.2;PP/0.19,TA/1.03,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
4439.69;39.55;2.23;PP/0.19,TA/1.05,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
4499.69;39.57;2.26;PP/0.19,TA/1.07,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
4559.69;39.58;2.29;PP/0.19,TA/1.1,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
