#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
263.87;1;260.21;260.21;-Infinity;260.21;260.21
343.15;1;342.45;342.42;-Infinity;342.45;342.45
353.36;1;347.61;347.61;-Infinity;347.61;347.61
390.1;0;386.37;386.37;-Infinity;386.37;386.37
394.33;1;393.79;393.77;-Infinity;393.79;393.79
400.2;0;397.84;397.84;-Infinity;397.84;397.84
420.18;0;419.67;419.67;-Infinity;419.67;419.67
424.39;1;423.41;423.41;-Infinity;423.41;423.41
430.52;0;426.11;426.11;-Infinity;426.11;426.11
470.98;0;468.25;468.25;-Infinity;468.25;468.25
514.25;1;512.87;512.87;-Infinity;512.87;512.87
524.11;1;517.97;170.6;-Infinity;517.97;517.97
531.13;0;528.09;528.09;-Infinity;528.09;528.09
551.61;0;550.56;550.56;-Infinity;550.56;550.56
571.76;0;571.07;571.07;-Infinity;571.07;571.07
611.93;0;602.54;80.48;-Infinity;602.54;602.54
615.79;1;613.21;613.21;-Infinity;613.21;613.21
626.22;1;622.26;622.26;-Infinity;622.26;622.26
632.65;0;624.32;161.63;-Infinity;624.32;624.32
642.92;0;640.43;640.39;-Infinity;640.43;640.43
655.82;1;649.8;312.35;-Infinity;649.8;649.80
662.92;0;662.07;662.07;-Infinity;662.07;662.07
678.3;1;674.13;674.13;-Infinity;674.13;674.13
688.7;1;679.88;174.41;-Infinity;679.88;679.88
693.04;0;684.94;262.48;-Infinity;684.94;684.94
753.62;0;747.42;363.43;-Infinity;747.42;747.42
777.94;1;770;353.31;-Infinity;770;770.00
793.82;0;788.54;788.54;-Infinity;788.54;788.54
804.09;0;796.62;383.6;-Infinity;796.62;796.62
838.67;1;829.49;314.22;-Infinity;829.49;829.49
864.3;0;860.21;860.21;-Infinity;860.21;860.21
868.98;1;856.77;190.64;-Infinity;856.77;856.77
879.31;1;873.34;615.25;-Infinity;873.34;873.34
889.14;1;884.67;884.64;-Infinity;884.67;884.67
954.73;0;944.52;403.07;-Infinity;944.52;944.52
959.52;1;947.01;270.76;-Infinity;947.01;947.01
964.44;0;953.73;392.36;-Infinity;953.73;953.73
969.73;1;956.22;131.02;-Infinity;956.22;956.22
1005.24;0;993.53;362.08;-Infinity;993.53;993.53
1055.3;0;1042.6;362.05;-Infinity;1042.6;1042.60
1065.38;0;1052.32;311.71;-Infinity;1052.32;1052.32
1072.21;1;1056.05;182.77;-Infinity;1056.05;1056.05
1095.24;0;1081.89;290.95;-Infinity;1081.89;1081.89
1102.51;1;1095.76;708.01;-Infinity;1095.76;1095.76
1112.8;1;1097.71;233.45;-Infinity;1097.71;1097.71
1135.51;0;1122.16;341.4;-Infinity;1122.16;1122.16
1143.34;1;1130.23;365.11;-Infinity;1130.23;1130.23
1155.43;0;1143.4;492.22;-Infinity;1143.4;1143.40
1163.66;1;1161.17;1161.17;-Infinity;1161.17;1161.17
1174.04;1;1171.05;1171.05;-Infinity;1171.05;1171.05
1204.12;1;1186.65;244.3;-Infinity;1186.65;1186.65
1205.98;0;1189.51;251.2;-Infinity;1189.51;1189.51
1216.15;0;1204.46;583.41;-Infinity;1204.46;1204.46
1224.57;1;1212.85;568.5;-Infinity;1212.85;1212.85
1236.12;0;1228.75;835.81;-Infinity;1228.75;1228.75
1255;1;1244.19;639.15;-Infinity;1244.19;1244.19
1304.97;1;1283.61;141.16;-Infinity;1283.61;1283.61
1326.2;0;1315.43;713.88;-Infinity;1315.43;1315.43
1354.97;1;1343.53;728.7;-Infinity;1343.53;1343.53
1356.63;0;1339.08;391.81;-Infinity;1339.08;1339.08
1365.22;1;1343.16;161.06;-Infinity;1343.16;1343.16
1386.74;0;1366.11;251.19;-Infinity;1366.11;1366.11
1416.99;0;1390.39;30.07;-Infinity;1390.39;1390.39
1427.11;0;1412.88;562.57;-Infinity;1412.88;1412.88
1437.82;0;1415.02;231.69;-Infinity;1415.02;1415.02
1445.43;1;1425.53;342.88;-Infinity;1425.53;1425.53
1448.26;0;1427.28;292.62;-Infinity;1427.28;1427.28
1458.29;0;1439.48;392.86;-Infinity;1439.48;1439.48
1465.66;1;1451.43;596.5;-Infinity;1451.43;1451.43
1475.46;1;1457.32;505.61;-Infinity;1457.32;1457.32
1488.48;0;1464.21;252.16;-Infinity;1464.21;1464.21
1498.43;0;1478.73;402.96;-Infinity;1478.73;1478.73
1545.76;1;1526.74;473.5;-Infinity;1526.74;1526.74
1556.2;1;1530.84;190.87;-Infinity;1530.84;1530.84
1582.7;1;1558.41;327.66;-Infinity;1558.41;1558.41
1588.86;0;1570.68;583.57;-Infinity;1570.68;1570.68
1638.93;0;1614.45;312.47;-Infinity;1614.45;1614.45
1672.94;1;1651.38;498.86;-Infinity;1651.38;1651.38
1679.12;0;1652.31;261.74;-Infinity;1652.31;1652.31
1689.77;0;1666.96;473.58;-Infinity;1666.96;1666.96
1712.88;1;1680.71;166.81;-Infinity;1680.71;1680.71
1763.33;1;1738.92;458.17;-Infinity;1738.92;1738.92
1769.75;0;1742.36;331.88;-Infinity;1742.36;1742.36
1783.34;1;1752.68;307.55;-Infinity;1752.68;1752.68
1790.08;0;1765;433.4;-Infinity;1765;1765.00
1800.53;0;1771.34;352.23;-Infinity;1771.34;1771.34
1830.92;0;1799.24;342.39;-Infinity;1799.24;1799.24
1834.44;1;1801.92;161.27;-Infinity;1801.92;1801.92
1844.49;1;1823.77;701.09;-Infinity;1823.77;1823.77
1851.26;0;1820.81;392.91;-Infinity;1820.81;1820.81
1854.83;1;1822.62;298.33;-Infinity;1822.62;1822.62
1885.35;1;1854.89;419.65;-Infinity;1854.89;1854.89
1901.47;0;1869.11;312.55;-Infinity;1869.11;1869.11
1941.86;0;1923.46;886.51;-Infinity;1923.46;1923.46
1952.29;0;1925.14;524.85;-Infinity;1925.14;1925.14
1982.55;0;1948.67;292.73;-Infinity;1948.67;1948.67
