#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.36;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.96;40.02;0.33;PP/0.05,TA/0.02,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
119.96;41.18;0.44;PP/0.05,TA/0.03,IS/0.04,PS/0,RB/0,OB/0.03,RP/0
179.98;41.61;0.53;PP/0.06,TA/0.03,IS/0.07,PS/0,RB/0.01,OB/0.05,RP/0
239.88;41.78;0.65;PP/0.06,TA/0.03,IS/0.13,PS/0,RB/0.01,OB/0.08,RP/0
299.68;42.12;0.81;PP/0.06,TA/0.03,IS/0.22,PS/0,RB/0.01,OB/0.11,RP/0
360;42.32;1;PP/0.07,TA/0.03,IS/0.33,PS/0,RB/0.01,OB/0.16,RP/0
419.72;42.54;1.19;PP/0.07,TA/0.03,IS/0.44,PS/0,RB/0.01,OB/0.2,RP/0
479.92;42.54;1.25;PP/0.08,TA/0.03,IS/0.46,PS/0,RB/0.01,OB/0.2,RP/0
539.97;42.65;1.3;PP/0.08,TA/0.03,IS/0.49,PS/0,RB/0.01,OB/0.2,RP/0
599.75;42.65;1.35;PP/0.08,TA/0.03,IS/0.51,PS/0,RB/0.01,OB/0.2,RP/0
659.86;42.68;1.4;PP/0.09,TA/0.03,IS/0.53,PS/0,RB/0.01,OB/0.21,RP/0
719.61;42.68;1.45;PP/0.09,TA/0.03,IS/0.56,PS/0,RB/0.01,OB/0.21,RP/0
779.75;42.74;1.5;PP/0.1,TA/0.03,IS/0.58,PS/0,RB/0.01,OB/0.21,RP/0
839.8;42.72;1.55;PP/0.1,TA/0.03,IS/0.61,PS/0,RB/0.01,OB/0.21,RP/0
899.8;42.77;1.61;PP/0.1,TA/0.03,IS/0.64,PS/0,RB/0.01,OB/0.22,RP/0
959.86;42.77;1.66;PP/0.11,TA/0.03,IS/0.67,PS/0,RB/0.01,OB/0.22,RP/0
1019.8;41.97;1.74;PP/0.12,TA/0.03,IS/0.69,PS/0,RB/0.01,OB/0.22,RP/0
1079.64;41.97;1.81;PP/0.14,TA/0.03,IS/0.71,PS/0,RB/0.01,OB/0.22,RP/0
1139.68;42.13;1.87;PP/0.14,TA/0.03,IS/0.74,PS/0,RB/0.01,OB/0.22,RP/0
1199.77;42.29;1.94;PP/0.15,TA/0.03,IS/0.76,PS/0,RB/0.01,OB/0.22,RP/0
