#TimeStamp;Bot;Pod;OutputStation
59.22;6;110;1
69.45;6;110;1
69.8;1;165;0
79.44;5;170;1
79.84;1;165;0
89.48;10;86;1
89.87;7;193;0
99.41;10;86;1
99.53;7;193;0
109.38;2;54;1
109.57;7;193;0
119.35;2;54;1
119.7;7;193;0
129.51;0;127;1
129.69;7;193;0
139.49;4;10;1
139.91;7;193;0
149.55;11;180;1
149.6;7;193;0
159.5;11;180;1
159.79;7;193;0
169.94;8;46;0
176.95;1;212;1
179.79;8;46;0
187.07;7;193;1
189.9;8;46;0
199.96;6;110;0
209.94;6;110;0
213.32;8;46;1
220;3;126;0
229.99;5;170;0
232.22;6;110;1
240;9;161;0
243.88;3;126;1
249.92;9;161;0
254.02;5;170;1
260;9;161;0
269.69;10;86;0
280;2;54;0
283.42;9;161;1
289.88;2;54;0
293.13;9;161;1
300;2;54;0
303.39;9;161;1
310.02;2;54;0
313.35;9;161;1
320.04;2;54;0
323.42;10;86;1
330.02;2;54;0
333.12;10;86;1
340.06;0;127;0
343.46;10;86;1
350.09;4;10;0
354.26;2;54;1
360.04;4;10;0
364.4;2;54;1
370.11;4;10;0
374.42;2;54;1
380.15;11;180;0
384.46;0;127;1
390.19;1;212;0
394.5;0;127;1
400.31;1;212;0
404.24;4;10;1
410.34;7;193;0
414.55;11;180;1
420.49;8;46;0
428.04;1;212;1
430.56;8;46;0
438.25;1;212;1
440.67;8;46;0
448.11;7;193;1
450.84;6;110;0
460.76;3;126;0
464.03;8;46;1
471.03;5;170;0
474.07;8;46;1
481.25;5;170;0
484.11;8;46;1
491.27;5;170;0
494.21;6;110;1
501.3;5;170;0
504.11;3;126;1
511.41;5;170;0
514.29;3;126;1
521.26;9;161;0
531.45;10;86;0
534.13;5;170;1
541.39;2;54;0
544.39;5;170;1
551.66;2;54;0
554.44;9;161;1
561.69;2;54;0
564.18;9;161;1
572.08;0;127;0
574.49;10;86;1
582.19;0;127;0
592.2;4;10;0
602.22;4;10;0
605.77;0;127;1
612.32;4;10;0
615.84;0;127;1
622.39;4;10;0
632.74;11;180;0
643.16;1;212;0
645.87;4;10;1
653.01;7;193;0
658.25;11;180;1
663.21;7;193;0
668.26;11;180;1
672.86;8;46;0
678.34;1;212;1
683.04;8;46;0
688.76;1;212;1
693.25;8;46;0
699.14;1;212;1
703.53;8;46;0
709.03;7;193;1
713.48;6;110;0
723.55;6;110;0
729.13;8;46;1
733.59;6;110;0
739.06;8;46;1
743.45;3;126;0
753.67;9;161;0
757.13;6;110;1
764;10;86;0
768.18;3;126;1
773.86;5;78;0
778.22;3;126;1
784.06;0;127;0
788.64;9;161;1
794.11;2;65;0
798.33;9;161;1
804.29;2;65;0
808.64;10;86;1
814.2;4;10;0
818.32;10;86;1
824.49;4;10;0
828.42;10;86;1
834.49;4;10;0
838.71;5;78;1
844.39;11;180;0
848.81;0;127;1
854.14;11;180;0
859.11;2;65;1
864.53;1;212;0
869.15;2;65;1
874.71;7;193;0
879.36;4;10;1
884.48;7;193;0
889.44;4;10;1
894.4;7;193;0
899.48;4;10;1
904.48;7;193;0
909.47;4;10;1
914.47;7;193;0
919.72;4;10;1
924.35;8;46;0
929.76;4;10;1
934.71;8;46;0
939.77;11;180;1
944.41;6;110;0
949.54;1;212;1
954.78;3;126;0
959.81;7;193;1
964.82;3;126;0
969.9;6;110;1
974.84;9;161;0
985.2;10;86;0
992.05;3;126;1
995.23;10;86;0
1001.91;3;126;1
1005.29;5;78;0
1012.13;3;126;1
1015.24;0;127;0
1022.12;9;161;1
1025.29;0;127;0
1032.13;9;161;1
1035.24;2;65;0
1042.04;10;86;1
1045.26;11;180;0
1052.17;8;132;1
1055.35;7;193;0
1061.97;4;29;1
1065.43;7;193;0
1072.26;1;189;1
1075.24;7;193;0
1082.45;2;65;1
1085.33;7;193;0
1092.48;11;180;1
1095.47;7;193;0
1102.55;11;180;1
1105.17;7;193;0
1112.97;11;180;1
1115.46;7;193;0
1123.35;0;127;1
1125.44;6;110;0
1133.01;5;78;1
1135.55;3;126;0
1143.4;5;78;1
1145.59;3;126;0
1153.77;10;221;1
1155.64;9;161;0
1163.82;7;193;1
1166.02;9;161;0
1174.08;7;193;1
1175.95;8;132;0
1183.75;6;110;1
1186.05;4;29;0
1194.09;1;178;1
1196.09;2;65;0
1204.16;1;178;1
1206.14;11;180;0
1214.49;3;126;1
1216.2;11;180;0
1224.61;3;126;1
1226.08;11;180;0
1234.82;3;126;1
1236.31;0;127;0
1244.78;3;126;1
1246.12;0;127;0
1255.04;9;161;1
1256.42;0;127;0
1265.01;8;132;1
1266.29;0;127;0
1274.87;8;132;1
1276.29;0;127;0
1284.87;8;132;1
1286.41;0;127;0
1295.06;8;132;1
1296.1;5;78;0
1305.15;8;132;1
1306.18;5;78;0
1315.07;8;132;1
1316.38;7;193;0
1325.18;4;29;1
1326.46;7;193;0
1335.18;4;29;1
1336.41;7;193;0
1345.22;2;65;1
1346.31;6;110;0
1355.27;11;180;1
1356.67;1;178;0
1365.34;0;127;1
1366.85;10;56;0
1375.15;5;78;1
1376.64;10;56;0
1385.53;7;193;1
1386.92;3;126;0
1395.22;7;193;1
1397.27;3;126;0
1405.5;7;193;1
1407.33;3;126;0
1415.53;7;193;1
1417.38;9;161;0
1425.48;7;193;1
1427.44;9;161;0
1435.42;7;193;1
1437.87;9;161;0
1445.58;6;110;1
1448.31;8;132;0
1455.62;6;110;1
1458.35;8;132;0
1465.7;1;178;1
1468.24;8;132;0
1475.79;10;56;1
1478.33;4;29;0
1486.03;3;126;1
1488.52;2;65;0
1495.77;9;161;1
1498.66;2;65;0
1505.9;9;161;1
1508.67;2;65;0
1515.91;9;161;1
1518.6;2;65;0
1525.93;4;29;1
1528.75;2;65;0
1535.66;8;132;1
1538.66;2;65;0
1546.08;8;132;1
1548.66;11;180;0
1558.87;0;127;0
1562.64;2;65;1
1568.88;0;127;0
1572.36;2;65;1
1578.8;5;78;0
1582.75;2;65;1
1588.92;5;78;0
1593.05;11;180;1
1598.68;7;193;0
1602.84;11;180;1
1608.92;7;193;0
1612.94;11;180;1
1618.61;7;193;0
1622.9;11;180;1
1628.8;6;110;0
1633;0;127;1
1638.98;1;178;0
1643.07;5;78;1
1649.23;1;178;0
1653.03;7;193;1
1659.36;1;178;0
1662.85;6;110;1
1669.34;10;56;0
1679.4;10;56;0
1682.87;1;178;1
1689.82;3;126;0
1692.69;1;178;1
1700;9;161;0
1702.76;1;178;1
1709.87;9;161;0
1712.97;1;178;1
1720;9;161;0
1723;10;56;1
1729.78;9;161;0
1733.04;3;126;1
1740;4;29;0
1749.81;4;29;0
1753.09;9;161;1
1760.01;8;132;0
1770.05;2;65;0
1773.65;4;29;1
1780;2;65;0
1784.38;8;132;1
1790.12;2;65;0
1794.35;8;132;1
1800.58;11;180;0
1804.44;8;132;1
1810.8;0;127;0
1814.28;8;132;1
1820.76;5;78;0
1824.44;8;132;1
1830.98;5;78;0
1834.49;11;180;1
1841.26;5;78;0
1844.53;11;180;1
1851.4;5;78;0
1854.95;11;180;1
1861.68;5;78;0
1865.33;0;127;1
1871.51;7;193;0
1875.09;0;127;1
1881.68;7;193;0
1886.86;5;78;1
1891.5;7;193;0
1897.04;5;78;1
1901.82;6;110;0
1911.77;6;110;0
1917.14;7;193;1
1921.76;6;110;0
1927;7;193;1
1931.68;1;178;0
1942.05;10;56;0
1949.01;6;110;1
1952.39;10;56;0
1959.21;6;110;1
1962.3;10;56;0
1969.16;1;178;1
1972.3;3;126;0
1982.59;9;161;0
1985.68;10;56;1
1992.31;4;29;0
1996.67;3;126;1
2002.56;8;132;0
2006.91;3;126;1
2012.47;8;132;0
2017.33;3;126;1
2022.39;11;180;0
2027.68;9;161;1
2032.61;11;180;0
2037.7;4;29;1
2042.43;11;180;0
2047.75;4;29;1
2052.64;2;52;0
2058.12;8;132;1
2062.68;2;52;0
2068.17;1;47;1
2072.77;2;52;0
2078.72;11;180;1
2082.9;0;127;0
2092.94;5;78;0
2102.9;7;193;0
2106.45;0;127;1
2112.94;6;110;0
2116.58;0;127;1
2122.88;6;110;0
2126.54;0;127;1
2132.71;10;56;0
2136.43;0;127;1
2142.85;10;56;0
2146.5;5;78;1
2152.99;10;56;0
2156.45;7;193;1
2163.41;10;56;0
2166.27;6;110;1
2173.54;3;126;0
2183.45;3;126;0
2188.77;10;56;1
2193.79;9;161;0
2198.59;10;56;1
2203.57;9;161;0
2213.65;9;161;0
2223.75;4;29;0
2233.57;8;132;0
2237.3;9;161;1
2243.74;8;132;0
2247.3;9;161;1
2253.75;8;132;0
2257.24;4;29;1
2263.78;1;47;0
2273.82;11;180;0
2278.91;8;132;1
2283.85;11;180;0
2289.28;1;47;1
2293.9;0;127;0
2299.5;1;47;1
2304.28;5;78;0
2314.33;5;78;0
2317.88;0;127;1
2324.03;5;78;0
2327.8;0;127;1
2334.05;2;229;0
2344.38;2;229;0
2350.04;5;78;1
2354.55;7;193;0
2360.46;5;78;1
2364.82;6;110;0
2375.24;10;56;0
2378.04;7;193;1
2385.49;4;29;0
2388.34;7;193;1
2395.53;3;133;0
2397.97;7;193;1
2405.64;8;132;0
2408.12;6;110;1
2415.57;8;132;0
2418.2;11;0;1
2425.63;9;85;0
2428.3;11;0;1
2435.89;1;47;0
2438.39;10;56;1
2446.07;1;47;0
2448.37;4;29;1
2456.33;0;127;0
2458.44;4;29;1
2466.43;0;127;0
2468.43;4;29;1
2476.64;0;127;0
2478.74;8;132;1
2486.72;0;127;0
2488.78;9;85;1
2496.77;5;78;0
2499.04;9;85;1
2506.54;5;78;0
2508.9;2;156;1
2516.78;5;78;0
2519.21;1;47;1
2526.75;5;78;0
2529.32;1;47;1
2536.8;7;193;0
2539.26;1;47;1
2546.58;7;193;0
2549.02;3;197;1
2556.86;6;110;0
2559.37;5;78;1
2566.9;11;0;0
2570.96;7;193;1
2576.92;11;0;0
2580.69;7;193;1
2586.74;10;56;0
2590.8;7;193;1
2596.92;4;29;0
2601.06;7;193;1
2606.97;8;132;0
2611.1;7;193;1
2617.07;8;132;0
2621.2;6;110;1
2626.91;9;85;0
2631.25;11;0;1
2637.02;9;85;0
2641.42;11;0;1
2647.11;9;85;0
2651.39;10;56;1
2657.18;9;85;0
2661.61;10;56;1
2667.13;9;85;0
2671.43;10;56;1
2677.06;9;85;0
2681.38;4;29;1
2687.02;2;156;0
2691.59;4;29;1
2697.24;1;47;0
2701.67;4;29;1
2707.29;1;47;0
2711.54;9;85;1
2717.38;3;197;0
2721.84;9;85;1
2727.47;3;197;0
2731.75;9;85;1
2737.88;3;197;0
2741.9;2;156;1
2747.86;0;96;0
2751.94;1;47;1
2757.92;0;96;0
2763.01;3;197;1
2767.97;0;96;0
2773.05;3;197;1
2777.6;0;96;0
2782.98;3;197;1
2788.01;5;78;0
2798.12;6;110;0
2805.71;0;96;1
2808.16;11;0;0
2815.85;5;78;1
2818.07;11;0;0
2826.09;6;110;1
2828.28;8;51;0
2838.61;10;56;0
2843.21;11;0;1
2848.67;10;56;0
2853.39;11;0;1
2858.32;10;56;0
2863.62;8;51;1
2868.71;7;210;0
2873.69;8;51;1
2878.75;4;29;0
2884.08;10;56;1
2888.84;4;29;0
2894.13;10;56;1
2898.85;4;29;0
2904.43;7;210;1
2908.7;2;156;0
2918.58;1;47;0
2922.51;4;29;1
2928.8;1;47;0
2933.15;2;156;1
2938.89;1;47;0
