#TimeStamp;TripTime;Type
56;7;O
67;19;O
70;21;O
77;20;O
81;30;O
101;32;O
158;15;O
163;19;O
165;20;O
172;10;O
187;13;O
198;20;O
202;20;O
361;7;O
368;21;O
375;19;O
379;24;O
380;13;O
402;36;O
406;37;O
