#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.6;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.63;39.96;0.27;PP/0.05,TA/0.03,IS/0,PS/0,RB/0,OB/0.02,RP/0
119.93;40.16;0.31;PP/0.08,TA/0.03,IS/0,PS/0,RB/0,OB/0.02,RP/0
179.89;40.46;0.36;PP/0.09,TA/0.03,IS/0,PS/0,RB/0,OB/0.02,RP/0
239.88;40.37;0.41;PP/0.09,TA/0.05,IS/0,PS/0,RB/0,OB/0.02,RP/0
299.97;40.52;0.48;PP/0.09,TA/0.08,IS/0,PS/0,RB/0,OB/0.02,RP/0
359.96;40.66;0.52;PP/0.13,TA/0.08,IS/0,PS/0,RB/0,OB/0.02,RP/0
419.64;41.14;0.55;PP/0.13,TA/0.08,IS/0,PS/0,RB/0,OB/0.02,RP/0
479.88;40.61;0.59;PP/0.13,TA/0.13,IS/0,PS/0,RB/0,OB/0.02,RP/0
539.99;40.66;0.64;PP/0.13,TA/0.17,IS/0,PS/0,RB/0,OB/0.02,RP/0
599.68;40.7;0.7;PP/0.13,TA/0.24,IS/0,PS/0,RB/0,OB/0.02,RP/0
659.79;40.78;0.75;PP/0.13,TA/0.28,IS/0,PS/0,RB/0,OB/0.02,RP/0
719.9;40.82;0.81;PP/0.13,TA/0.34,IS/0,PS/0,RB/0,OB/0.02,RP/0
780;40.87;0.86;PP/0.13,TA/0.39,IS/0,PS/0,RB/0,OB/0.02,RP/0
839.68;40.91;0.92;PP/0.13,TA/0.45,IS/0,PS/0,RB/0,OB/0.02,RP/0
899.68;40.96;0.97;PP/0.13,TA/0.5,IS/0,PS/0,RB/0,OB/0.02,RP/0
959.68;41;1.02;PP/0.13,TA/0.55,IS/0,PS/0,RB/0,OB/0.02,RP/0
1019.68;41.06;1.08;PP/0.13,TA/0.61,IS/0,PS/0,RB/0,OB/0.02,RP/0
1079.68;41.11;1.13;PP/0.13,TA/0.66,IS/0,PS/0,RB/0,OB/0.02,RP/0
1139.68;41.17;1.17;PP/0.13,TA/0.69,IS/0,PS/0,RB/0,OB/0.02,RP/0
1199.68;41.21;1.22;PP/0.13,TA/0.74,IS/0,PS/0,RB/0,OB/0.02,RP/0
1259.68;41.3;1.27;PP/0.13,TA/0.78,IS/0,PS/0,RB/0,OB/0.02,RP/0
1319.68;41.34;1.31;PP/0.13,TA/0.81,IS/0,PS/0,RB/0,OB/0.02,RP/0
1379.68;41.39;1.38;PP/0.13,TA/0.88,IS/0,PS/0,RB/0,OB/0.02,RP/0
1439.68;41.44;1.42;PP/0.13,TA/0.92,IS/0,PS/0,RB/0,OB/0.02,RP/0
1499.68;41.5;1.49;PP/0.13,TA/0.99,IS/0,PS/0,RB/0,OB/0.02,RP/0
1559.68;41.53;1.53;PP/0.13,TA/1.02,IS/0,PS/0,RB/0,OB/0.02,RP/0
1619.68;41.58;1.58;PP/0.13,TA/1.06,IS/0,PS/0,RB/0,OB/0.02,RP/0
1679.68;41.62;1.63;PP/0.13,TA/1.11,IS/0,PS/0,RB/0,OB/0.02,RP/0
1739.68;41.68;1.67;PP/0.13,TA/1.16,IS/0,PS/0,RB/0,OB/0.02,RP/0
1799.68;41.71;1.72;PP/0.13,TA/1.21,IS/0,PS/0,RB/0,OB/0.02,RP/0
1859.68;41.8;1.78;PP/0.13,TA/1.27,IS/0,PS/0,RB/0,OB/0.02,RP/0
1919.68;41.85;1.83;PP/0.13,TA/1.31,IS/0,PS/0,RB/0,OB/0.02,RP/0
1979.68;41.91;1.88;PP/0.13,TA/1.36,IS/0,PS/0,RB/0,OB/0.02,RP/0
2039.68;41.95;1.92;PP/0.13,TA/1.41,IS/0,PS/0,RB/0,OB/0.02,RP/0
2099.68;42;1.97;PP/0.13,TA/1.46,IS/0,PS/0,RB/0,OB/0.02,RP/0
2159.68;42.04;2.02;PP/0.13,TA/1.5,IS/0,PS/0,RB/0,OB/0.02,RP/0
2219.68;42.07;2.06;PP/0.13,TA/1.55,IS/0,PS/0,RB/0,OB/0.02,RP/0
2279.68;42.07;2.11;PP/0.13,TA/1.6,IS/0,PS/0,RB/0,OB/0.02,RP/0
2339.68;42.08;2.16;PP/0.13,TA/1.64,IS/0,PS/0,RB/0,OB/0.02,RP/0
2399.68;42.09;2.21;PP/0.13,TA/1.69,IS/0,PS/0,RB/0,OB/0.02,RP/0
2459.68;42.11;2.25;PP/0.13,TA/1.74,IS/0,PS/0,RB/0,OB/0.02,RP/0
