#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.67;0;0;0;2;0/59.67;0/43.8,1/46.7;0/0;0/59.67,1/59.67;0/0;0/17,1/9;0/0;0/20,1/11;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/2,1/2
119.66;0;2;0;2;0/119.66;0/44.83,1/60.75;0/0;0/119.66,1/119.66;0/0;0/19,1/19;0/0;0/24,1/20;0/0;0/0,1/0;0/0;0/0,1/2;0/0;0/8,1/6
179.93;0;10;0;2;0/179.93;0/46.69,1/79.12;0/0;0/179.93,1/179.93;0/0;0/30,1/21;0/0;0/32,1/24;0/0;0/0,1/0;0/0;0/5,1/5;0/0;0/14,1/11
239.7;0;15;0;2;0/239.7;0/72.87,1/80.02;0/0;0/239.7,1/239.7;0/0;0/35,1/34;0/0;0/36,1/38;0/0;0/0,1/0;0/0;0/8,1/7;0/0;0/17,1/17
299.96;0;20;0;2;0/299.96;0/103.75,1/81.85;0/0;0/299.96,1/299.96;0/0;0/33,1/38;0/0;0/36,1/40;0/0;0/0,1/0;0/0;0/10,1/10;0/0;0/20,1/23
359.85;0;30;0;2;0/359.85;0/113.39,1/87.06;0/0;0/359.85,1/359.85;0/0;0/32,1/38;0/0;0/33,1/41;0/0;0/0,1/0;0/0;0/16,1/14;0/0;0/26,1/28
419.95;0;36;0;2;0/419.95;0/129.26,1/88.5;0/0;0/419.95,1/419.95;0/0;0/31,1/35;0/0;0/34,1/38;0/0;0/0,1/0;0/0;0/18,1/18;0/0;0/30,1/34
479.87;0;44;0;2;0/479.87;0/130.92,1/97.15;0/0;0/479.87,1/479.87;0/0;0/33,1/43;0/0;0/35,1/47;0/0;0/0,1/0;0/0;0/23,1/21;0/0;0/36,1/39
539.88;0;49;0;2;0/539.88;0/156.89,1/97.98;0/0;0/539.88,1/539.88;0/0;0/32,1/38;0/0;0/35,1/41;0/0;0/0,1/0;0/0;0/25,1/24;0/0;0/39,1/45
599.99;0;54;0;2;0/599.99;0/184.67,1/100.28;0/0;0/599.99,1/599.99;0/0;0/33,1/41;0/0;0/34,1/44;0/0;0/0,1/0;0/0;0/28,1/26;0/0;0/43,1/51
660;0;60;0;2;0/660;0/193.65,1/101.52;0/0;0/660,1/660;0/0;0/35,1/37;0/0;0/36,1/41;0/0;0/0,1/0;0/0;0/31,1/29;0/0;0/48,1/57
719.78;0;68;0;2;0/719.78;0/220.44,1/103.08;0/0;0/719.78,1/719.78;0/0;0/30,1/32;0/0;0/33,1/35;0/0;0/0,1/0;0/0;0/35,1/33;0/0;0/51,1/63
779.74;0;71;0;2;0/779.74;0/223.8,1/104.17;0/0;0/779.74,1/779.74;0/0;0/24,1/26;0/0;0/27,1/29;0/0;0/0,1/0;0/0;0/37,1/34;0/0;0/57,1/69
839.78;0;76;0;2;0/839.78;0/225.32,1/104.8;0/0;0/839.78,1/839.78;0/0;0/19,1/20;0/0;0/21,1/23;0/0;0/0,1/0;0/0;0/39,1/37;0/0;0/63,1/75
899.81;0;83;0;2;0/899.81;0/226.77,1/105.96;0/0;0/899.81,1/899.81;0/0;0/15,1/11;0/0;0/15,1/17;0/0;0/0,1/0;0/0;0/43,1/40;0/0;0/69,1/81
959.82;0;87;0;2;0/959.82;0/261.48,1/107;0/0;0/959.82,1/959.82;0/0;0/13,1/6;0/0;0/13,1/11;0/0;0/0,1/0;0/0;0/45,1/42;0/0;0/71,1/87
1019.72;0;92;0;2;0/1019.72;0/301.92,1/108.37;0/0;0/1019.72,1/1019.72;0/0;0/9,1/1;0/0;0/11,1/5;0/0;0/0,1/0;0/0;0/47,1/45;0/0;0/73,1/93
1079.73;0;97;0;2;0/1079.73;0/321.27,1/115.73;0/0;0/1079.73,1/1079.73;0/0;0/1,1/0;0/0;0/6,1/0;0/0;0/0,1/0;0/0;0/48,1/49;0/0;0/78,1/98
1139.7;0;102;0;2;0/1139.7;0/324.19,1/175.7;0/0;0/1139.7,1/1139.7;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/53,1/49;0/0;0/84,1/98
1199.97;0;102;0;2;0/1199.97;0/375.66,1/235.97;0/0;0/1199.97,1/1199.97;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/53,1/49;0/0;0/84,1/98
1259.7;0;102;0;2;0/1259.7;0/435.4,1/295.71;0/0;0/1259.7,1/1259.7;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/53,1/49;0/0;0/84,1/98
1319.69;0;102;0;2;0/1319.69;0/495.38,1/355.69;0/0;0/1319.69,1/1319.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/53,1/49;0/0;0/84,1/98
1379.69;0;102;0;2;0/1379.69;0/555.38,1/415.69;0/0;0/1379.69,1/1379.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/53,1/49;0/0;0/84,1/98
