#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.75;0.09;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
59.67;40.21;0.29;PP/0.04,TA/0.03,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
119.66;40.23;0.31;PP/0.04,TA/0.03,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
179.93;40.25;0.34;PP/0.05,TA/0.03,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
239.7;40.51;0.36;PP/0.05,TA/0.03,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
299.96;40.71;0.41;PP/0.06,TA/0.05,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
359.85;40.72;0.44;PP/0.07,TA/0.05,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
419.95;40.57;0.5;PP/0.08,TA/0.08,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
479.87;40.57;0.53;PP/0.09,TA/0.08,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
539.88;40.73;0.59;PP/0.1,TA/0.1,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
599.99;40.77;0.62;PP/0.1,TA/0.11,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
660;40.93;0.67;PP/0.11,TA/0.12,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
719.78;41.05;0.72;PP/0.12,TA/0.13,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
779.74;40.71;0.73;PP/0.12,TA/0.13,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
839.78;40.71;0.75;PP/0.13,TA/0.13,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
899.81;40.71;0.78;PP/0.13,TA/0.14,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
959.82;40.71;0.81;PP/0.14,TA/0.14,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1019.72;40.85;0.84;PP/0.15,TA/0.15,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1079.73;40.85;0.86;PP/0.15,TA/0.15,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1139.7;40.98;0.89;PP/0.16,TA/0.15,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1199.97;41;0.95;PP/0.16,TA/0.18,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1259.7;40.98;1;PP/0.16,TA/0.23,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1319.69;41.04;1.05;PP/0.16,TA/0.28,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1379.69;41.07;1.11;PP/0.16,TA/0.32,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1439.69;41.12;1.16;PP/0.16,TA/0.38,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1499.69;41.16;1.22;PP/0.16,TA/0.42,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1559.68;41.21;1.27;PP/0.16,TA/0.47,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1619.69;41.25;1.33;PP/0.16,TA/0.52,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1679.69;41.3;1.38;PP/0.16,TA/0.57,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1739.69;41.35;1.45;PP/0.16,TA/0.62,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1799.68;41.39;1.5;PP/0.16,TA/0.67,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1859.69;41.05;1.56;PP/0.16,TA/0.72,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1919.69;41.09;1.62;PP/0.16,TA/0.77,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
1979.69;41.14;1.67;PP/0.16,TA/0.82,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2039.68;41.19;1.73;PP/0.16,TA/0.87,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2099.68;41.23;1.78;PP/0.16,TA/0.93,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2159.68;41.28;1.84;PP/0.16,TA/0.97,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2219.68;41.32;1.89;PP/0.16,TA/1.02,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2279.68;41.39;1.95;PP/0.16,TA/1.07,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2339.68;41.45;2;PP/0.16,TA/1.12,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2399.68;41.49;2.05;PP/0.16,TA/1.17,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2459.68;41.13;2.11;PP/0.16,TA/1.22,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2519.68;41.17;2.16;PP/0.16,TA/1.27,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2579.68;41.22;2.22;PP/0.16,TA/1.32,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2639.68;41.27;2.28;PP/0.16,TA/1.37,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2699.68;41.32;2.33;PP/0.16,TA/1.42,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2759.68;41.36;2.39;PP/0.16,TA/1.47,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2819.68;41.4;2.44;PP/0.16,TA/1.52,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2879.68;41.44;2.49;PP/0.16,TA/1.57,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2939.68;41.49;2.55;PP/0.16,TA/1.62,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
2999.68;41.53;2.61;PP/0.16,TA/1.67,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3059.68;41.64;2.66;PP/0.16,TA/1.72,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3119.68;41.68;2.72;PP/0.16,TA/1.77,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3179.68;41.21;2.77;PP/0.16,TA/1.82,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3239.68;41.25;2.82;PP/0.16,TA/1.86,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3299.68;41.3;2.87;PP/0.16,TA/1.91,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3359.68;41.34;2.93;PP/0.16,TA/1.96,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3419.68;41.41;2.99;PP/0.16,TA/2.01,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3479.68;41.45;3.05;PP/0.16,TA/2.06,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3539.68;41.5;3.1;PP/0.16,TA/2.11,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3599.68;41.54;3.15;PP/0.16,TA/2.16,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3659.68;41.3;3.21;PP/0.16,TA/2.21,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3719.68;41.36;3.26;PP/0.16,TA/2.26,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3779.68;41.4;3.31;PP/0.16,TA/2.31,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
3839.68;41.45;3.37;PP/0.16,TA/2.36,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
