#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
106.3;1;99.55;99.55;-Infinity;99.55;99.55
143.49;0;137.29;137.29;-Infinity;137.29;137.29
163.55;0;140.75;140.71;-Infinity;140.75;140.75
187.04;1;152.91;152.91;-Infinity;152.91;152.91
197.13;1;156.12;156.12;-Infinity;156.12;156.12
251;0;218.56;218.56;-Infinity;218.56;218.56
257.09;1;176.23;176.23;-Infinity;176.23;176.23
297.38;1;272.45;272.45;-Infinity;272.45;272.45
317.42;1;228.41;228.41;-Infinity;228.41;228.41
322.89;0;263.67;263.66;-Infinity;263.67;263.67
368.99;0;281.31;281.31;-Infinity;281.31;281.31
380.42;0;339.65;339.65;-Infinity;339.65;339.65
401.74;1;280.02;280.02;-Infinity;280.02;280.02
422.2;1;287.24;287.22;-Infinity;287.24;287.24
432.5;1;327.92;327.92;-Infinity;327.92;327.92
433.91;0;340.19;340.19;-Infinity;340.19;340.19
469.45;1;360.07;360.07;-Infinity;360.07;360.07
474.36;0;368.77;368.77;-Infinity;368.77;368.77
504.67;0;378.84;378.84;-Infinity;378.84;378.84
540.04;1;358.15;358.15;-Infinity;358.15;358.15
550.31;1;358.1;358.06;-Infinity;358.1;358.10
554.28;0;398.74;398.74;-Infinity;398.74;398.74
560.46;1;342.63;342.63;-Infinity;342.63;342.63
626.92;0;449.63;449.63;-Infinity;449.63;449.63
640.01;0;473.61;473.61;-Infinity;473.61;473.61
641.31;1;424.83;424.83;-Infinity;424.83;424.83
661.77;1;440.62;440.62;-Infinity;440.62;440.62
702.08;1;474.19;404.34;-Infinity;474.19;474.19
711.27;0;518.33;518.33;-Infinity;518.33;518.33
772.26;1;545.03;514.94;-Infinity;545.03;545.03
794.06;0;556.96;425.03;-Infinity;556.96;556.96
824.49;0;606.63;606.61;-Infinity;606.63;606.63
832.6;1;577.47;430.81;-Infinity;577.47;577.47
834.55;0;602.04;511.58;-Infinity;602.04;602.04
844.98;0;621.99;593.66;-Infinity;621.99;621.99
852.7;1;623.33;534.92;-Infinity;623.33;623.33
875.38;0;587.89;441.06;-Infinity;587.89;587.89
885.46;0;641.89;504.94;-Infinity;641.89;641.89
932.84;1;616.67;463.14;-Infinity;616.67;616.67
950.17;0;626.48;475.76;-Infinity;626.48;626.48
973.05;1;710.81;550.81;-Infinity;710.81;710.81
983.34;1;711.44;550.67;-Infinity;711.44;711.44
1013.59;1;649.97;452.7;-Infinity;649.97;649.97
1043.48;1;683.44;503.35;-Infinity;683.44;683.44
1064.14;1;702.07;513.67;-Infinity;702.07;702.07
1074.08;1;684.11;432.72;-Infinity;684.11;684.11
1087.44;0;702.72;447.39;-Infinity;702.72;702.72
1127.6;0;795.8;622.77;-Infinity;795.8;795.80
1138.23;0;775.37;583.59;-Infinity;775.37;775.37
1148.5;0;772.51;521.51;-Infinity;772.51;772.51
