#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.99;1;18;0;0;0;0;0;0;0;0;0
1199.97;0.99;18;0;0;0;0;0;0;0;0;0
1799.68;0.99;18;0;0;0;0;0;0;0;0;0
2399.68;0.99;18;0;0;0;0;0;0;0;0;0
2999.68;0.99;18;0;0;0;0;0;0;0;0;0
3599.68;0.99;18;0;0;0;0;0;0;0;0;0
4199.68;0.99;18;0;0;0;0;0;0;0;0;0
4799.68;0.99;18;0;0;0;0;0;0;0;0;0
5399.68;0.99;18;0;0;0;0;0;0;0;0;0
5999.68;0.99;18;0;0;0;0;0;0;0;0;0
6599.68;0.99;18;0;0;0;0;0;0;0;0;0
7199.68;0.99;18;0;0;0;0;0;0;0;0;0
