#TimeStamp;TripTime;Type
37;18;O
40;15;O
62;28;O
69;39;O
69;43;O
72;48;O
85;15;O
106;16;O
112;13;O
132;15;O
141;15;O
151;14;O
175;28;O
176;16;O
183;26;O
185;15;O
195;14;O
204;17;O
208;30;O
233;35;O
234;14;O
239;32;O
255;14;O
293;28;O
295;14;O
306;15;O
318;17;O
320;15;O
332;21;O
335;19;O
340;19;O
347;16;O
358;16;O
363;47;O
366;14;O
377;15;O
397;12;O
399;15;O
415;31;O
423;17;O
430;14;O
432;14;O
442;17;O
443;15;O
450;16;O
455;17;O
457;17;O
469;17;O
473;15;O
482;14;O
498;15;O
513;15;O
538;14;O
550;17;O
573;15;O
582;14;O
585;38;O
590;33;O
597;23;O
623;19;O
626;16;O
638;18;O
640;15;O
659;14;O
673;15;O
679;34;O
694;19;O
696;27;O
701;16;O
712;17;O
720;15;O
721;16;O
730;15;O
740;15;O
747;57;O
760;16;O
761;16;O
791;15;O
820;15;O
822;15;O
842;15;O
854;16;O
854;19;O
865;20;O
873;17;O
874;16;O
883;14;O
905;16;O
907;36;O
916;17;O
923;17;O
929;13;O
968;34;O
968;25;O
979;13;O
994;18;O
1004;14;O
1031;14;O
1033;28;O
1042;15;O
1062;15;O
1068;42;O
1074;17;O
1080;13;O
