#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.66;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.97;40.93;0.37;PP/0.06,TA/0.06,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.86;41.32;0.52;PP/0.1,TA/0.08,IS/0,PS/0,RB/0,OB/0.01,RP/0
179.77;41.8;0.66;PP/0.14,TA/0.1,IS/0,PS/0,RB/0,OB/0.01,RP/0
239.63;42.24;0.8;PP/0.18,TA/0.13,IS/0,PS/0,RB/0,OB/0.01,RP/0
299.98;42.91;0.96;PP/0.22,TA/0.16,IS/0,PS/0,RB/0,OB/0.01,RP/0
359.99;43.76;1.1;PP/0.26,TA/0.19,IS/0,PS/0,RB/0,OB/0.01,RP/0
420;44.09;1.23;PP/0.28,TA/0.22,IS/0,PS/0,RB/0,OB/0.01,RP/0
479.98;45.89;1.37;PP/0.33,TA/0.25,IS/0,PS/0,RB/0,OB/0.01,RP/0
539.9;46.04;1.5;PP/0.36,TA/0.29,IS/0,PS/0,RB/0,OB/0.01,RP/0
599.99;46.09;1.62;PP/0.4,TA/0.33,IS/0,PS/0,RB/0,OB/0.01,RP/0
660;46.09;1.77;PP/0.44,TA/0.37,IS/0,PS/0,RB/0,OB/0.01,RP/0
719.97;46.15;1.9;PP/0.48,TA/0.41,IS/0,PS/0,RB/0,OB/0.01,RP/0
779.98;46.17;2.03;PP/0.51,TA/0.46,IS/0,PS/0,RB/0,OB/0.01,RP/0
839.93;46.26;2.16;PP/0.54,TA/0.5,IS/0,PS/0,RB/0,OB/0.01,RP/0
899.96;46.27;2.29;PP/0.57,TA/0.53,IS/0,PS/0,RB/0,OB/0.01,RP/0
959.96;46.27;2.44;PP/0.62,TA/0.58,IS/0,PS/0,RB/0,OB/0.01,RP/0
1019.95;46.31;2.57;PP/0.65,TA/0.62,IS/0,PS/0,RB/0,OB/0.01,RP/0
1079.99;46.38;2.72;PP/0.69,TA/0.67,IS/0,PS/0,RB/0,OB/0.01,RP/0
1139.73;46.39;2.86;PP/0.72,TA/0.72,IS/0,PS/0,RB/0,OB/0.01,RP/0
1199.9;46.45;2.99;PP/0.76,TA/0.76,IS/0,PS/0,RB/0,OB/0.01,RP/0
1259.97;46.54;3.13;PP/0.8,TA/0.8,IS/0,PS/0,RB/0,OB/0.01,RP/0
1319.98;46.54;3.28;PP/0.83,TA/0.85,IS/0,PS/0,RB/0,OB/0.01,RP/0
1379.97;46.54;3.42;PP/0.87,TA/0.89,IS/0,PS/0,RB/0,OB/0.01,RP/0
1439.93;46.54;3.54;PP/0.9,TA/0.94,IS/0,PS/0,RB/0,OB/0.01,RP/0
1499.67;46.54;3.68;PP/0.94,TA/0.97,IS/0,PS/0,RB/0,OB/0.01,RP/0
1559.97;46.54;3.83;PP/0.98,TA/1.02,IS/0,PS/0,RB/0,OB/0.01,RP/0
1619.69;46.56;3.96;PP/1.01,TA/1.06,IS/0,PS/0,RB/0,OB/0.01,RP/0
1679.99;46.56;4.11;PP/1.05,TA/1.1,IS/0,PS/0,RB/0,OB/0.01,RP/0
1739.83;46.57;4.24;PP/1.08,TA/1.15,IS/0,PS/0,RB/0,OB/0.01,RP/0
1799.97;46.63;4.39;PP/1.11,TA/1.2,IS/0,PS/0,RB/0,OB/0.01,RP/0
1859.98;46.63;4.53;PP/1.15,TA/1.25,IS/0,PS/0,RB/0,OB/0.01,RP/0
1919.61;46.77;4.68;PP/1.2,TA/1.29,IS/0,PS/0,RB/0,OB/0.01,RP/0
1979.71;46.77;4.82;PP/1.23,TA/1.33,IS/0,PS/0,RB/0,OB/0.01,RP/0
2039.96;46.78;4.95;PP/1.26,TA/1.38,IS/0,PS/0,RB/0,OB/0.01,RP/0
2100;46.8;5.09;PP/1.31,TA/1.42,IS/0,PS/0,RB/0,OB/0.01,RP/0
2159.97;46.8;5.23;PP/1.34,TA/1.47,IS/0,PS/0,RB/0,OB/0.01,RP/0
2219.96;45.61;5.37;PP/1.37,TA/1.52,IS/0,PS/0,RB/0,OB/0.01,RP/0
2279.95;46.48;5.52;PP/1.42,TA/1.56,IS/0,PS/0,RB/0,OB/0.01,RP/0
2339.99;47.4;5.66;PP/1.45,TA/1.59,IS/0,PS/0,RB/0,OB/0.01,RP/0
2399.67;47.41;5.8;PP/1.49,TA/1.63,IS/0,PS/0,RB/0,OB/0.01,RP/0
2459.74;47.46;5.94;PP/1.52,TA/1.67,IS/0,PS/0,RB/0,OB/0.01,RP/0
2519.94;47.46;6.07;PP/1.55,TA/1.72,IS/0,PS/0,RB/0,OB/0.01,RP/0
2580;47.48;6.2;PP/1.59,TA/1.76,IS/0,PS/0,RB/0,OB/0.01,RP/0
2639.91;47.53;6.33;PP/1.63,TA/1.8,IS/0,PS/0,RB/0,OB/0.01,RP/0
2699.86;47.53;6.46;PP/1.65,TA/1.83,IS/0,PS/0,RB/0,OB/0.01,RP/0
2759.98;47.51;6.59;PP/1.69,TA/1.88,IS/0,PS/0,RB/0,OB/0.01,RP/0
2819.88;47.51;6.72;PP/1.72,TA/1.91,IS/0,PS/0,RB/0,OB/0.01,RP/0
2879.99;47.54;6.86;PP/1.77,TA/1.95,IS/0,PS/0,RB/0,OB/0.01,RP/0
2939.96;47.54;7;PP/1.81,TA/1.99,IS/0,PS/0,RB/0,OB/0.01,RP/0
2999.81;47.58;7.13;PP/1.85,TA/2.03,IS/0,PS/0,RB/0,OB/0.01,RP/0
3059.99;47.68;7.27;PP/1.89,TA/2.07,IS/0,PS/0,RB/0,OB/0.01,RP/0
3119.99;47.71;7.4;PP/1.92,TA/2.11,IS/0,PS/0,RB/0,OB/0.01,RP/0
3179.98;47.71;7.53;PP/1.95,TA/2.15,IS/0,PS/0,RB/0,OB/0.01,RP/0
3240;47.71;7.66;PP/1.99,TA/2.2,IS/0,PS/0,RB/0,OB/0.01,RP/0
3299.75;47.71;7.77;PP/2.02,TA/2.23,IS/0,PS/0,RB/0,OB/0.01,RP/0
3359.97;47.71;7.9;PP/2.06,TA/2.27,IS/0,PS/0,RB/0,OB/0.01,RP/0
3419.7;47.71;8.03;PP/2.09,TA/2.32,IS/0,PS/0,RB/0,OB/0.01,RP/0
3479.96;47.71;8.16;PP/2.12,TA/2.36,IS/0,PS/0,RB/0,OB/0.01,RP/0
3539.98;47.71;8.3;PP/2.15,TA/2.41,IS/0,PS/0,RB/0,OB/0.01,RP/0
3599.88;47.71;8.43;PP/2.19,TA/2.46,IS/0,PS/0,RB/0,OB/0.01,RP/0
3659.86;47.71;8.57;PP/2.24,TA/2.5,IS/0,PS/0,RB/0,OB/0.01,RP/0
3719.95;47.79;8.7;PP/2.28,TA/2.53,IS/0,PS/0,RB/0,OB/0.01,RP/0
3779.77;47.91;8.83;PP/2.31,TA/2.57,IS/0,PS/0,RB/0,OB/0.01,RP/0
3839.92;47.91;8.98;PP/2.35,TA/2.62,IS/0,PS/0,RB/0,OB/0.01,RP/0
3899.78;47.91;9.12;PP/2.39,TA/2.67,IS/0,PS/0,RB/0,OB/0.01,RP/0
3959.66;47.91;9.26;PP/2.43,TA/2.72,IS/0,PS/0,RB/0,OB/0.01,RP/0
4019.89;47.93;9.4;PP/2.47,TA/2.76,IS/0,PS/0,RB/0,OB/0.01,RP/0
4079.97;47.93;9.54;PP/2.51,TA/2.8,IS/0,PS/0,RB/0,OB/0.01,RP/0
4139.67;47.93;9.68;PP/2.55,TA/2.85,IS/0,PS/0,RB/0,OB/0.01,RP/0
4199.73;47.96;9.82;PP/2.58,TA/2.89,IS/0,PS/0,RB/0,OB/0.01,RP/0
4259.97;47.96;9.97;PP/2.63,TA/2.95,IS/0,PS/0,RB/0,OB/0.01,RP/0
4319.59;47.98;10.11;PP/2.67,TA/2.99,IS/0,PS/0,RB/0,OB/0.01,RP/0
4379.96;47.99;10.24;PP/2.71,TA/3.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
4439.97;47.99;10.36;PP/2.73,TA/3.09,IS/0,PS/0,RB/0,OB/0.01,RP/0
4499.99;48.02;10.5;PP/2.77,TA/3.13,IS/0,PS/0,RB/0,OB/0.01,RP/0
4559.83;48.14;10.65;PP/2.8,TA/3.19,IS/0,PS/0,RB/0,OB/0.01,RP/0
4619.95;45.75;10.78;PP/2.84,TA/3.23,IS/0,PS/0,RB/0,OB/0.01,RP/0
4679.89;47.8;10.91;PP/2.89,TA/3.26,IS/0,PS/0,RB/0,OB/0.01,RP/0
4740;47.9;11.03;PP/2.92,TA/3.3,IS/0,PS/0,RB/0,OB/0.01,RP/0
4799.91;48;11.15;PP/2.96,TA/3.34,IS/0,PS/0,RB/0,OB/0.01,RP/0
4859.93;48;11.27;PP/2.99,TA/3.38,IS/0,PS/0,RB/0,OB/0.01,RP/0
4919.98;48;11.39;PP/3.02,TA/3.43,IS/0,PS/0,RB/0,OB/0.01,RP/0
4979.8;48.01;11.52;PP/3.05,TA/3.47,IS/0,PS/0,RB/0,OB/0.01,RP/0
5039.92;48.01;11.64;PP/3.08,TA/3.51,IS/0,PS/0,RB/0,OB/0.01,RP/0
5100;48.05;11.77;PP/3.12,TA/3.55,IS/0,PS/0,RB/0,OB/0.01,RP/0
5159.92;48.11;11.89;PP/3.15,TA/3.59,IS/0,PS/0,RB/0,OB/0.01,RP/0
5219.73;48.11;12.01;PP/3.18,TA/3.64,IS/0,PS/0,RB/0,OB/0.01,RP/0
5279.7;48.11;12.14;PP/3.21,TA/3.68,IS/0,PS/0,RB/0,OB/0.01,RP/0
5339.92;48.11;12.26;PP/3.23,TA/3.72,IS/0,PS/0,RB/0,OB/0.01,RP/0
5399.91;48.14;12.38;PP/3.26,TA/3.76,IS/0,PS/0,RB/0,OB/0.01,RP/0
5459.96;48.22;12.5;PP/3.29,TA/3.8,IS/0,PS/0,RB/0,OB/0.01,RP/0
5519.7;48.23;12.63;PP/3.32,TA/3.83,IS/0,PS/0,RB/0,OB/0.01,RP/0
5579.62;48.24;12.76;PP/3.35,TA/3.87,IS/0,PS/0,RB/0,OB/0.01,RP/0
5639.85;48.29;12.88;PP/3.39,TA/3.91,IS/0,PS/0,RB/0,OB/0.01,RP/0
5699.84;48.29;13.03;PP/3.43,TA/3.97,IS/0,PS/0,RB/0,OB/0.01,RP/0
5759.93;48.29;13.15;PP/3.46,TA/4,IS/0,PS/0,RB/0,OB/0.01,RP/0
5819.99;48.31;13.29;PP/3.5,TA/4.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
5879.98;48.31;13.41;PP/3.54,TA/4.09,IS/0,PS/0,RB/0,OB/0.01,RP/0
5939.7;48.34;13.55;PP/3.58,TA/4.13,IS/0,PS/0,RB/0,OB/0.01,RP/0
6000;48.36;13.68;PP/3.61,TA/4.18,IS/0,PS/0,RB/0,OB/0.01,RP/0
6060;48.36;13.82;PP/3.64,TA/4.24,IS/0,PS/0,RB/0,OB/0.01,RP/0
6119.97;48.36;13.96;PP/3.69,TA/4.28,IS/0,PS/0,RB/0,OB/0.01,RP/0
6179.95;48.56;14.08;PP/3.72,TA/4.32,IS/0,PS/0,RB/0,OB/0.01,RP/0
6239.91;48.56;14.23;PP/3.76,TA/4.37,IS/0,PS/0,RB/0,OB/0.01,RP/0
6299.71;48.56;14.36;PP/3.81,TA/4.41,IS/0,PS/0,RB/0,OB/0.01,RP/0
6359.96;48.56;14.49;PP/3.84,TA/4.46,IS/0,PS/0,RB/0,OB/0.01,RP/0
6419.97;48.56;14.65;PP/3.89,TA/4.51,IS/0,PS/0,RB/0,OB/0.01,RP/0
