#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.99;1;18;0;0;0;0;0;0;0;0;0
1199.9;1;18;0;0;0;0;0;0;0;0;0
1799.97;1;18;0;0;0;0;0;0;0;0;0
2399.67;1;18;0;0;0;0;0;0;0;0;0
2999.81;1;18;0;0;0;0;0;0;0;0;0
3599.88;1;18;0;0;0;0;0;0;0;0;0
4199.73;1;18;0;0;0;0;0;0;0;0;0
4799.91;1;18;0;0;0;0;0;0;0;0;0
5399.91;1;18;0;0;0;0;0;0;0;0;0
6000;1;18;0;0;0;0;0;0;0;0;0
6599.66;1;18;0;0;0;0;0;0;0;0;0
7199.66;1;18;0;0;0;0;0;0;0;0;0
