#TimeStamp;Bot;Pod;OutputStation
53.43;13;168;2
61.77;8;86;0
65.4;10;19;2
67.9;17;89;1
73.04;9;84;0
75.4;10;19;2
83.44;9;84;0
85.42;0;99;2
90.01;2;81;1
93.39;9;84;0
95.44;8;86;2
100;2;81;1
103.1;15;54;0
105.16;8;86;2
110.02;6;248;1
113.26;15;54;0
115.11;8;86;2
120.07;12;145;1
123.44;5;260;0
125.14;8;86;2
129.87;12;145;1
133.49;11;193;0
135.25;7;178;2
140.08;0;99;1
143.45;2;81;0
145.49;7;178;2
150.01;0;99;1
155.55;7;178;2
155.88;13;272;0
160.09;0;99;1
165.79;1;257;2
165.94;10;60;0
170.08;16;103;1
175.8;3;175;2
180.1;9;84;1
180.68;8;86;0
185.59;14;44;2
190.15;9;84;1
190.85;12;145;0
195.46;4;250;2
200.18;5;260;1
201.1;12;145;0
205.87;4;250;2
210.23;5;260;1
211.08;7;178;0
215.9;15;54;2
220.37;11;193;1
221.14;7;178;0
225.92;2;81;2
230.44;17;19;1
231.06;16;103;0
235.96;0;99;2
240.48;13;272;1
241.1;9;84;0
246.01;0;99;2
250.56;10;60;1
251.13;4;250;0
256.41;0;99;2
260.63;1;257;1
261.29;14;44;0
266.43;6;180;2
270.83;3;175;1
271.36;14;44;0
276.45;6;180;2
280.87;7;178;1
281.25;14;44;0
286.42;8;86;2
290.63;4;250;1
291.25;15;54;0
296.54;8;86;2
300.91;4;250;1
301.15;17;19;0
306.92;12;145;2
310.97;4;250;1
311.24;17;19;0
316.93;5;260;2
320.94;15;54;1
321.32;1;257;0
326.79;11;193;2
331.39;1;257;0
333.04;2;243;1
336.98;11;193;2
341.43;3;175;0
346.61;5;260;1
346.94;16;103;2
351.49;7;178;0
357.05;16;103;2
361.22;0;99;0
366.75;13;272;2
371.59;6;180;0
374.54;7;178;1
377.05;13;272;2
381.63;8;86;0
387.1;9;84;2
391.44;8;86;0
397.14;10;60;2
400.86;13;272;1
401.41;12;145;0
