#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.91;0;0;0;3;0/59.91;0/59.91,1/59.91,2/53.6;0/0;0/59.91,1/59.91,2/59.91;0/0;0/33,1/31,2/42;0/0;0/38,1/36,2/49;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/1
119.98;0;8;0;3;0/119.98;0/64.2,1/80.18,2/56.28;0/0;0/119.98,1/119.98,2/119.98;0/0;0/27,1/27,2/36;0/0;0/32,1/32,2/43;0/0;0/0,1/0,2/0;0/0;0/2,1/3,2/3;0/0;0/6,1/4,2/7
179.93;0;19;0;3;0/179.93;0/71.08,1/80.79,2/57.52;0/0;0/179.93,1/179.93,2/179.93;0/0;0/32,1/21,2/33;0/0;0/36,1/29,2/39;0/0;0/0,1/0,2/0;0/0;0/7,1/6,2/6;0/0;0/11,1/10,2/13
239.67;0;33;0;3;0/239.67;0/73.11,1/81.39,2/58.49;0/0;0/239.67,1/239.67,2/239.67;0/0;0/34,1/26,2/32;0/0;0/39,1/31,2/39;0/0;0/0,1/0,2/0;0/0;0/12,1/10,2/11;0/0;0/17,1/16,2/19
300;0;44;0;3;0/300;0/74.02,1/82.36,2/59.7;0/0;0/300,1/300,2/300;0/0;0/33,1/30,2/33;0/0;0/39,1/33,2/40;0/0;0/0,1/0,2/0;0/0;0/16,1/15,2/13;0/0;0/23,1/22,2/25
359.97;0;55;0;3;0/359.97;0/74.89,1/92.21,2/60.32;0/0;0/359.97,1/359.97,2/359.97;0/0;0/28,1/33,2/31;0/0;0/36,1/34,2/37;0/0;0/0,1/0,2/0;0/0;0/20,1/18,2/17;0/0;0/29,1/27,2/31
419.95;0;66;0;3;0/419.95;0/76.05,1/123.77,2/61.59;0/0;0/419.95,1/419.95,2/419.95;0/0;0/29,1/31,2/27;0/0;0/36,1/34,2/34;0/0;0/0,1/0,2/0;0/0;0/24,1/20,2/22;0/0;0/35,1/30,2/37
479.83;0;79;0;3;0/479.83;0/76.7,1/130.48,2/62.77;0/0;0/479.83,1/479.83,2/479.83;0/0;0/25,1/31,2/26;0/0;0/33,1/31,2/34;0/0;0/0,1/0,2/0;0/0;0/28,1/24,2/27;0/0;0/41,1/36,2/43
539.9;0;92;0;3;0/539.9;0/78,1/163.32,2/63.61;0/0;0/539.9,1/539.9,2/539.9;0/0;0/30,1/30,2/23;0/0;0/37,1/32,2/28;0/0;0/0,1/0,2/0;0/0;0/34,1/27,2/31;0/0;0/47,1/39,2/49
599.99;0;102;0;3;0/599.99;0/78.62,1/175.29,2/64.71;0/0;0/599.99,1/599.99,2/599.99;0/0;0/23,1/33,2/27;0/0;0/34,1/34,2/32;0/0;0/0,1/0,2/0;0/0;0/37,1/31,2/34;0/0;0/53,1/43,2/55
660;0;115;0;3;0/660;0/79.27,1/203.41,2/66.04;0/0;0/660,1/660,2/660;0/0;0/25,1/30,2/28;0/0;0/34,1/33,2/31;0/0;0/0,1/0,2/0;0/0;0/42,1/35,2/38;0/0;0/59,1/47,2/61
719.84;0;128;0;3;0/719.84;0/80.07,1/204.41,2/67.3;0/0;0/719.84,1/719.84,2/719.84;0/0;0/23,1/32,2/32;0/0;0/35,1/34,2/34;0/0;0/0,1/0,2/0;0/0;0/46,1/39,2/43;0/0;0/65,1/53,2/67
