#TimeStamp;TripTime;Type
47;12;O
55;26;O
59;29;O
61;32;O
66;32;O
70;50;O
77;41;O
83;40;O
83;51;O
83;52;O
83;38;O
84;19;O
87;56;O
89;45;O
96;36;O
102;57;O
106;58;O
108;19;O
108;38;O
117;21;O
119;66;O
120;17;O
137;21;O
149;36;O
156;27;O
156;20;O
157;30;O
168;27;O
170;23;O
173;45;O
178;19;O
180;16;O
182;49;O
187;29;O
188;19;O
193;24;O
195;22;O
198;37;O
201;22;O
205;21;O
210;16;O
225;21;O
230;22;O
231;42;O
234;20;O
240;21;O
241;17;O
243;19;O
252;18;O
256;21;O
260;17;O
266;22;O
272;18;O
281;17;O
282;28;O
292;18;O
298;14;O
310;50;O
311;16;O
317;37;O
323;23;O
326;40;O
330;15;O
331;21;O
338;14;O
340;20;O
343;29;O
353;17;O
368;19;O
369;14;O
378;18;O
384;44;O
386;22;O
387;37;O
394;14;O
410;15;O
413;18;O
419;19;O
425;15;O
433;29;O
444;11;O
447;23;O
451;16;O
460;45;O
461;17;O
465;20;O
469;28;O
471;17;O
474;23;O
475;20;O
479;49;O
481;20;O
484;47;O
490;19;O
490;26;O
501;36;O
502;18;O
507;32;O
510;15;O
514;29;O
514;14;O
521;41;O
532;17;O
533;14;O
536;16;O
549;20;O
551;15;O
559;18;O
561;16;O
572;20;O
581;50;O
581;16;O
585;30;O
590;27;O
590;48;O
597;26;O
601;40;O
609;41;O
610;21;O
610;15;O
613;45;O
616;14;O
622;16;O
636;63;O
641;19;O
646;17;O
649;30;O
650;18;O
652;17;O
659;20;O
660;15;O
663;37;O
674;32;O
680;18;O
688;22;O
689;18;O
698;22;O
699;17;O
706;15;O
707;15;O
718;15;O
723;13;O
728;16;O
728;22;O
735;14;O
743;20;O
752;16;O
755;18;O
763;26;O
766;36;O
785;19;O
791;15;O
791;20;O
795;35;O
806;14;O
806;97;O
807;35;O
818;16;O
824;30;O
831;15;O
841;15;O
842;26;O
846;32;O
861;14;O
872;17;O
872;18;O
880;15;O
885;21;O
888;21;O
912;28;O
914;27;O
916;31;O
916;20;O
925;20;O
928;34;O
936;21;O
947;26;O
955;18;O
960;15;O
970;25;O
973;38;O
984;27;O
987;20;O
994;27;O
999;58;O
1003;22;O
1015;19;O
1030;26;O
1030;53;O
1034;21;O
1037;20;O
1041;18;O
1042;35;O
1046;48;O
1056;22;O
1061;34;O
1063;20;O
1068;15;O
1085;16;O
1097;19;O
1105;21;O
1112;18;O
1115;17;O
1120;32;O
1123;15;O
1125;37;O
1133;27;O
1138;20;O
1139;25;O
1143;28;O
1174;18;O
1182;14;O
1194;20;O
1194;18;O
1207;16;O
1208;20;O
1218;20;O
1219;15;O
1224;27;O
1228;15;O
1231;35;O
1233;14;O
1248;15;O
1253;26;O
1260;17;O
1275;27;O
1276;19;O
1279;50;O
1287;49;O
1299;31;O
1299;20;O
1301;42;O
1305;20;O
1314;16;O
1318;19;O
1325;17;O
1326;17;O
1335;18;O
1337;19;O
1342;23;O
1346;19;O
1353;24;O
1363;24;O
1364;16;O
1374;21;O
1377;18;O
1384;17;O
1385;16;O
1395;16;O
1396;18;O
1401;32;O
1404;25;O
1413;24;O
1418;20;O
1419;30;O
1423;15;O
1424;24;O
1431;31;O
1433;15;O
1439;20;O
1444;35;O
1445;17;O
1450;20;O
1452;43;O
1457;19;O
1462;22;O
1466;19;O
1466;17;O
1471;51;O
1473;25;O
1475;17;O
1484;16;O
1489;18;O
1491;21;O
1506;26;O
1506;17;O
1507;28;O
1510;43;O
1520;21;O
1522;14;O
1532;21;O
1533;32;O
1536;26;O
1542;22;O
1545;24;O
1548;19;O
1551;13;O
