#TimeStamp;DistanceTraveled
59.96;402.81
119.93;76.19
179.96;0
239.98;0
299.68;0
360;0
419.61;14.83
480;6.17
539.78;21
599.79;21
659.89;0
719.77;8.54
779.89;10.46
839.94;13.54
899.94;28.46
959.94;17
1019.66;41.92
1079.77;25.08
1139.66;42
1199.92;21.05
1259.66;1.95
1319.7;2.16
1379.79;58.84
1439.88;37.95
1499.83;27.05
1559.98;20.93
1619.74;21.07
1679.83;21
1739.83;0
1799.97;61
1859.93;23
1919.6;63.46
1979.66;62.21
2039.88;74.62
2099.74;117.42
2159.98;32.36
2219.58;46.04
2279.72;4.89
2339.72;0
2399.74;21
2459.71;19
2519.93;64
2579.9;62
2639.61;23
2699.99;53.98
2759.96;87.02
2819.96;160.03
2879.89;140.97
2939.85;0
2999.85;21.61
3059.85;52.39
3119.71;54
3179.74;21
3239.9;36
3299.85;16.58
3359.92;4.42
3419.92;0
3479.68;30.55
3539.67;61.45
3599.83;114
3659.78;114.37
3719.99;169.68
3779.77;136.95
3840;264.39
3899.68;209.38
3959.68;0.22
4019.81;34.12
4079.66;9.88
4139.66;8.27
4199.96;37.73
4259.75;0
4319.88;6.43
4379.75;12.57
4439.75;0
4499.75;0
4559.75;0
4619.61;27
4679.99;19
4739.62;0
4799.9;0
4859.9;0
4919.9;26.55
4979.96;0.45
5039.96;0
5099.99;27
5159.78;25
5219.94;29.08
5279.99;28.87
5339.99;42.05
5399.67;0
5459.82;0
5519.75;14.89
5580;41.16
5639.77;46.95
5699.84;41.7
5759.7;23.3
5819.75;21
5879.96;42
5939.96;26.94
5999.96;80.06
6059.99;87.39
6119.59;106.97
6179.82;85.15
6239.84;69.62
6299.94;35.69
6359.58;54.16
6419.95;6.86
6479.96;88.36
6539.92;118.74
6599.96;135.68
6659.97;190.12
6720;220.78
6779.9;245.31
6839.97;122.17
6899.78;0
6959.93;18.39
7019.78;2.61
7079.91;35
7139.82;22
7199.96;18
7259.75;35.73
7319.68;15.13
7379.75;26.15
7439.69;48
7499.81;21
7559.81;0
7619.65;27
7679.65;0
7739.74;75.72
7799.6;66.28
7859.96;95.55
7919.73;47.45
7979.79;21.11
8039.73;35.89
8099.63;38
8159.92;42.15
8219.64;135.36
8279.72;77.43
8339.72;32.34
8399.78;73.99
8459.97;186.3
8519.81;184.87
8579.59;72.56
8639.59;0
8699.77;17
8759.74;42
8819.87;84
8879.91;15
8939.91;0
8999.92;27
9059.92;5.31
9119.64;9.69
9179.64;0
9239.64;9.36
9299.9;91.64
9359.71;17
9419.71;0
9479.98;64.16
9539.7;55.84
9599.95;83
9659.83;57.16
9719.65;109.81
9779.81;122.05
9839.9;180.98
9899.95;123.52
9959.9;164.1
10019.64;99.61
10079.9;141.77
10139.9;0
10200;0
10260;0
10319.6;57.06
10379.89;47.94
10439.63;116
10499.99;64.82
10560;59.23
10619.91;66.95
10679.66;39.93
10739.71;2.07
10799.71;0
10859.71;0
10919.71;0
10979.71;0
11039.71;0
11099.81;0
11159.95;27
11219.79;12.13
11279.6;12.87
11339.91;111.02
11399.58;155.23
11459.86;203.49
11519.68;136.22
11579.77;168.17
11639.96;0.87
11699.96;0
11759.98;25.75
11819.79;25.25
11879.73;15.79
11939.76;13.37
11999.65;78.26
12059.91;128.54
12119.62;121.96
12179.88;100.32
12239.99;145.58
12299.98;139.19
12359.98;106.39
12419.61;131.51
12479.96;25.1
12539.96;0
12599.67;0
12659.84;27
12719.79;25
12779.96;0
12839.74;0
12899.74;0
12959.66;8.25
13019.88;48.77
13079.87;49.98
13139.88;21
13199.83;21
13259.62;24
13319.99;27
13379.9;11.16
13439.78;15.84
13499.82;70.63
13559.65;63.06
13619.6;69.31
13679.81;27
13739.91;45.72
13799.94;18.28
13859.76;21
13919.97;41.8
13979.8;21.2
14039.68;23.06
14099.97;41.94
14159.82;73
14219.88;40
14279.77;47.1
14339.72;143.41
14399.98;139.54
14459.67;94.93
14519.89;312.68
14579.71;291.37
14639.85;28.96
14699.85;0
14759.9;23
14819.9;0
14879.69;3.74
14939.86;71.38
14999.97;39
15059.82;87.95
15119.87;46.11
15179.89;16.14
15239.69;14.68
15299.59;0
15359.59;15
15419.75;27
15479.65;25
15539.96;32.44
15599.6;55.69
15659.96;94.3
15719.95;138.25
15779.91;135.12
15839.67;133.45
15899.86;119.75
15959.67;49
16019.88;91.99
16079.77;174.11
16140;41.9
16199.72;0
16259.72;0
16319.62;0
16379.93;10.77
16439.86;89.84
16499.91;121.82
16559.93;44.57
16619.68;7.27
16679.85;34.73
16739.7;25
16799.82;19
16859.96;23
16919.96;17
16979.6;42
17039.71;25
17099.71;0
17159.72;23
17219.66;63.3
17279.78;89.31
17339.95;128.98
17400;126.41
17459.84;105.03
17519.66;130.97
17579.73;139.82
17639.81;95.18
17699.66;30
17759.66;0
17819.84;59
17879.87;61.41
17939.98;40.59
17999.96;51.49
18059.78;5.51
18119.82;27
18179.87;84
18239.87;40.02
18299.94;92.64
18359.75;181.11
18419.65;85.95
18479.66;148.06
18539.96;75.75
18599.62;12.48
18659.71;29.2
18719.8;52.33
18779.8;2.47
18839.8;19
18899.8;0
18959.81;38
19019.77;0
19079.97;46.39
19139.87;9.07
19199.71;38.54
19259.76;11
19319.96;28.11
19379.98;42.57
19439.97;35.32
19499.95;55.37
19559.83;30.62
19619.73;154.78
19679.86;247.94
19739.98;444.97
19799.81;268.09
19859.98;36.23
19919.71;0
19979.66;0
20039.66;0
20099.66;0
20159.66;0
20219.66;0
20279.66;0
20339.65;0
20399.65;0
20459.69;0
