#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.79;1;18;0;0;0;0;0;0;0;0;0
1199.92;0.99;18;0;0;0;0;0;0;0;0;0
1799.97;0.99;18;0;0;0;0;0;0;0;0;0
2399.74;0.98;18;0;0;0;0;0;0;0;0;0
2999.85;0.98;18;0;0;0;0;0;0;0;0;0
3599.83;0.97;18;0;0;0;0;0;0;0;0;0
4199.96;0.97;18;0;0;0;0;0;0;0;0;0
4799.9;0.96;18;0;0;0;0;0;0;0;0;0
5399.67;0.96;18;0;0;0;0;0;0;0;0;0
5999.96;0.95;18;0;0;0;0;0;0;0;0;0
6599.96;0.95;18;0;0;0;0;0;0;0;0;0
7199.96;0.94;18;0;0;0;0;0;0;0;0;0
7799.6;0.94;18;0;0;0;0;0;0;0;0;0
8399.78;0.93;18;0;0;0;0;0;0;0;0;0
8999.92;0.93;18;0;0;0;0;0;0;0;0;0
9599.95;0.93;18;0;0;0;0;0;0;0;0;0
10200;0.92;18;0;0;0;0;0;0;0;0;0
10799.71;0.92;18;0;0;0;0;0;0;0;0;0
11399.58;0.92;18;0;0;0;0;0;0;0;0;0
11999.65;0.91;18;0;0;0;0;0;0;0;0;0
12599.67;0.91;18;0;0;0;0;0;0;0;0;0
13199.83;0.9;18;0;0;0;0;0;0;0;0;0
13799.94;0.9;18;0;0;0;0;0;0;0;0;0
14399.98;0.9;18;0;0;0;0;0;0;0;0;0
14999.97;0.89;18;0;0;0;0;0;0;0;0;0
15599.6;0.89;18;0;0;0;0;0;0;0;0;0
16199.72;0.88;18;0;0;0;0;0;0;0;0;0
16799.82;0.88;18;0;0;0;0;0;0;0;0;0
17400;0.88;18;0;0;0;0;0;0;0;0;0
17999.96;0.87;18;0;0;0;0;0;0;0;0;0
18599.62;0.87;18;0;0;0;0;0;0;0;0;0
19199.71;0.86;18;0;0;0;0;0;0;0;0;0
19799.81;0.86;18;0;0;0;0;0;0;0;0;0
20399.65;0.86;18;0;0;0;0;0;0;0;0;0
