Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;20500;0
OutputStation0;45.50;3.50;1434;0;251;59.0875231403077;6703.44615345364;10.0444444444438;485.50277058481;5.71314741035857;6434.12339199659;20500
OutputStation1;45.50;9.50;1934;0;331;60.923644773947;6008.68712818965;10.882683986365;578.873333333338;5.8429003021148;1549.8425273012;20500
