#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
135.42;1;110.49;110.49;-Infinity;110.49;110.49
205.77;1;171.64;171.63;-Infinity;171.64;171.64
266.17;1;177.17;177.15;-Infinity;177.17;177.17
276.76;0;270.55;270.55;-Infinity;270.55;270.55
286.76;0;263.95;263.92;-Infinity;263.95;263.95
327.18;0;286.41;286.41;-Infinity;286.41;286.41
357.6;0;269.92;269.92;-Infinity;269.92;269.92
376.41;1;369.66;369.64;-Infinity;369.66;369.66
386.91;1;345.89;345.89;-Infinity;345.89;345.89
407.29;1;251.75;251.75;-Infinity;251.75;251.75
412.74;0;380.3;380.3;-Infinity;380.3;380.30
477.79;1;373.2;373.2;-Infinity;373.2;373.20
512.69;0;453.47;453.47;-Infinity;453.47;453.47
518.36;1;325.43;325.43;-Infinity;325.43;325.43
528.85;1;419.47;419.47;-Infinity;419.47;419.47
548.7;1;332.22;332.22;-Infinity;332.22;332.22
553.04;0;375.75;375.75;-Infinity;375.75;375.75
559.2;1;377.31;377.28;-Infinity;377.31;377.31
579.62;1;498.77;498.76;-Infinity;498.77;498.77
589.99;1;423.59;423.59;-Infinity;423.59;423.59
603.54;0;509.82;509.82;-Infinity;509.82;509.82
610.03;1;392.19;343.59;-Infinity;392.19;392.19
613.54;0;507.95;507.95;-Infinity;507.95;507.95
633.96;0;416.1;357.02;-Infinity;416.1;416.10
714.69;0;493.55;427.7;-Infinity;493.55;493.55
734.8;0;479.67;221.74;-Infinity;479.67;479.67
745.22;0;517.99;387.39;-Infinity;517.99;517.99
800.46;1;567.95;392.87;-Infinity;567.95;567.95
820.54;1;488.74;240.73;-Infinity;488.74;488.74
840.96;1;553.47;291.96;-Infinity;553.47;553.47
861.38;1;589.48;332.49;-Infinity;589.48;589.48
865.48;0;489.49;231.16;-Infinity;489.49;489.49
885.84;0;522.22;271.94;-Infinity;522.22;522.22
895.96;0;505.99;160.78;-Infinity;505.99;505.99
906.42;0;590.25;352.98;-Infinity;590.25;590.25
911.92;1;588.24;352.52;-Infinity;588.24;588.24
921.68;0;559.61;317.82;-Infinity;559.61;559.61
922.14;1;659.89;403.71;-Infinity;659.89;659.89
932.05;0;739.83;739.83;-Infinity;739.83;739.83
942.55;0;820.84;820.84;-Infinity;820.84;820.84
952.54;0;817.58;817.55;-Infinity;817.58;817.58
952.54;1;723.17;565.37;-Infinity;723.17;723.17
962.76;0;725.66;549.97;-Infinity;725.66;725.66
972.96;1;729.39;494.95;-Infinity;729.39;729.39
973;0;750.02;645.6;-Infinity;750.02;750.02
983.35;1;755.45;606.59;-Infinity;755.45;755.45
983.39;0;598.68;268.63;-Infinity;598.68;598.68
993.69;1;633.65;403.66;-Infinity;633.65;633.65
1004.08;1;878.24;878.24;-Infinity;878.24;878.24
1013.91;1;651.05;403.83;-Infinity;651.05;651.05
