#TimeStamp;Bot;Pod;OutputStation
66.57;3;140;0
75.49;4;5;1
76.77;3;140;0
85.32;4;5;1
86.9;3;140;0
95.38;2;139;1
96.59;3;140;0
105.42;2;139;1
106.6;3;140;0
115.37;2;139;1
116.8;3;140;0
125.37;2;139;1
126.68;3;140;0
135.54;2;139;1
136.8;3;140;0
145.94;2;139;1
146.82;1;7;0
155.78;2;139;1
156.78;5;61;0
165.95;2;139;1
166.57;5;61;0
175.93;2;139;1
176.7;5;61;0
185.74;2;139;1
186.83;5;61;0
195.88;2;139;1
196.83;5;61;0
205.99;2;139;1
206.83;5;61;0
216.19;2;139;1
216.9;5;61;0
226.35;2;139;1
226.83;5;61;0
236.29;2;139;1
236.83;5;61;0
246.09;2;139;1
246.83;5;61;0
256.39;2;139;1
256.85;5;61;0
266.43;2;139;1
266.8;4;5;0
276.39;2;139;1
276.95;4;5;0
286.49;2;139;1
286.99;4;5;0
296.65;2;139;1
297.18;4;5;0
306.65;2;139;1
307.18;4;5;0
316.59;2;139;1
317.18;4;5;0
326.62;2;139;1
327.41;4;5;0
336.65;2;139;1
337.6;4;5;0
346.65;2;139;1
347.6;4;5;0
356.65;2;139;1
357.83;4;5;0
366.69;0;135;1
376.76;0;135;1
382.73;2;139;0
387.18;0;135;1
392.64;2;139;0
397.38;0;135;1
402.64;2;139;0
407.6;0;135;1
412.78;2;139;0
417.94;0;135;1
422.74;2;139;0
427.94;0;135;1
432.72;2;139;0
437.94;0;135;1
442.74;2;139;0
447.94;0;135;1
452.72;2;139;0
457.94;0;135;1
462.99;2;139;0
467.87;3;140;1
473.02;2;139;0
478.02;3;140;1
482.99;2;139;0
488.29;1;7;1
492.79;2;139;0
498.28;5;61;1
502.74;2;139;0
508.07;5;61;1
513.06;2;139;0
518.44;5;61;1
523.31;2;139;0
528.89;5;61;1
533.36;2;139;0
538.86;4;5;1
543.29;2;139;0
549.01;4;5;1
553.44;2;139;0
559.4;4;5;1
563.7;2;139;0
569.62;4;5;1
573.7;2;139;0
579.82;4;5;1
583.46;2;139;0
590.03;4;5;1
593.54;0;135;0
600.03;4;5;1
603.86;0;135;0
610.08;3;11;1
613.9;0;135;0
620.4;3;11;1
623.96;0;135;0
630.2;3;11;1
634.32;0;135;0
640.42;3;11;1
644.38;0;135;0
650.2;3;11;1
654.38;0;135;0
660.42;3;11;1
664.59;1;7;0
670.38;3;11;1
674.72;1;7;0
680.42;3;11;1
684.38;1;7;0
690.23;3;11;1
694.38;1;7;0
700.42;3;11;1
704.61;5;61;0
710.4;3;11;1
714.76;5;61;0
720.23;3;11;1
725.05;5;61;0
730.23;2;139;1
735.18;5;61;0
740.39;2;139;1
745.34;5;61;0
750.21;2;139;1
755.21;5;61;0
760.46;2;139;1
765.29;4;5;0
770.5;2;139;1
775.31;4;5;0
780.5;2;139;1
785.27;4;5;0
790.5;2;139;1
795.27;4;5;0
800.54;2;139;1
805.31;3;11;0
810.54;2;139;1
815.27;3;11;0
820.96;2;139;1
825.23;3;11;0
831.31;0;135;1
835.27;3;11;0
841.38;0;135;1
845.4;3;11;0
851.31;0;135;1
855.4;2;139;0
861.52;0;135;1
865.53;2;139;0
871.74;1;7;1
875.87;2;139;0
881.72;1;7;1
885.95;4;2;0
891.53;1;7;1
896;4;2;0
901.82;1;7;1
911.34;3;37;0
911.96;5;61;1
921.72;3;37;0
922.38;5;61;1
932.14;3;37;0
932.79;5;61;1
942.6;3;37;0
942.6;5;61;1
952.83;3;37;0
952.83;2;139;1
962.76;0;47;1
962.97;3;37;0
973;0;47;1
973.39;1;7;0
983.39;0;47;1
993.81;0;47;1
1004.23;4;123;1
