#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.89;0;0;0;2;0/59.89;0/59.89,1/59.89;0/0;0/59.89,1/59.89;0/0;0/17,1/6;0/0;0/22,1/13;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.99;0;1;0;2;0/119.99;0/67.97,1/76.2;0/0;0/119.99,1/119.99;0/0;0/10,1/19;0/0;0/26,1/21;0/0;0/0,1/0;0/0;0/0,1/1;0/0;0/6,1/5
179.99;0;3;0;2;0/179.99;0/69.28,1/77.26;0/0;0/179.99,1/179.99;0/0;0/22,1/14;0/0;0/32,1/26;0/0;0/0,1/0;0/0;0/2,1/1;0/0;0/12,1/11
239.99;0;3;0;2;0/239.99;0/69.88,1/78.68;0/0;0/239.99,1/239.99;0/0;0/17,1/25;0/0;0/29,1/31;0/0;0/0,1/0;0/0;0/2,1/1;0/0;0/18,1/17
299.8;0;4;0;2;0/299.8;0/71.36,1/80.36;0/0;0/299.8,1/299.8;0/0;0/27,1/14;0/0;0/33,1/28;0/0;0/0,1/0;0/0;0/3,1/1;0/0;0/24,1/23
359.8;0;4;0;2;0/359.8;0/73.61,1/81.06;0/0;0/359.8,1/359.8;0/0;0/34,1/14;0/0;0/34,1/22;0/0;0/0,1/0;0/0;0/3,1/1;0/0;0/30,1/29
419.7;0;6;0;2;0/419.7;0/89.04,1/83.59;0/0;0/419.7,1/419.7;0/0;0/18,1/15;0/0;0/32,1/29;0/0;0/0,1/0;0/0;0/4,1/2;0/0;0/34,1/35
479.79;0;7;0;2;0/479.79;0/90.26,1/84.67;0/0;0/479.79,1/479.79;0/0;0/11,1/14;0/0;0/26,1/26;0/0;0/0,1/0;0/0;0/4,1/3;0/0;0/40,1/41
539.89;0;10;0;2;0/539.89;0/91.87,1/86.14;0/0;0/539.89,1/539.89;0/0;0/9,1/21;0/0;0/23,1/30;0/0;0/0,1/0;0/0;0/4,1/6;0/0;0/46,1/47
