#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;18;0;0;0;0;0;0;0;0;0
599.98;0.69;18;0;0;0;0;0;0;0;0;0
1199.81;0.69;18;0;0;0;0;0;0;0;0;0
1799.97;0.69;18;0;0;0;0;0;0;0;0;0
2399.79;0.69;18;0;0;0;0;0;0;0;0;0
2999.99;0.69;18;0;0;0;0;0;0;0;0;0
3599.75;0.69;18;0;0;0;0;0;0;0;0;0
4199.86;0.69;18;0;0;0;0;0;0;0;0;0
4799.86;0.69;18;0;0;0;0;0;0;0;0;0
5399.98;0.69;18;0;0;0;0;0;0;0;0;0
5999.82;0.69;18;0;0;0;0;0;0;0;0;0
6599.74;0.69;18;0;0;0;0;0;0;0;0;0
7199.93;0.69;18;0;0;0;0;0;0;0;0;0
