#TimeStamp;DistanceTraveled
59.91;410.83
119.84;126.17
179.77;0
239.88;0
299.72;0
360;0
419.87;0
479.8;7.01
539.61;17.99
599.63;17
659.63;0
719.94;30.31
779.82;11.69
839.82;0
899.82;15
959.75;0.11
1019.89;41.89
1079.96;0
1139.96;0
1199.86;0
1259.72;22.5
1319.9;8.46
1379.97;38.04
1439.96;0
1499.94;25
1559.96;6.76
1619.68;16.24
1679.68;0
1739.72;21
1799.72;19.83
1859.72;1.17
1919.72;21
1979.71;0
2039.64;16
2099.78;26
2159.84;17
2219.93;4
2279.97;0
2339.97;0
2399.59;21
2459.59;21
2519.66;21
2579.7;0
2639.7;60.15
2699.86;14.49
2759.94;51.37
2819.98;0
2879.98;16.97
2939.76;76.03
2999.75;76.12
3059.87;29.88
3119.87;7.22
3179.84;25.36
3239.58;67.42
3299.95;72.13
3359.75;25.87
3419.75;0
3479.89;36.04
3539.98;67.2
3599.74;35.76
3659.91;14.39
3719.58;40.81
3779.97;36.07
3839.98;55.73
3899.98;36
3959.8;48.81
4019.98;64.18
4079.78;64.26
4139.98;82.28
4199.84;150.62
4259.89;144.08
4319.69;200.54
4379.95;35.22
4439.81;0
4499.81;0
4559.81;0
4619.82;45.05
4679.84;32.95
4739.82;41
4799.87;23
4859.97;4
4919.61;27
4979.78;22.11
5039.7;47.89
5099.99;87
5159.63;23
5219.84;0
5279.64;48
5339.67;50.48
5400;29.58
5459.85;101.95
5519.88;42
5579.99;52
5639.95;82.65
5699.78;139.88
5759.96;288.02
5819.61;133.45
5879.96;13.39
5939.71;10.61
5999.71;0
6059.72;40.31
6119.94;43.05
6179.65;61.63
6239.7;40.5
6299.8;44.84
6359.59;28.66
6419.59;0
6479.93;30.7
6539.92;12.56
6599.61;53.9
6659.99;52.22
6719.88;63.06
6779.98;98.56
6839.62;0
6899.98;68.36
6959.98;22.19
7019.93;11.45
7079.91;40
7139.93;141.08
7199.88;188.99
7259.84;107.78
7319.9;61.15
7379.62;0
7439.72;0
7499.72;0
7559.73;41.12
7619.88;54
7679.83;41.88
7739.93;8
7799.82;0
7859.69;22.5
7919.94;109.93
7979.69;89.89
8039.91;59.68
8099.91;66.78
8159.66;59.22
8219.84;65
8279.82;81.07
8339.98;82.36
8399.96;99.35
8459.69;75.56
8519.82;3.66
8579.82;0
8639.9;0
8699.63;42
8759.7;23
8819.6;105.25
8879.79;103.75
8939.97;59.16
8999.9;9.84
9059.82;28.05
9119.88;159.1
9179.86;178.85
9239.84;153.25
9299.85;95.48
9359.93;151.65
9419.97;290.96
9479.61;138.67
9539.61;0
9599.67;0
9659.67;27
9719.96;34.1
9779.92;40.44
9839.9;39.3
9899.81;9.16
9959.81;0
10019.81;0
10080;21
10139.74;24
10199.97;3
10259.68;18.84
10319.95;40.57
10379.95;77.1
10439.78;55.48
10499.8;66
10559.62;28.62
10619.96;69.83
10679.94;152.03
10739.73;72.63
10799.9;51.23
10859.84;5.54
10919.84;47.12
10979.72;14.57
11039.68;54.62
11099.68;53.82
11159.62;23
11219.63;102.49
11280;171.29
11339.95;195.3
11399.95;236.21
11459.99;338.26
11519.84;231.38
11579.89;67.07
11639.68;49.26
11699.92;18.74
11759.79;27
11819.89;27
11879.97;15
11939.97;0
11999.63;0
12059.76;27
12119.98;38.3
12179.64;48.7
12239.64;0
12299.98;27
12359.7;0
12419.75;14.53
12479.88;33.47
12539.9;6.38
12599.66;12.62
12659.71;0
12719.93;139.95
12779.99;35.05
12839.62;80.71
12899.78;87.72
12959.91;90.45
13019.64;74.88
13079.83;52.35
13139.64;22.89
13199.97;171.22
13259.78;226.56
13319.88;256.8
13379.77;207.98
13439.94;83.45
13499.94;0
13559.99;0
13619.99;0
13679.61;21
13739.72;58.19
13799.87;61.18
13859.87;3.63
13919.83;62.12
13979.94;83.27
14039.67;120.94
14099.66;135.95
14159.93;50.72
14219.72;97.39
14279.64;207.16
14339.95;230.15
14399.71;345
14459.71;73.31
14519.91;21
14579.71;15.52
14639.96;24.48
14699.97;0
14759.96;23
14819.92;2.42
14879.59;40.14
14939.59;20.44
14999.59;0
15059.59;11.05
15119.97;41.27
15179.96;44.03
15239.88;17.64
15299.71;21
15359.71;0
15419.71;0
15479.82;42
15539.85;19
15599.85;0
15659.95;23
15719.98;47
15779.97;20
15839.84;23
15899.98;45
15959.89;42
16019.74;29.59
16079.82;64.41
16139.93;31.16
16199.83;81.26
16259.7;96.48
16319.95;90.12
16379.92;90.98
16439.93;101.49
16499.68;128.46
16559.96;161.01
16620;79.04
16679.62;0
16739.62;15
16799.62;13
16859.72;38
16919.76;0
16979.76;23.37
17039.89;1.63
17099.89;0
17159.82;21.46
17219.66;54.54
17279.71;38
17339.67;1.46
17399.8;22.54
17459.66;27
17519.77;0
17579.99;0
17639.99;3.54
17699.63;56.46
17759.79;44
17819.83;0
17879.88;44.45
17939.79;64.18
17999.82;51.37
18059.74;12.04
18119.96;35.06
18179.93;54.84
18239.8;264.49
18299.81;414.15
18359.93;353.15
18419.9;73.26
18479.59;0
18539.7;0
18599.81;0
18659.91;0
18719.6;0
18779.71;0
18839.82;0
18899.93;0
18959.6;0
19019.69;0
19079.69;0
19139.69;0
19199.68;0
19259.68;0
19319.68;0
19379.67;0
19439.67;0
19499.69;0
19559.68;0
19619.68;0
19679.68;0
19739.67;0
19799.67;0
19859.69;0
19919.68;0
19979.68;0
20039.68;0
20099.67;0
20159.67;0
20219.69;0
20279.68;0
20339.68;0
20399.68;0
20459.67;0
