#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.84;0;0;0;2;0/59.84;0/59.84,1/59.84;0/0;0/59.84,1/59.84;0/0;0/16,1/7;0/0;0/22,1/12;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/1
119.84;0;4;0;2;0/119.84;0/73.73,1/60.78;0/0;0/119.84,1/119.84;0/0;0/19,1/17;0/0;0/27,1/20;0/0;0/0,1/0;0/0;0/1,1/3;0/0;0/5,1/6
179.7;0;8;0;2;0/179.7;0/74.79,1/88.25;0/0;0/179.7,1/179.7;0/0;0/20,1/29;0/0;0/31,1/29;0/0;0/0,1/0;0/0;0/2,1/6;0/0;0/11,1/10
239.71;0;10;0;2;0/239.71;0/76.33,1/128.31;0/0;0/239.71,1/239.71;0/0;0/21,1/33;0/0;0/32,1/34;0/0;0/0,1/0;0/0;0/3,1/7;0/0;0/17,1/12
299.8;0;17;0;2;0/299.8;0/77.66,1/152.18;0/0;0/299.8,1/299.8;0/0;0/19,1/29;0/0;0/29,1/31;0/0;0/0,1/0;0/0;0/7,1/10;0/0;0/23,1/15
359.84;0;20;0;2;0/359.84;0/79.05,1/161.62;0/0;0/359.84,1/359.84;0/0;0/13,1/24;0/0;0/23,1/25;0/0;0/0,1/0;0/0;0/8,1/12;0/0;0/29,1/21
419.99;0;26;0;2;0/419.99;0/79.78,1/162.78;0/0;0/419.99,1/419.99;0/0;0/8,1/21;0/0;0/17,1/23;0/0;0/0,1/0;0/0;0/12,1/14;0/0;0/35,1/27
479.84;0;33;0;2;0/479.84;0/81.54,1/164.97;0/0;0/479.84,1/479.84;0/0;0/14,1/20;0/0;0/24,1/22;0/0;0/0,1/0;0/0;0/15,1/18;0/0;0/41,1/32
539.71;0;38;0;2;0/539.71;0/82.44,1/178.03;0/0;0/539.71,1/539.71;0/0;0/14,1/20;0/0;0/24,1/22;0/0;0/0,1/0;0/0;0/17,1/21;0/0;0/47,1/37
