#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.74;1;18;0;0;0;0;0;0;0;0;0
1199.97;0.99;18;0;0;0;0;0;0;0;0;0
1799.99;0.99;18;0;0;0;0;0;0;0;0;0
2399.92;0.99;18;0;0;0;0;0;0;0;0;0
2999.84;0.99;18;0;0;0;0;0;0;0;0;0
3600;0.99;18;0;0;0;0;0;0;0;0;0
4199.85;0.99;18;0;0;0;0;0;0;0;0;0
4799.87;0.99;18;0;0;0;0;0;0;0;0;0
5399.74;0.99;18;0;0;0;0;0;0;0;0;0
5999.98;0.99;18;0;0;0;0;0;0;0;0;0
6599.87;0.99;18;0;0;0;0;0;0;0;0;0
7199.91;0.99;18;0;0;0;0;0;0;0;0;0
