#TimeStamp;DistanceTraveled
59.84;506.49
119.84;381.52
179.7;116.72
239.71;39
299.8;137.92
359.84;53.2
419.99;110.68
479.84;135.33
539.71;93.71
599.74;131.86
659.97;249.76
719.99;156.48
779.85;121.47
839.95;126.87
899.76;123.82
959.89;172.33
1019.96;239.72
1079.98;441.09
1139.96;408.04
1199.97;444.33
1259.89;441.16
1319.99;417.69
1379.91;426.29
1439.66;446.63
1499.95;433.3
1559.9;427.06
1619.85;457.89
1679.86;475.61
1739.98;451.71
1799.99;427.94
1859.9;457
1919.9;421.5
1979.77;440.14
2039.96;425.42
2099.86;413.37
2159.68;449.37
2219.94;399.26
2279.85;460.21
2339.76;416.56
2399.92;442.91
2459.97;403.65
2519.92;436.81
2579.78;446.87
2639.96;413.38
2699.9;406.72
2760;419.11
2819.97;424.39
2879.89;416.63
2939.73;422.24
2999.84;400.06
3059.97;439.09
3119.85;437.1
3179.94;478.23
3239.9;455.67
3299.98;467.22
3359.66;421.17
3419.91;464.56
3479.76;407.22
3539.9;437.66
3600;468.19
3659.8;405.81
3719.83;380.62
3779.86;418.48
3839.84;444.04
3899.88;449.4
3959.96;451.81
4019.83;406.35
4079.75;418.39
4139.86;468.57
4199.85;443.73
4259.92;419.56
4319.81;421.44
4379.98;424.72
4439.96;428.61
4499.91;417.18
4559.89;452.6
4619.94;404.93
4679.98;430.17
4739.83;441.84
4799.87;411.61
4859.69;423.31
4919.99;461.09
4979.97;446.22
5039.91;477.07
5100;409.11
5159.68;423.14
5219.99;455.79
5279.95;461.29
5339.76;426.74
5399.74;437.75
5459.91;444.44
5519.62;417.1
5579.74;436.4
5639.7;426.49
5699.73;452.94
5759.66;435.41
5819.94;441.47
5879.9;411.97
5940;376.07
5999.98;403.88
6059.96;439.8
6119.96;479.52
6179.96;436.31
6239.87;417.2
6299.73;394.82
6359.98;418.16
6419.96;386.73
6479.79;406.62
6539.69;429.53
6599.87;400.65
6659.99;407.59
6719.73;431.29
6779.87;413.27
6839.99;458.88
6899.97;435.53
6959.9;439.45
7019.85;463.11
7079.69;419.4
7139.92;444.52
7199.91;354.19
