Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;65.50;3.50;175;0;86;22.431077610521;192.931346994041;10.0444444444444;62.5483333333336;2.03488372093023;5476.54293736917;7200
OutputStation1;65.50;9.50;173;0;94;20.3039467521121;129.942465568669;10.0444444444445;70.625;1.84042553191489;5496.81850554978;7200
