#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
106.12;1;99.92;99.92;-Infinity;99.92;99.92
184.14;0;178.13;178.13;-Infinity;178.13;178.13
186.36;1;169.88;169.88;-Infinity;169.88;169.88
214.05;0;207.3;207.3;-Infinity;207.3;207.30
226.49;1;201.57;201.57;-Infinity;201.57;201.57
237.1;1;202.81;202.81;-Infinity;202.81;202.81
247.55;1;209.43;209.4;-Infinity;209.43;209.43
254.69;0;237.22;237.21;-Infinity;237.22;237.22
277.63;1;259.49;259.49;-Infinity;259.49;259.49
285.06;0;262.26;262.26;-Infinity;262.26;262.26
327.78;1;295.34;295.34;-Infinity;295.34;295.34
334.92;0;306.92;306.92;-Infinity;306.92;306.92
368.1;1;327.09;327.07;-Infinity;327.09;327.09
375.29;0;341.16;341.16;-Infinity;341.16;341.16
385.78;0;350.86;350.86;-Infinity;350.86;350.86
388.39;1;339.93;339.93;-Infinity;339.93;339.93
398.19;1;338.97;338.97;-Infinity;338.97;338.97
468.46;1;391.4;391.38;-Infinity;391.4;391.40
486.07;0;444.71;444.67;-Infinity;444.71;444.71
496.13;0;455.37;455.37;-Infinity;455.37;455.37
498.79;1;417.93;417.93;-Infinity;417.93;417.93
506.71;0;449.31;449.31;-Infinity;449.31;449.31
559.24;1;473.64;453.07;-Infinity;473.64;473.64
576.46;0;509.09;509.09;-Infinity;509.09;509.09
579.13;1;490.13;392.55;-Infinity;490.13;490.13
609.82;1;518;383.13;-Infinity;518;518.00
620;1;526.28;382.86;-Infinity;526.28;526.28
627.28;0;547.32;547.32;-Infinity;547.32;547.32
697.35;0;609.68;513.1;-Infinity;609.68;609.68
710.16;1;613.69;462.56;-Infinity;613.69;613.69
720.39;1;615.8;442.72;-Infinity;615.8;615.80
737.7;0;640.2;482.97;-Infinity;640.2;640.20
740.42;1;634.83;412.32;-Infinity;634.83;634.83
757.86;0;668.21;543.56;-Infinity;668.21;668.21
761.09;1;639.37;392.84;-Infinity;639.37;639.37
777.9;0;673.11;492.73;-Infinity;673.11;673.11
798.57;0;689.19;463.34;-Infinity;689.19;689.19
838.82;0;712.98;463.42;-Infinity;712.98;712.98
841.2;1;705.09;452.76;-Infinity;705.09;705.09
851.2;1;707.04;452.64;-Infinity;707.04;707.04
878.94;0;743.98;493.11;-Infinity;743.98;743.98
889.46;0;724.61;382.71;-Infinity;724.61;724.61
891.51;1;746.18;422.9;-Infinity;746.18;746.18
929.67;0;774.14;443.41;-Infinity;774.14;774.14
941.7;1;775.3;382.36;-Infinity;775.3;775.30
962.07;1;800.88;463.17;-Infinity;800.88;800.88
970.19;0;792.9;393.35;-Infinity;792.9;792.90
991.87;1;814.32;412.47;-Infinity;814.32;814.32
1002.58;1;820.69;392.72;-Infinity;820.69;820.69
1020.69;0;860.09;524.23;-Infinity;860.09;860.09
1042.63;1;850.42;422.53;-Infinity;850.42;850.42
1063.24;1;851.11;342.61;-Infinity;851.11;851.11
1071.07;0;878.73;443.75;-Infinity;878.73;878.73
1091.5;0;875.01;353.75;-Infinity;875.01;875.01
1103.58;1;886.32;362.91;-Infinity;886.32;886.32
1111.45;0;918.52;413.96;-Infinity;918.52;918.52
1113.5;1;895.63;352.36;-Infinity;895.63;895.63
1133.8;1;929.47;423.59;-Infinity;929.47;929.47
1181.49;0;963.65;423.32;-Infinity;963.65;963.65
1209.47;1;981.57;358.17;-Infinity;981.57;981.57
1238.45;1;1011.22;397.2;-Infinity;1011.22;1011.22
