#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;37.38;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.91;38.76;0.27;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.03,RP/0
119.7;38.85;0.3;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.05,RP/0
179.77;39.26;0.34;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.08,RP/0
239.88;39.72;0.39;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.09,RP/0
299.68;40.31;0.44;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.13,RP/0
360;40.49;0.5;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.16,RP/0
419.63;40.65;0.55;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.19,RP/0
479.82;40.87;0.56;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.2,RP/0
539.85;40.87;0.56;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.2,RP/0
599.91;40.87;0.58;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.2,RP/0
659.81;40.87;0.59;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.22,RP/0
719.71;40.87;0.59;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/0.22,RP/0
779.71;40.87;0.61;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.22,RP/0
839.77;41.07;0.63;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.23,RP/0
899.72;41.07;0.63;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.23,RP/0
959.72;41.07;0.64;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.25,RP/0
1019.69;41.07;0.66;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.25,RP/0
1079.74;41.07;0.66;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.25,RP/0
1139.83;41.14;0.67;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.25,RP/0
1199.65;41.15;0.67;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.25,RP/0
1259.82;41.15;0.69;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.27,RP/0
1319.83;41.15;0.69;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.27,RP/0
1379.89;41.15;0.7;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.27,RP/0
1439.72;41.17;0.72;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.28,RP/0
1499.7;41.17;0.74;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.28,RP/0
1559.83;41.17;0.75;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.28,RP/0
1619.68;41.17;0.75;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.28,RP/0
1679.89;41.23;0.77;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.28,RP/0
1739.85;41.23;0.77;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.28,RP/0
1799.6;41.23;0.78;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.3,RP/0
1859.82;41.23;0.78;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.3,RP/0
1919.86;41.23;0.8;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.31,RP/0
1979.61;41.28;0.81;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.31,RP/0
2039.99;41.28;0.81;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.31,RP/0
2099.78;41.28;0.83;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.31,RP/0
2159.99;41.28;0.85;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.31,RP/0
2219.95;41.28;0.86;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.31,RP/0
2279.63;41.33;0.88;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.33,RP/0
2339.8;41.33;0.88;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.33,RP/0
2399.64;41.33;0.89;PP/0.06,TA/0.02,IS/0,PS/0,RB/0,OB/0.34,RP/0
2459.64;41.33;0.91;PP/0.08,TA/0.02,IS/0,PS/0,RB/0,OB/0.34,RP/0
2519.78;41.35;0.91;PP/0.08,TA/0.02,IS/0,PS/0,RB/0,OB/0.34,RP/0
2579.69;41.35;0.92;PP/0.08,TA/0.02,IS/0,PS/0,RB/0,OB/0.34,RP/0
2639.78;41.35;0.94;PP/0.08,TA/0.02,IS/0,PS/0,RB/0,OB/0.36,RP/0
2699.59;41.35;0.94;PP/0.08,TA/0.02,IS/0,PS/0,RB/0,OB/0.36,RP/0
2759.63;41.41;0.95;PP/0.08,TA/0.02,IS/0,PS/0,RB/0,OB/0.38,RP/0
2819.94;41.41;0.97;PP/0.08,TA/0.02,IS/0,PS/0,RB/0,OB/0.38,RP/0
2879.97;41.41;0.99;PP/0.08,TA/0.02,IS/0,PS/0,RB/0,OB/0.38,RP/0
2939.98;41.41;0.99;PP/0.08,TA/0.02,IS/0,PS/0,RB/0,OB/0.38,RP/0
2999.86;41.41;1;PP/0.08,TA/0.02,IS/0,PS/0,RB/0,OB/0.38,RP/0
3059.75;41.42;1.02;PP/0.08,TA/0.02,IS/0,PS/0,RB/0,OB/0.38,RP/0
