#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.7;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
179.77;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
239.88;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
299.68;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
360;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
419.63;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
479.82;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
539.85;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
599.91;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
659.81;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
719.71;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
779.71;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
839.77;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
899.72;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
959.72;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1019.69;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1079.74;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1139.83;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1199.65;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1259.82;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1319.83;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1379.89;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1439.72;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1499.7;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1559.83;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1619.68;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1679.89;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1739.85;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1799.6;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1859.82;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1919.86;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1979.61;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2039.99;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2099.78;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
2159.99;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
2219.95;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2279.63;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2339.8;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
2399.64;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2459.64;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
