#TimeStamp;Bot;Pod;OutputStation
68.24;0;135;1
73.24;5;61;0
78.09;0;135;1
83.29;5;61;0
88.14;0;135;1
93.3;5;61;0
98.26;0;135;1
103.31;5;61;0
108.25;0;135;1
113.03;5;61;0
118.27;0;135;1
123.06;5;61;0
128.08;0;135;1
133.34;5;61;0
138.28;0;135;1
143.25;1;7;0
148.19;0;135;1
153.15;1;7;0
158.05;0;135;1
163.25;1;7;0
168.24;0;135;1
173.38;1;7;0
177.97;0;135;1
183.17;1;7;0
188.03;0;135;1
193.36;1;7;0
198.32;0;135;1
203.41;1;7;0
208.22;0;135;1
213.38;1;7;0
218.27;0;135;1
223.41;1;7;0
228.2;0;135;1
233.35;1;7;0
238.39;0;135;1
243.24;1;7;0
248.31;0;135;1
253.46;1;7;0
258.25;0;135;1
263.55;1;7;0
268.12;0;135;1
273.58;1;7;0
278.11;0;135;1
283.58;1;7;0
288.33;0;135;1
293.5;1;7;0
298.46;0;135;1
303.39;1;7;0
308.46;0;135;1
313.35;1;7;0
318.61;0;135;1
323.62;1;7;0
328.66;4;5;1
333.61;1;7;0
338.66;4;5;1
343.5;1;7;0
348.68;4;5;1
353.36;1;7;0
358.73;4;5;1
363.68;1;7;0
368.84;4;5;1
373.78;1;7;0
379.12;3;140;1
383.77;1;7;0
389.17;3;140;1
393.54;1;7;0
399.59;3;140;1
403.57;1;7;0
409.69;3;140;1
413.57;1;7;0
420.11;3;140;1
423.62;2;139;0
430.15;3;140;1
433.83;2;139;0
440.38;3;140;1
443.85;2;139;0
450.61;3;140;1
453.89;2;139;0
460.42;3;140;1
464.27;5;27;0
470.54;3;140;1
473.96;0;135;0
480.42;3;140;1
484.27;0;135;0
490.61;3;140;1
494.27;0;135;0
500.42;3;140;1
504.27;0;135;0
510.61;3;140;1
514.27;0;135;0
520.46;1;7;1
524.26;0;135;0
530.79;1;7;1
534.3;4;5;0
540.42;1;7;1
544.34;4;5;0
550.65;1;7;1
554.76;4;5;0
560.65;1;7;1
565.11;4;5;0
570.65;1;7;1
575.18;4;5;0
580.83;1;7;1
585.56;4;5;0
591.07;1;7;1
595.49;4;5;0
601.07;1;7;1
605.6;4;5;0
611.07;1;7;1
616.02;4;5;0
621.25;1;7;1
626.02;4;5;0
631.25;1;7;1
636.02;4;5;0
641.25;1;7;1
646.25;4;5;0
651.01;1;7;1
656.3;4;5;0
661.26;1;7;1
666.35;4;5;0
671.07;1;7;1
676.77;4;5;0
681.07;1;7;1
687.19;4;5;0
691.07;1;7;1
697.19;4;5;0
701.07;1;7;1
707.19;4;5;0
711.07;1;7;1
717.19;4;5;0
721.07;1;7;1
727.54;4;5;0
731.12;2;139;1
737.25;4;5;0
741.21;2;139;1
747.19;4;5;0
751.3;2;139;1
757.19;4;5;0
761.49;2;139;1
767.19;4;5;0
771.49;2;139;1
777.19;4;5;0
781.49;2;139;1
787.19;4;5;0
791.49;2;139;1
797.19;4;5;0
801.72;2;139;1
807.61;4;5;0
812;5;27;1
818.03;4;5;0
822.14;5;27;1
828.42;4;5;0
832.53;5;27;1
838.35;4;5;0
842.8;0;54;1
848.42;4;5;0
852.95;0;54;1
858.46;4;5;0
863.19;0;54;1
868.69;4;5;0
873.23;0;54;1
878.69;4;5;0
883.61;0;54;1
888.69;4;5;0
893.61;0;54;1
898.69;4;5;0
903.61;0;54;1
908.69;4;5;0
913.61;0;54;1
918.69;4;5;0
923.65;0;54;1
928.59;4;5;0
933.59;0;54;1
938.59;4;5;0
943.61;0;54;1
948.59;4;5;0
953.84;0;54;1
958.68;3;140;0
963.88;0;54;1
968.9;1;7;0
974.3;4;5;1
978.94;1;7;0
984.14;4;5;1
989.09;1;7;0
994.32;4;5;1
998.9;1;7;0
1004.32;4;5;1
1008.9;1;7;0
1014.4;4;5;1
1018.9;1;7;0
1024.82;4;5;1
1028.9;1;7;0
1035.09;4;5;1
1038.9;2;139;0
1044.87;4;5;1
1048.9;2;139;0
1055.16;4;5;1
1059.27;2;139;0
1065.16;4;5;1
1069.69;2;139;0
1075.16;4;5;1
1080.11;2;139;0
1084.84;4;5;1
1090.53;2;139;0
1095.15;4;5;1
1100.84;2;139;0
1105.19;4;5;1
1110.53;2;139;0
1115.19;3;140;1
1120.7;2;139;0
1125.24;3;140;1
1130.57;2;139;0
1135.19;3;140;1
1140.57;2;139;0
1145.19;3;140;1
1150.57;2;139;0
1155.52;3;140;1
1160.84;2;139;0
1165.88;3;140;1
1170.65;2;139;0
1175.88;3;140;1
1180.84;2;139;0
1185.88;3;140;1
1190.65;2;139;0
1195.86;3;140;1
1200.69;5;27;0
1205.88;3;140;1
1210.88;5;27;0
1215.65;3;140;1
1220.84;5;27;0
1225.89;3;140;1
1230.93;0;54;0
1235.61;3;140;1
1240.98;0;54;0
1245.93;3;140;1
1251.4;0;54;0
1256.12;3;140;1
1261.82;0;54;0
1266.12;3;140;1
1271.82;0;54;0
1276.17;3;140;1
1282.02;4;5;0
1286.12;3;140;1
1292.24;4;5;0
1296.16;3;140;1
1302.13;4;5;0
1306.32;1;7;1
1311.88;4;5;0
1316.1;1;7;1
1322.25;4;5;0
1326.37;1;7;1
1332.23;3;140;0
1336.79;2;139;1
1342.3;3;140;0
1346.83;2;139;1
1352.34;3;140;0
1356.94;2;139;1
1362.69;3;140;0
1367.1;5;27;1
1372.76;3;140;0
1377.18;5;27;1
1382.4;3;140;0
1387.11;0;54;1
1392.61;3;140;0
1397.25;0;54;1
1402.81;1;7;0
1407.25;0;54;1
1412.95;1;7;0
1417.59;4;17;1
1423.11;2;139;0
1427.53;4;17;1
1433.11;5;27;0
1437.65;4;17;1
1443.26;5;27;0
1448.07;4;17;1
1453.35;0;54;0
1458.48;4;17;1
1463.39;0;54;0
1468.9;4;17;1
1473.6;0;54;0
1479.32;4;17;1
1483.7;0;54;0
1489.74;4;17;1
1493.81;0;54;0
1500;4;17;1
1504.23;0;54;0
1510.16;4;17;1
1514.47;0;54;0
1520.42;4;17;1
1524.47;0;54;0
1530.54;4;17;1
1534.65;0;54;0
1540.54;4;17;1
1544.89;0;54;0
1550.46;4;17;1
1560.42;4;17;1
1570.51;4;17;1
1580.37;3;140;1
1590.46;3;140;1
1593.1;4;17;0
1600.42;3;140;1
1603.15;4;17;0
1610.58;5;27;1
1613.15;4;17;0
1620.62;5;27;1
1623.49;4;17;0
1630.27;5;27;1
1633.35;4;17;0
1640.66;5;27;1
1643.35;4;17;0
1650.69;5;27;1
1653.35;4;17;0
1660.42;5;27;1
1663.35;4;17;0
1670.64;1;147;1
1673.42;4;17;0
1680.79;1;147;1
1683.57;4;17;0
1690.83;1;147;1
1693.66;4;17;0
1701.25;1;147;1
1704.08;4;17;0
1711.67;1;147;1
1714.19;4;17;0
1721.67;1;147;1
1724.5;4;17;0
1732.05;1;147;1
1734.61;4;17;0
1742.05;1;147;1
1744.61;4;17;0
1752.05;1;147;1
1754.92;4;17;0
1761.68;1;147;1
1764.78;4;17;0
1771.7;1;147;1
1774.78;4;17;0
1781.68;1;147;1
1784.78;4;17;0
1792.09;1;147;1
1794.78;4;17;0
1802.1;1;147;1
1804.78;4;17;0
1812.07;2;44;1
1814.69;4;17;0
1821.91;2;44;1
1824.75;4;17;0
1832.12;2;44;1
1834.78;4;17;0
1842.16;2;44;1
1844.8;3;140;0
1852.06;2;44;1
1854.93;3;140;0
1861.82;2;44;1
1865.09;3;140;0
1871.94;2;44;1
1875.16;3;140;0
1881.94;2;44;1
1885.16;3;140;0
1891.94;2;44;1
1895.16;3;140;0
1902.22;2;44;1
1905.22;5;27;0
1912.36;2;44;1
1915.27;5;27;0
1922.64;2;44;1
1925.64;1;147;0
1932.53;2;44;1
1935.93;1;147;0
1942.73;2;44;1
1945.97;1;147;0
1952.7;2;44;1
1955.97;1;147;0
1962.82;2;44;1
1966.39;1;147;0
1972.83;2;44;1
1976.52;1;147;0
1982.69;0;54;1
1986.23;1;147;0
1992.93;0;54;1
1996.39;1;147;0
2003.35;0;54;1
2006.29;1;147;0
2013.71;0;54;1
2016.29;1;147;0
2023.77;0;54;1
2026.57;1;147;0
2034.19;0;54;1
2036.71;1;147;0
2044.52;0;54;1
2046.82;3;77;0
2054.61;0;54;1
2056.9;3;77;0
2064.97;0;54;1
2066.99;3;77;0
2075.03;0;54;1
2077.41;3;77;0
2085.36;0;54;1
2087.83;2;44;0
2095.43;0;54;1
2098;2;44;0
2105.33;0;54;1
2107.91;2;44;0
