#TimeStamp;DistanceTraveled
59.91;218.63
119.7;87.37
179.77;35.03
239.88;26.97
299.68;0
360;15
419.63;13.85
479.82;48.15
539.85;31
599.91;52.26
659.81;12.74
719.71;0
779.71;17
839.77;17.44
899.72;10.56
959.72;7.14
1019.69;43.86
1079.74;17
1139.83;15
1199.65;5
1259.82;27
1319.83;40
1379.89;81
1439.72;112.98
1499.7;106.68
1559.83;15.33
1619.68;48.54
1679.89;17.46
1739.85;1
1799.6;0
1859.82;32
1919.86;24.63
1979.61;55
2039.99;14.38
2099.78;33.94
2159.99;81.76
2219.95;92.95
2279.63;61.61
2339.8;68.58
2399.64;57.07
2459.64;18.09
2519.78;43.98
2579.69;80.3
2639.78;21.65
2699.59;20.75
2759.63;29.32
2819.94;85.64
2879.97;107.26
2939.98;39.45
2999.86;39.65
3059.75;25
3119.96;52.64
3179.98;62.36
3239.61;40
3299.61;46.26
3359.99;99.74
3419.98;28
3479.59;26.3
3539.79;52.7
3599.65;45
3659.76;90.2
3719.99;116.93
3779.75;99.04
3839.92;21.83
3899.62;31.84
3959.65;39.29
4019.67;37
4079.88;18.87
4139.68;13
4199.68;19
4259.68;34.66
4319.73;79.34
4379.86;30
4439.86;5.96
4499.9;75.11
4559.63;66.93
4619.68;72.6
4679.8;55.94
4739.89;68.35
4799.82;138.83
4859.94;77.72
4919.89;53.57
4979.92;85.34
5039.67;68.79
5100;8.87
5160;32
5219.68;0
5279.92;44.96
5339.77;82.77
5399.86;68.63
5459.86;11.65
5519.73;21
5579.81;17
5639.86;4.5
5699.92;60.61
5759.73;121.1
5819.93;91.22
5879.59;43.57
5939.85;0
5999.8;25.68
6059.85;17.17
6119.7;33.14
6179.7;19
6239.62;24.91
6299.7;37.55
6359.7;1.55
6419.74;67.16
6479.96;82.23
6539.6;32.61
6599.95;55.39
6659.73;62.61
6719.6;57
6779.69;75
6840;134.71
6899.77;110.81
6959.77;2.48
7019.81;21
7079.98;81.88
7139.99;26.12
7199.99;14.46
7259.99;0.54
7319.99;13
7379.98;41.16
7439.98;20.84
7499.97;34
7559.82;55.39
7619.88;72.75
7679.8;23.66
7739.97;86.19
7799.79;79.2
7859.76;77.32
7919.69;15.48
7979.75;14.49
8039.91;118.55
8099.95;159.23
8159.89;180.45
8219.89;77.28
8279.68;53
8339.64;71.4
8399.72;81.6
8459.6;73.62
8519.63;15.38
8579.9;46
8639.76;63
8699.76;87
8759.68;0
8819.94;14.76
8879.68;31.24
8940;24.88
8999.68;15.12
9059.74;21
9119.74;1.46
9179.91;46.65
9239.69;15.71
9299.76;60.44
9359.88;60.74
9419.58;68
9479.83;104.51
9539.99;53.88
9599.92;20.61
9659.77;45.8
9719.82;58.2
9779.82;28
9839.64;57
9899.85;61.31
9959.85;17.16
10019.61;142.75
10079.8;157.77
10140;64.23
10199.96;73.77
10259.81;33
10319.78;40
10379.62;47.85
10439.78;1.15
10499.78;15
10559.92;50.8
10619.73;39.2
10679.67;67.04
10739.7;37.43
10799.75;49.54
10859.96;13
10919.71;64
10979.81;17
11039.81;0
11099.83;21
11159.6;37.76
11219.89;51.69
11279.94;156.38
11339.96;158.62
11399.88;57.56
11459.71;47.23
11519.71;44.77
11579.76;93.27
11639.97;162.53
11699.63;34.19
11759.9;19.07
11819.6;27.93
11879.6;0
11939.64;48
11999.73;55.94
12059.87;33.92
12119.86;11.14
12179.86;31.59
12239.85;49.8
12299.89;52.45
12359.82;45.16
12419.79;14
12479.79;21
12539.85;59
12599.95;17
12659.99;43.74
12719.93;77.26
12779.93;46.45
12839.93;66.67
12899.64;43.67
12959.6;21.19
13019.61;26.01
13079.74;38.39
13139.91;72.61
13199.96;113.57
13259.71;63.53
13319.75;93.83
13379.67;60.49
