Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;0;0;0;0;0;0;0;0;30000;0
OutputStation0;45.50;3.50;1644;0;253;66.9187041636603;3712.40322916428;10.0444444444438;426.511255684975;6.49802371541502;13889.0100376143;30000
OutputStation1;45.50;9.50;1724;0;260;68.5963587293585;2686.6257356894;10.0444444444438;295.732777777774;6.63076923076923;13090.6065130817;30000
