#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.91;0;0;0;2;0/59.91;0/59.91,1/59.91;0/0;0/59.91,1/59.91;0/0;0/12,1/0;0/0;0/48,1/37;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.7;0;0;0;2;0/119.7;0/73.85,1/68.92;0/0;0/119.7,1/119.7;0/0;0/12,1/0;0/0;0/43,1/31;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/5,1/6
179.77;0;1;0;2;0/179.77;0/74.74,1/70.05;0/0;0/179.77,1/179.77;0/0;0/11,1/0;0/0;0/37,1/25;0/0;0/0,1/0;0/0;0/1,1/0;0/0;0/11,1/12
239.88;0;1;0;2;0/239.88;0/75.33,1/71.43;0/0;0/239.88,1/239.88;0/0;0/11,1/7;0/0;0/31,1/26;0/0;0/0,1/0;0/0;0/1,1/0;0/0;0/17,1/18
299.68;0;1;0;2;0/299.68;0/76.29,1/72.8;0/0;0/299.68,1/299.68;0/0;0/15,1/11;0/0;0/29,1/24;0/0;0/0,1/0;0/0;0/1,1/0;0/0;0/23,1/24
360;0;2;0;2;0/360;0/77.62,1/73.94;0/0;0/360,1/360;0/0;0/14,1/18;0/0;0/26,1/25;0/0;0/0,1/0;0/0;0/1,1/1;0/0;0/29,1/30
419.63;0;3;0;2;0/419.63;0/78.7,1/76.19;0/0;0/419.63,1/419.63;0/0;0/0,1/15;0/0;0/24,1/35;0/0;0/0,1/0;0/0;0/1,1/2;0/0;0/35,1/35
479.82;0;6;0;2;0/479.82;0/80.28,1/78.56;0/0;0/479.82,1/479.82;0/0;0/5,1/10;0/0;0/23,1/37;0/0;0/0,1/0;0/0;0/4,1/2;0/0;0/41,1/41
539.85;0;8;0;2;0/539.85;0/80.56,1/80.07;0/0;0/539.85,1/539.85;0/0;0/2,1/10;0/0;0/17,1/31;0/0;0/0,1/0;0/0;0/5,1/3;0/0;0/47,1/47
599.91;0;8;0;2;0/599.91;0/82.18,1/81.84;0/0;0/599.91,1/599.91;0/0;0/14,1/9;0/0;0/23,1/28;0/0;0/0,1/0;0/0;0/5,1/3;0/0;0/53,1/53
659.81;0;8;0;2;0/659.81;0/84.23,1/83.05;0/0;0/659.81,1/659.81;0/0;0/29,1/12;0/0;0/32,1/25;0/0;0/0,1/0;0/0;0/5,1/3;0/0;0/59,1/59
719.71;0;8;0;2;0/719.71;0/87.63,1/84.25;0/0;0/719.71,1/719.71;0/0;0/16,1/9;0/0;0/35,1/19;0/0;0/0,1/0;0/0;0/5,1/3;0/0;0/65,1/65
779.71;0;9;0;2;0/779.71;0/89.75,1/85.88;0/0;0/779.71,1/779.71;0/0;0/9,1/8;0/0;0/29,1/16;0/0;0/0,1/0;0/0;0/5,1/4;0/0;0/71,1/71
839.77;0;10;0;2;0/839.77;0/91.98,1/88.4;0/0;0/839.77,1/839.77;0/0;0/7,1/15;0/0;0/30,1/19;0/0;0/0,1/0;0/0;0/5,1/5;0/0;0/77,1/77
899.72;0;11;0;2;0/899.72;0/93.39,1/89.6;0/0;0/899.72,1/899.72;0/0;0/11,1/15;0/0;0/28,1/22;0/0;0/0,1/0;0/0;0/5,1/6;0/0;0/83,1/83
959.72;0;12;0;2;0/959.72;0/94.84,1/90.57;0/0;0/959.72,1/959.72;0/0;0/6,1/10;0/0;0/22,1/19;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/89,1/89
1019.69;0;14;0;2;0/1019.69;0/96.7,1/92.29;0/0;0/1019.69,1/1019.69;0/0;0/8,1/14;0/0;0/23,1/22;0/0;0/0,1/0;0/0;0/7,1/7;0/0;0/95,1/95
1079.74;0;15;0;2;0/1079.74;0/99.38,1/93.53;0/0;0/1079.74,1/1079.74;0/0;0/13,1/11;0/0;0/23,1/22;0/0;0/0,1/0;0/0;0/8,1/7;0/0;0/100,1/101
1139.83;0;16;0;2;0/1139.83;0/101.51,1/94.78;0/0;0/1139.83,1/1139.83;0/0;0/8,1/15;0/0;0/23,1/20;0/0;0/0,1/0;0/0;0/8,1/8;0/0;0/106,1/107
1199.65;0;17;0;2;0/1199.65;0/102.7,1/96.3;0/0;0/1199.65,1/1199.65;0/0;0/8,1/12;0/0;0/17,1/23;0/0;0/0,1/0;0/0;0/9,1/8;0/0;0/112,1/113
1259.82;0;18;0;2;0/1259.82;0/104.26,1/97.88;0/0;0/1259.82,1/1259.82;0/0;0/18,1/10;0/0;0/21,1/21;0/0;0/0,1/0;0/0;0/10,1/8;0/0;0/118,1/119
1319.83;0;20;0;2;0/1319.83;0/106.33,1/99.02;0/0;0/1319.83,1/1319.83;0/0;0/10,1/8;0/0;0/18,1/15;0/0;0/0,1/0;0/0;0/11,1/9;0/0;0/124,1/125
1379.89;0;23;0;2;0/1379.89;0/107.54,1/101;0/0;0/1379.89,1/1379.89;0/0;0/16,1/6;0/0;0/20,1/17;0/0;0/0,1/0;0/0;0/12,1/11;0/0;0/130,1/131
1439.72;0;28;0;2;0/1439.72;0/109.37,1/102.93;0/0;0/1439.72,1/1439.72;0/0;0/12,1/7;0/0;0/23,1/16;0/0;0/0,1/0;0/0;0/15,1/13;0/0;0/136,1/137
1499.7;0;29;0;2;0/1499.7;0/111.06,1/105.69;0/0;0/1499.7,1/1499.7;0/0;0/21,1/14;0/0;0/26,1/28;0/0;0/0,1/0;0/0;0/16,1/13;0/0;0/142,1/142
1559.83;0;29;0;2;0/1559.83;0/117.76,1/106.87;0/0;0/1559.83,1/1559.83;0/0;0/27,1/5;0/0;0/27,1/28;0/0;0/0,1/0;0/0;0/16,1/13;0/0;0/147,1/148
1619.68;0;32;0;2;0/1619.68;0/152.11,1/107.85;0/0;0/1619.68,1/1619.68;0/0;0/7,1/3;0/0;0/24,1/25;0/0;0/0,1/0;0/0;0/17,1/15;0/0;0/150,1/154
1679.89;0;33;0;2;0/1679.89;0/154.13,1/109.26;0/0;0/1679.89,1/1679.89;0/0;0/8,1/5;0/0;0/21,1/22;0/0;0/0,1/0;0/0;0/17,1/16;0/0;0/156,1/160
1739.85;0;33;0;2;0/1739.85;0/157.04,1/111.53;0/0;0/1739.85,1/1739.85;0/0;0/17,1/11;0/0;0/24,1/31;0/0;0/0,1/0;0/0;0/17,1/16;0/0;0/162,1/166
1799.6;0;33;0;2;0/1799.6;0/159.07,1/113.35;0/0;0/1799.6,1/1799.6;0/0;0/16,1/17;0/0;0/24,1/31;0/0;0/0,1/0;0/0;0/17,1/16;0/0;0/168,1/172
1859.82;0;35;0;2;0/1859.82;0/160.88,1/114.24;0/0;0/1859.82,1/1859.82;0/0;0/7,1/4;0/0;0/18,1/25;0/0;0/0,1/0;0/0;0/18,1/17;0/0;0/174,1/178
1919.86;0;36;0;2;0/1919.86;0/162.51,1/116.23;0/0;0/1919.86,1/1919.86;0/0;0/11,1/4;0/0;0/16,1/21;0/0;0/0,1/0;0/0;0/19,1/17;0/0;0/180,1/184
1979.61;0;37;0;2;0/1979.61;0/164.93,1/117.75;0/0;0/1979.61,1/1979.61;0/0;0/13,1/4;0/0;0/26,1/18;0/0;0/0,1/0;0/0;0/20,1/17;0/0;0/186,1/190
2039.99;0;38;0;2;0/2039.99;0/166.97,1/120.28;0/0;0/2039.99,1/2039.99;0/0;0/16,1/16;0/0;0/23,1/24;0/0;0/0,1/0;0/0;0/20,1/18;0/0;0/192,1/196
2099.78;0;40;0;2;0/2099.78;0/169.5,1/121.56;0/0;0/2099.78,1/2099.78;0/0;0/24,1/11;0/0;0/25,1/24;0/0;0/0,1/0;0/0;0/22,1/18;0/0;0/198,1/202
2159.99;0;42;0;2;0/2159.99;0/174.34,1/122.77;0/0;0/2159.99,1/2159.99;0/0;0/11,1/9;0/0;0/20,1/18;0/0;0/0,1/0;0/0;0/23,1/19;0/0;0/203,1/208
2219.95;0;44;0;2;0/2219.95;0/176.26,1/123.24;0/0;0/2219.95,1/2219.95;0/0;0/2,1/8;0/0;0/14,1/19;0/0;0/0,1/0;0/0;0/23,1/21;0/0;0/209,1/214
2279.63;0;47;0;2;0/2279.63;0/178.48,1/124.63;0/0;0/2279.63,1/2279.63;0/0;0/10,1/7;0/0;0/19,1/22;0/0;0/0,1/0;0/0;0/25,1/22;0/0;0/215,1/220
2339.8;0;50;0;2;0/2339.8;0/180.69,1/125.99;0/0;0/2339.8,1/2339.8;0/0;0/3,1/13;0/0;0/21,1/22;0/0;0/0,1/0;0/0;0/26,1/24;0/0;0/221,1/226
2399.64;0;50;0;2;0/2399.64;0/184.35,1/128.76;0/0;0/2399.64,1/2399.64;0/0;0/16,1/19;0/0;0/32,1/28;0/0;0/0,1/0;0/0;0/26,1/24;0/0;0/227,1/232
2459.64;0;51;0;2;0/2459.64;0/185.48,1/130.52;0/0;0/2459.64,1/2459.64;0/0;0/12,1/6;0/0;0/26,1/28;0/0;0/0,1/0;0/0;0/27,1/24;0/0;0/233,1/238
2519.78;0;53;0;2;0/2519.78;0/186.76,1/132.53;0/0;0/2519.78,1/2519.78;0/0;0/9,1/6;0/0;0/20,1/22;0/0;0/0,1/0;0/0;0/28,1/25;0/0;0/239,1/244
2579.69;0;55;0;2;0/2579.69;0/188.53,1/133.45;0/0;0/2579.69,1/2579.69;0/0;0/11,1/4;0/0;0/21,1/19;0/0;0/0,1/0;0/0;0/29,1/26;0/0;0/245,1/250
2639.78;0;56;0;2;0/2639.78;0/190.89,1/135.15;0/0;0/2639.78,1/2639.78;0/0;0/15,1/6;0/0;0/22,1/17;0/0;0/0,1/0;0/0;0/30,1/26;0/0;0/251,1/255
2699.59;0;57;0;2;0/2699.59;0/192.55,1/137.46;0/0;0/2699.59,1/2699.59;0/0;0/9,1/21;0/0;0/19,1/26;0/0;0/0,1/0;0/0;0/30,1/27;0/0;0/257,1/261
2759.63;0;59;0;2;0/2759.63;0/194.01,1/137.99;0/0;0/2759.63,1/2759.63;0/0;0/11,1/24;0/0;0/19,1/27;0/0;0/0,1/0;0/0;0/30,1/29;0/0;0/263,1/267
2819.94;0;60;0;2;0/2819.94;0/196.48,1/166.79;0/0;0/2819.94,1/2819.94;0/0;0/11,1/13;0/0;0/22,1/24;0/0;0/0,1/0;0/0;0/31,1/29;0/0;0/269,1/270
2879.97;0;63;0;2;0/2879.97;0/197.11,1/209.04;0/0;0/2879.97,1/2879.97;0/0;0/5,1/5;0/0;0/16,1/22;0/0;0/0,1/0;0/0;0/33,1/30;0/0;0/275,1/272
2939.98;0;64;0;2;0/2939.98;0/199.26,1/210.42;0/0;0/2939.98,1/2939.98;0/0;0/11,1/7;0/0;0/19,1/23;0/0;0/0,1/0;0/0;0/33,1/31;0/0;0/281,1/278
2999.86;0;66;0;2;0/2999.86;0/200.25,1/211.59;0/0;0/2999.86,1/2999.86;0/0;0/12,1/11;0/0;0/17,1/28;0/0;0/0,1/0;0/0;0/35,1/31;0/0;0/286,1/284
3059.75;0;67;0;2;0/3059.75;0/203.05,1/212.93;0/0;0/3059.75,1/3059.75;0/0;0/18,1/11;0/0;0/25,1/28;0/0;0/0,1/0;0/0;0/35,1/32;0/0;0/292,1/290
3119.96;0;69;0;2;0/3119.96;0/205.04,1/213.81;0/0;0/3119.96,1/3119.96;0/0;0/16,1/4;0/0;0/24,1/22;0/0;0/0,1/0;0/0;0/36,1/33;0/0;0/298,1/296
3179.98;0;70;0;2;0/3179.98;0/205.62,1/216.08;0/0;0/3179.98,1/3179.98;0/0;0/16,1/7;0/0;0/18,1/26;0/0;0/0,1/0;0/0;0/37,1/33;0/0;0/304,1/302
3239.61;0;72;0;2;0/3239.61;0/211.65,1/218.51;0/0;0/3239.61,1/3239.61;0/0;0/18,1/5;0/0;0/18,1/27;0/0;0/0,1/0;0/0;0/38,1/34;0/0;0/310,1/308
3299.61;0;73;0;2;0/3299.61;0/253.31,1/220.42;0/0;0/3299.61,1/3299.61;0/0;0/12,1/7;0/0;0/17,1/24;0/0;0/0,1/0;0/0;0/38,1/35;0/0;0/311,1/314
3359.99;0;76;0;2;0/3359.99;0/274.58,1/222.26;0/0;0/3359.99,1/3359.99;0/0;0/16,1/7;0/0;0/19,1/22;0/0;0/0,1/0;0/0;0/39,1/37;0/0;0/315,1/320
3419.98;0;77;0;2;0/3419.98;0/276.08,1/225.82;0/0;0/3419.98,1/3419.98;0/0;0/13,1/15;0/0;0/13,1/36;0/0;0/0,1/0;0/0;0/40,1/37;0/0;0/321,1/326
3479.59;0;78;0;2;0/3479.59;0/335.64,1/227.46;0/0;0/3479.59,1/3479.59;0/0;0/12,1/15;0/0;0/13,1/30;0/0;0/0,1/0;0/0;0/40,1/38;0/0;0/321,1/332
3539.79;0;80;0;2;0/3539.79;0/386.13,1/229.27;0/0;0/3539.79,1/3539.79;0/0;0/10,1/13;0/0;0/12,1/30;0/0;0/0,1/0;0/0;0/41,1/39;0/0;0/322,1/338
3599.65;0;83;0;2;0/3599.65;0/415.07,1/230.95;0/0;0/3599.65,1/3599.65;0/0;0/13,1/9;0/0;0/13,1/24;0/0;0/0,1/0;0/0;0/43,1/40;0/0;0/326,1/344
