#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.6;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.94;40.46;0.38;PP/0.05,TA/0.19,IS/0,PS/0,RB/0,OB/0.02,RP/0
119.85;40.88;0.56;PP/0.06,TA/0.3,IS/0,PS/0,RB/0,OB/0.02,RP/0
179.91;41.67;0.7;PP/0.06,TA/0.34,IS/0,PS/0,RB/0,OB/0.02,RP/0
239.93;41.5;0.86;PP/0.06,TA/0.48,IS/0,PS/0,RB/0,OB/0.02,RP/0
299.98;41.64;1.08;PP/0.06,TA/0.63,IS/0,PS/0,RB/0,OB/0.02,RP/0
359.99;42.33;1.22;PP/0.06,TA/0.74,IS/0,PS/0,RB/0,OB/0.02,RP/0
420;41.77;1.39;PP/0.06,TA/0.86,IS/0,PS/0,RB/0,OB/0.02,RP/0
479.98;41.94;1.58;PP/0.06,TA/1.05,IS/0,PS/0,RB/0,OB/0.02,RP/0
539.96;42.11;1.78;PP/0.06,TA/1.25,IS/0,PS/0,RB/0,OB/0.02,RP/0
599.93;42.29;1.97;PP/0.06,TA/1.44,IS/0,PS/0,RB/0,OB/0.02,RP/0
659.7;42.5;2.16;PP/0.06,TA/1.63,IS/0,PS/0,RB/0,OB/0.02,RP/0
719.93;41.96;2.35;PP/0.06,TA/1.82,IS/0,PS/0,RB/0,OB/0.02,RP/0
779.93;42.11;2.5;PP/0.06,TA/1.96,IS/0,PS/0,RB/0,OB/0.02,RP/0
839.68;42.28;2.69;PP/0.06,TA/2.13,IS/0,PS/0,RB/0,OB/0.02,RP/0
899.99;42.45;2.88;PP/0.06,TA/2.29,IS/0,PS/0,RB/0,OB/0.02,RP/0
959.96;42.61;3.05;PP/0.06,TA/2.46,IS/0,PS/0,RB/0,OB/0.02,RP/0
1019.67;41.89;3.22;PP/0.06,TA/2.61,IS/0,PS/0,RB/0,OB/0.02,RP/0
1079.98;42.06;3.41;PP/0.06,TA/2.77,IS/0,PS/0,RB/0,OB/0.02,RP/0
1139.97;42.26;3.58;PP/0.06,TA/2.93,IS/0,PS/0,RB/0,OB/0.02,RP/0
1199.66;42.41;3.77;PP/0.06,TA/3.08,IS/0,PS/0,RB/0,OB/0.02,RP/0
1259.97;42.05;3.94;PP/0.06,TA/3.26,IS/0,PS/0,RB/0,OB/0.02,RP/0
1319.93;42.22;4.13;PP/0.06,TA/3.44,IS/0,PS/0,RB/0,OB/0.02,RP/0
1379.65;42.39;4.3;PP/0.06,TA/3.61,IS/0,PS/0,RB/0,OB/0.02,RP/0
1439.96;42.57;4.48;PP/0.06,TA/3.8,IS/0,PS/0,RB/0,OB/0.02,RP/0
1499.84;42.73;4.69;PP/0.06,TA/4,IS/0,PS/0,RB/0,OB/0.02,RP/0
1559.98;41.98;4.86;PP/0.06,TA/4.16,IS/0,PS/0,RB/0,OB/0.02,RP/0
1619.95;42.2;5.05;PP/0.06,TA/4.33,IS/0,PS/0,RB/0,OB/0.02,RP/0
1679.83;42.09;5.22;PP/0.06,TA/4.5,IS/0,PS/0,RB/0,OB/0.02,RP/0
1739.98;42.25;5.41;PP/0.06,TA/4.67,IS/0,PS/0,RB/0,OB/0.02,RP/0
1799.94;42.13;5.58;PP/0.06,TA/4.83,IS/0,PS/0,RB/0,OB/0.02,RP/0
1859.82;42.19;5.78;PP/0.06,TA/5.03,IS/0,PS/0,RB/0,OB/0.02,RP/0
1919.94;42.07;5.97;PP/0.06,TA/5.22,IS/0,PS/0,RB/0,OB/0.02,RP/0
1979.9;42.23;6.16;PP/0.06,TA/5.39,IS/0,PS/0,RB/0,OB/0.02,RP/0
2039.79;42.12;6.38;PP/0.06,TA/5.6,IS/0,PS/0,RB/0,OB/0.02,RP/0
2099.96;42.27;6.56;PP/0.06,TA/5.78,IS/0,PS/0,RB/0,OB/0.02,RP/0
2159.96;42.15;6.74;PP/0.06,TA/5.96,IS/0,PS/0,RB/0,OB/0.02,RP/0
2219.77;42.22;6.92;PP/0.06,TA/6.14,IS/0,PS/0,RB/0,OB/0.02,RP/0
2279.66;42.14;7.11;PP/0.06,TA/6.33,IS/0,PS/0,RB/0,OB/0.02,RP/0
2339.97;42.3;7.28;PP/0.06,TA/6.5,IS/0,PS/0,RB/0,OB/0.02,RP/0
2399.76;42.18;7.47;PP/0.06,TA/6.68,IS/0,PS/0,RB/0,OB/0.02,RP/0
2459.65;42.29;7.66;PP/0.06,TA/6.86,IS/0,PS/0,RB/0,OB/0.02,RP/0
