#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.92;0;0;0;3;0/59.92;0/59.92,1/59.92,2/53.68;0/0;0/59.92,1/59.92,2/59.92;0/0;0/31,1/30,2/44;0/0;0/38,1/36,2/49;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/1
119.85;0;10;0;3;0/119.85;0/81.68,1/61.57,2/54.06;0/0;0/119.85,1/119.85,2/119.85;0/0;0/27,1/29,2/39;0/0;0/34,1/33,2/43;0/0;0/0,1/0,2/0;0/0;0/3,1/4,2/3;0/0;0/4,1/6,2/7
179.98;0;19;0;3;0/179.98;0/82.86,1/61.9,2/55.28;0/0;0/179.98,1/179.98,2/179.98;0/0;0/26,1/26,2/36;0/0;0/34,1/33,2/39;0/0;0/0,1/0,2/0;0/0;0/7,1/6,2/6;0/0;0/10,1/12,2/13
240;0;30;0;3;0/240;0/83.82,1/62.97,2/70.74;0/0;0/240,1/240,2/240;0/0;0/20,1/31,2/41;0/0;0/30,1/36,2/43;0/0;0/0,1/0,2/0;0/0;0/11,1/9,2/10;0/0;0/16,1/18,2/18
299.85;0;40;0;3;0/299.85;0/84.69,1/63.79,2/74.62;0/0;0/299.85,1/299.85,2/299.85;0/0;0/22,1/27,2/40;0/0;0/30,1/36,2/41;0/0;0/0,1/0,2/0;0/0;0/15,1/11,2/14;0/0;0/22,1/24,2/23
359.91;0;54;0;3;0/359.91;0/85.46,1/64.72,2/93.87;0/0;0/359.91,1/359.91,2/359.91;0/0;0/19,1/34,2/38;0/0;0/30,1/39,2/40;0/0;0/0,1/0,2/0;0/0;0/19,1/17,2/18;0/0;0/28,1/30,2/27
419.88;0;67;0;3;0/419.88;0/86.03,1/66.14,2/99.22;0/0;0/419.88,1/419.88,2/419.88;0/0;0/19,1/34,2/33;0/0;0/27,1/39,2/37;0/0;0/0,1/0,2/0;0/0;0/24,1/21,2/22;0/0;0/34,1/36,2/33
479.76;0;76;0;3;0/479.76;0/86.93,1/67.33,2/100.61;0/0;0/479.76,1/479.76,2/479.76;0/0;0/23,1/33,2/30;0/0;0/30,1/39,2/34;0/0;0/0,1/0,2/0;0/0;0/28,1/24,2/24;0/0;0/40,1/42,2/39
539.96;0;92;0;3;0/539.96;0/88.36,1/67.96,2/113.85;0/0;0/539.96,1/539.96,2/539.96;0/0;0/26,1/29,2/29;0/0;0/31,1/36,2/33;0/0;0/0,1/0,2/0;0/0;0/33,1/30,2/29;0/0;0/46,1/48,2/44
599.92;0;105;0;3;0/599.92;0/89.43,1/68.88,2/119.08;0/0;0/599.92,1/599.92,2/599.92;0/0;0/29,1/21,2/34;0/0;0/34,1/33,2/35;0/0;0/0,1/0,2/0;0/0;0/38,1/33,2/34;0/0;0/52,1/54,2/49
659.98;0;117;0;3;0/659.98;0/94.88,1/70,2/147.52;0/0;0/659.98,1/659.98,2/659.98;0/0;0/29,1/19,2/33;0/0;0/34,1/29,2/35;0/0;0/0,1/0,2/0;0/0;0/43,1/38,2/36;0/0;0/58,1/60,2/52
719.98;0;131;0;3;0/719.98;0/95.44,1/71.28,2/155.3;0/0;0/719.98,1/719.98,2/719.98;0/0;0/36,1/24,2/30;0/0;0/39,1/32,2/35;0/0;0/0,1/0,2/0;0/0;0/48,1/43,2/40;0/0;0/64,1/66,2/58
779.95;0;145;0;3;0/779.95;0/107.25,1/72.17,2/156.71;0/0;0/779.95,1/779.95,2/779.95;0/0;0/39,1/25,2/32;0/0;0/41,1/32,2/38;0/0;0/0,1/0,2/0;0/0;0/53,1/48,2/44;0/0;0/68,1/72,2/64
839.94;0;158;0;3;0/839.94;0/117.55,1/73.21,2/157.56;0/0;0/839.94,1/839.94,2/839.94;0/0;0/33,1/23,2/30;0/0;0/36,1/31,2/35;0/0;0/0,1/0,2/0;0/0;0/56,1/54,2/48;0/0;0/73,1/78,2/70
